item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Код объекта:62863/,,,,,,,,,,,,,,,,,
— поддержка двух SIM-карт/,,,,,,,,,,,,,,,,,
оперативная память – система DDR2 на 800 МГц с возможностью наращивания объема до 4 Гб;/,,,,,,,,,,,,,,,,,
Чистая ухоженная раковина,"возможен торг.\"",1000.0,9,2017-03-20,Private,59a86532e1017699fd63ba707c86563fdaa19a287c25c564ac2293b650c1ea7c,1387.0,0.86521,,,,,,,,,
be198092181d,778132b5a4b2,Свердловская область,Екатеринбург,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,Новые ботинки,"Отличные ботиночки, совершенно новые, не подошёл размер, очень жалко продавать.",3000.0,25,2017-03-16,Private,04cfeaa309b875773353447b81f20f8b04bf5508c8b2a71cb613d2f8306074c2,641.0,0.0
e878ceea3687,aacc3c13f088,Краснодарский край,Сочи,Недвижимость,Квартиры,Продам,3,Вторичка,"3-к квартира, 134 м², 8/15 эт.","Срочно продаю квартиру с ремонтом от застройщика, без мебели. Элитный комплекс Морской Дворец. Прошу агентов не звонить!",15000000.0,24,2017-03-24,Private,7a996c70a1526cd2119825242c0919f9101af6a2036b47ec008c4f4876f1bc29,1429.0,0.74424
— -Число дверей: 2 /,,,,,,,,,,,,,,,,,
HYUNDAI ELANTRA – комфортный,надёжный,маневренный и стильный седан С-класса с двигателем объёмом 1.8 л. и шестиступенчатой АКПП./,,,,,,,,,,,,,,,
ec560c3ad8ff,23a08d5b9cf5,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Платье,Отличное платье. Сшито на заказ. Было одето 1 раз. Состояние идеальное. Продаю гораздо дешевле чем мне обошлось.,1000.0,42,2017-03-27,Private,ea1b0f3099c50af4bdee55628bad6d2c61e350382411ea627bd8545aa45a4a31,618.0,0.0
— Исполнения: «сэндвич» или фланцевое./,,,,,,,,,,,,,,,,,
работа от сети/,,,,,,,,,,,,,,,,,
703f58758c19,20577de36386,Тульская область,Алексин,Для дома и дачи,Ремонт и строительство,Инструменты,,,Электрорубанок,Почти не пользовались,1000.0,50,2017-03-23,Private,03e2b97f75fb910a93e660976b93f51c1c2b401274202f22ee33f4aadbf3bf98,1240.0,0.0
086bbb7e36ac,f6ddb72ae7ce,Волгоградская область,Волгоград,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,< 35,Туфли лакированные,35размер/,,,,,,,
de7783ac0fc3,52d31fab4eb1,Башкортостан,Стерлитамак,Бытовая электроника,Телефоны,iPhone,,,iPhone 6 16 gb space gray new,"Телефон новый, запечатанный! Все вопросы по телефону! Торг",24000.0,68,2017-03-21,Company,,,0.0
• В России с 2007 г. /,,,,,,,,,,,,,,,,,
651a855c396e,c9b040bacfa9,Ростовская область,Белая Калитва,Личные вещи,Товары для детей и игрушки,Детские коляски,,,Коляска,,2500.0,2,2017-03-24,Private,af73102e15fe69f86c153d1865ca7b8db3eec35c441241de65fec33f6557e280,2370.0,0.0
fd9031b2862b,2facfc47aba1,Свердловская область,Екатеринбург,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Доска обрезная 100*25*4000,"Доска обрезная 100*25*4000, 2000, 1 сорт, цена за 1 м3,  /",,,,,,,
6e8acdf6ce79,f24f4767c41b,Краснодарский край,Краснодар,Бытовая электроника,Аудио и видео,Телевизоры и проекторы,,,Продается телевизор sharp,"Продается телевизор Sharp с подставкой, в отличном состоянии/",,,,,,,
d5c1cd3ee1ff,d4a7b2223de0,Омская область,Омск,Бытовая электроника,Телефоны,Аксессуары,Чехлы и плёнки,,Huawei mate 8,Двухсторонняя защита броне стекло и пленка на Huawei mate 8,350.0,92,2017-03-23,Company,3e29e4f61dcf35f23096b61156efff491979d679f96dec3afb6f8c605ff5057c,2924.0,0.0
8dd599162421,6aca464280cb,Тюменская область,Тюмень,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,Без размера,Туфли,,20.0,6,2017-03-19,Private,353686319b7d8146bf3d4e1816423a16f7d9881468ff98db761f207188413430,93.0,0.18361
45177d491955,c230ab0f2dd5,Краснодарский край,Краснодар,Транспорт,Автомобили,С пробегом,Hyundai,ix35,"Hyundai ix35, 2010","Автомобиль в идеальном состоянии!Не требует не каких вложений!Готов на любые проверки!Было произведено полное то авто!Все работает исправно!Комплектация полная,комбинированная кожа сидений,камера заднего вида,навигация DVD-Tv,салон чистый не прокуренный,без царапин,подогрев всех сидений!Новая летняя резина!Собственник!Торг!!!",750000.0,2,2017-03-15,Private,564cdcf36080f91468008adb9172da9c80d8043383581ffd917855ae085ea77b,2264.0,0.4603
Разрешение оптического сенсора  1200 dpi/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
