item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
db2a9bc2196d,7cdb406d5bc8,Ростовская область,Аксай,Хобби и отдых,Коллекционирование,Другое,,,Продам кованую раритетную калитку,Кованая колитка  изготовлена до 1917 года,,1,2017-03-21,Private,c7a716bb1ef836ef1bebcd83f497da3d3e37d69a93cd38409d907b774efa2420,1610.0,0.0
***************************************************************************/,,,,,,,,,,,,,,,,,
Оптовым покупателям скидки!!!/,,,,,,,,,,,,,,,,,
27de30ec8c61,52f9dbff9623,Пермский край,Пермь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Новые женские ботинки 38 р-р,"По стельке примерно 25-25,5 см , на среднюю полноту ноги. Заказала через интернет, не подошел размер.",1250.0,54,2017-03-15,Private,83730cd86a836c785b333ea8d33403d5b6101553970d395bc9f49bde872e11db,639.0,0.0
__________________________________________________________________/,,,,,,,,,,,,,,,,,
ширина режущей кромки ковша – 2406 мм;/,,,,,,,,,,,,,,,,,
ba5cda2368bc,78746f1a91cb,Челябинская область,Челябинск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,48–50 (XL),Юбка твое,"Состояние новой.размер 50 ,короткая,хб",300.0,51,2017-03-23,Private,44a71fb7e7da9c087fc64b9240e45ee4df8e292e4a991fb4bf7c2893f7577f9a,81.0,0.0
GDDR5/,,,,,,,,,,,,,,,,,
"Помогу организовать доставку\"",4300.0,1260,2017-03-19,Company,26f72a0c03b61e51dd3b1a2fbd888b6b4cf12fb8778a85dad15faa409ff88d6d,1483.0,0.0,,,,,,,,,,
Размер: 12,5*12,5/,,,,,,,,,,,,,,,
Тип патрона/,,,,,,,,,,,,,,,,,
Защита от вскрытия отмычкой - вскрытие отмычкой исключено/,,,,,,,,,,,,,,,,,
246483b54c13,2aa32d06fca2,Саратовская область,Саратов,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,< 35,Туфли белые свадебные,"Одела 1 раз, размер 35.",200.0,5,2017-03-22,Private,82635d6fcedc2251ad43606b43988d7401c7baa22a225490f64a8769b8224d9e,435.0,0.0
Тюнер: FM/,,,,,,,,,,,,,,,,,
- Предпусковой подогреватель Бинар 5Д,аналог вебасто,функцией дистанционного запуска с брелка. Заводиться в любой мороз без проблем. Парктроник,камера заднего хода./,,,,,,,,,,,,,,
1152358f45ee,f8c0ce9fcbfc,Краснодарский край,Краснодар,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,46–48 (L),Жилетка,"Продам жилетку из натурального меха, размер 46-48, состояние отличное.",3000.0,4,2017-03-28,Private,141c28749485f37fce93530e8f708d1a36cfa2242fae59782161c846f93fbc8a,531.0,0.12869
f44b3a1a62cf,0f967ce30c79,Кемеровская область,Кемерово,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Юбка,,250.0,15,2017-03-22,Private,45579071fd9104616ecfc1cdb4108cad71d582323a7ada0a0633c10bb4d4f446,81.0,0.12869
e0f7c8528aa8,7f48a6914108,Самарская область,Самара,Хобби и отдых,Охота и рыбалка,,,,Отличный американский нож,Продаю или меняю отличный американский нож не является холодным оружием качественный помощник всегда у вас под рукой обмен на телефон планшет,,12,2017-03-22,Company,a5c7c67a0f62278b5edf99855ac9280e033ce32a0202c05dd25fc715230aa824,2239.0,0.2749
07a71bc4f353,486cbd4d6917,Башкортостан,Уфа,Для дома и дачи,Бытовая техника,Климатическое оборудование,Кондиционеры,,Кондиционер сплит-система NeoClima NS/NU-HAL07,Основные характеристики/,,,,,,,
5333bd38fab8,bb4f959ac18e,Нижегородская область,Арзамас,Для бизнеса,Оборудование для бизнеса,Для магазина,,,Рольставни,"Продаю рольставни 1 шт. Цвет коричневый. Металлические. Запираются ключом. Размеры 195 ширина, 240 высота.",8000.0,9,2017-03-15,Private,42c2029d049286893719d60ceb62d2656a91b1796be7b62a5ea47dee8b15ac89,1302.0,0.0
Композиция из цветочно-фруктово-древесного аромата включает ноты: розовый перец,цветы вишни,тиаре./,,,,,,,,,,,,,,,
d7aded642156,05072e7f71fd,Краснодарский край,Анапа,Хобби и отдых,Велосипеды,Дорожные,,,Велосипед,Велосипед в отличном состоянии. Всё работает. Продается без детского кресла.,10000.0,41,2017-03-21,Private,f503f74902690fb7c6dfc528c172cc18bfd7e421db44be51fd1f971479e5c138,2336.0,0.0
Редактор мелодий: есть/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
Телефон проводной Panasonic KX-TS2350RUW (белый) - 200р./,,,,,,,,,,,,,,,,,
