item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
О МАГАЗИНЕ/,,,,,,,,,,,,,,,,,
Общий вес: 16.4 кг/,,,,,,,,,,,,,,,,,
2d4dca60ff42,252499ede018,Ростовская область,Новочеркасск,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,26,"Осенние ботинки фирмы «Сказка», б/у",Осенние ботинки фирмы «Сказка» р-р 26. По стельке 16 см. Б/у. 300 руб + белый крем для обуви в подарок./,,,,,,,
0 x 0 x 0 см,вес 0 кг/,,,,,,,,,,,,,,,,
d7db0bb4c228,d0d2f09fae0e,Тульская область,Кимовск,Личные вещи,Товары для детей и игрушки,Товары для кормления,,,Отдам за,Отдам три соски за три пачки детских влажных  салфеток. Две вверху авент. Мы не пользовались.,,11,2017-03-28,Private,5e2da7b36d870dcbbd96acf7bbe191cea10b14e792a7c619180583fae93c3fa6,805.0,0.0
" Челябинск и обл. Звоните нам с 10.00 до 20.00 !!! \"",690000.0,1579,2017-03-17,Shop,ad61e5dd82e653e85f889f4dd9f55e87cdc33ff7528db5e508c71666f60c5aca,1295.0,0.11415,,,,,,,,,,
"Гарантия	12 месяцев\"",16990.0,367,2017-03-27,Company,af10366bbdd06b7c27f6337956fa4329e401b1be4ea291428e5db07094300963,2719.0,0.0,,,,,,,,,,
О себе: /,,,,,,,,,,,,,,,,,
✔доставка по городу и в регионы/,,,,,,,,,,,,,,,,,
124x92x85 мм,без объектива/,,,,,,,,,,,,,,,,
dd65649227e4,014a3e881b76,Краснодарский край,Стародеревянковская,Животные,Птицы,,,,Продаются мускусные утки на племя,Продаются мускустных утки на племя,,1,2017-03-17,Private,,,0.0
21 скорость. Всё Shimano/,,,,,,,,,,,,,,,,,
Все разъемы HDMI на ресивере поддерживают 4K/60p/4:4:4 (с разрядностью 24 бита),и при необходимости позволяют масштабировать до этого разрешения входящие HD-сигналы. Так же заявлена поддержка протокола HDCP 2.2 и стандарта BT.2020,что говорит о готовности совместной работы с проигрывателями Ultra HD Blu-ray./,,,,,,,,,,,,,,,
Разрешение (пикс)1280x720/,,,,,,,,,,,,,,,,,
Стабилизатор изображения (фотосъемка):/,,,,,,,,,,,,,,,,,
ЗАХОДИТЕ НА НАШ САЙТ,НАБРАВ В ЯНДЕКС: ДОСТУП-МЕБЕЛЬ или dostup-mebel./,,,,,,,,,,,,,,,,
d777adbe60ca,08d4140115a1,Краснодарский край,Краснодар,Личные вещи,Часы и украшения,Ювелирные изделия,,,Золотая цепь,"Цепь кардинал, Золото 585 пробы , длина 57 см , надежный замок карабин. Любый проверки приветствуется.",35000.0,8,2017-03-26,Private,e2a2c227a8764e7ff5fccb49c4cd5c445ba730851a6f9a1028a9cfd5df9facaa,14.0,0.0
e37c4cd5fda9,5f32797b0a4d,Волгоградская область,Волгоград,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,44,Новые туфли кожаные производство Испания,Продаю новые кожаные туфли известного бренда производство Испания.Р-р 44 Покупались там же.,10000.0,42,2017-03-18,Private,1b67149009e72e3a4f164e93951379345605af84f53e4cab7753d80cdc7408e8,639.0,0.0
-Общее число пикселов: 14.4 млн /,,,,,,,,,,,,,,,,,
3fcbf73171ea,4e5c8b972a51,Ханты-Мансийский АО,Лангепас,Для дома и дачи,Мебель и интерьер,"Предметы интерьера, искусство",,,Картина,Размер 45х65. Камень.,1000.0,8,2017-03-25,Private,11252f3e7a7cc1f171bd3d293956e225b512c38f5420390351fb3823bea9a956,1610.0,0.0
a325085bdc2a,dd4fcae1b0e9,Краснодарский край,Туапсе,Для дома и дачи,Мебель и интерьер,"Предметы интерьера, искусство",,,"\"Картина \"\"Весеннее настроение\"\"\"","Картина написана маслом на холсте, размер 40*50.",3000.0,15,2017-03-28,Private,196f3094e4a03c87047851d9aa10fdd486741f92bb8bb8117530b46292132cd7,1599.0,0.0
"Экстра ( сращенная по длине)-не имеет сучков и пороков.\"",18500.0,2,2017-03-24,Private,4ec7ecc749a1a8cf23f804bdbfc9d64c5086c1de00536ff1bab02a1b4da63502,1332.0,0.0,,,,,,,,,,
Дудук - это старинный армянский духовой язычковый инструмент,печальные и нежные мелодии которого сопровождают всю историю этого небольшого народа. ЮНЕСКО признало музыку дудука нематериальным культурным наследием человечества,послушайте и вы музыку этого удивительного инструмента,наверняка,"она сможет тронуть вас до глубины души.\"",2300.0,764,2017-03-28,Shop,998618c98b8ec03093177361d5fa1d70f177290a5701457e402675638dd40f8d,1262.0,0.0,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
6f3beccd069a,d5d04cc21f19,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,48–50 (XL),Куртка,оригинал Adidas,700.0,211,2017-03-24,Private,975ec1fd1c3995de61fe770282e26a691e49da07088b61f5cbed522636dce7e5,52.0,0.12579
e54801c5d335,120b91ad65d3,Краснодарский край,Краснодар,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Сетка Рабица ячейка 50x50мм/1.8мм/ рулон 1.5x10м,В данном объявлении цена указана за рулон ячейка 50x50мм/1.8мм/ рулон 1.5x10м./,,,,,,,
Зажим под вынос 31.8 мм/,,,,,,,,,,,,,,,,,
- надувные передние и задние колеса,/,,,,,,,,,,,,,,,,
e94e868fb3b1,abf1ebd4abcb,Омская область,Омск,Услуги,Предложение услуг,"Няни, сиделки",,,Домашний детский сад,Набор детей с июля 2017г. Возраст от 2 до 6 лет.,,7,2017-03-27,Private,,,0.125
a1d6c62c0337,524a1cecfe33,Челябинская область,Аша,Личные вещи,Детская одежда и обувь,Для девочек,Другое,,Комплект на выписку для девочки,Комплект подходит на любое время года. Очень красивый. Пользовались один раз на выписку. покупали в Уфе за 1500 рублей,500.0,7,2017-03-26,Private,c49912b781c6da0c53257164683fa389eff82acb3c570126c81f7e34b626aed0,75.0,0.15828
Наволочка 60х40см/,,,,,,,,,,,,,,,,,
каркас металл /,,,,,,,,,,,,,,,,,
Павловский тракт,247/,,,,,,,,,,,,,,,,
Формат аккумуляторов/,,,,,,,,,,,,,,,,,
обычная/,,,,,,,,,,,,,,,,,
