item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
7e81a142b66f,684f03a967dd,Башкортостан,Уфа,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,34,Светящиеся кроссовки,"Очень красивые и мягкие кроссовки для мальчиков, размеры с 30 по 35",900.0,166,2017-03-28,Private,f7e67996019c4828f373580d38685e618ed98af30411d460b44352c16dbed4dd,474.0,0.35799000000000003
Самара /,,,,,,,,,,,,,,,,,
Есть другие вещи./,,,,,,,,,,,,,,,,,
• Противоугонная система VW с датчиками объема и защитой от буксировки/,,,,,,,,,,,,,,,,,
a84b313fd355,342ef342aa93,Иркутская область,Братск,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,> 36,Полуботинки 38р,"Patrol, 38р.",500.0,10,2017-03-20,Private,61f1458f2951927398031e4696893a7a598021dcc16df519dbecb4fcee86eb97,436.0,0.0
Буферная память,МБ  /,,,,,,,,,,,,,,,,
18123cf37cd7,11bb5277e3fc,Челябинская область,Магнитогорск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Брюки,42–44 (S),Штаны стрейч,,400.0,5,2017-03-22,Private,1e08150fad86ce1541c727a9eeade86b3ff0e1491f44d15b19d1abb751b9eabb,567.0,0.0
1be421bb3bc8,6b6f3f10e8bc,Саратовская область,Саратов,Бытовая электроника,Телефоны,ASUS,,,Телефон asus Zenfone 2 ZE551ML,"Процессор: 2300 Мгц (4-ядерный), граф.процессор/",,,,,,,
Коммуникации центральные,"в квартирах установлены газовые котлы. Дом сдан\"",6383500.0,33800,2017-03-28,Shop,642c0cd05b42d44fa2d3604d48ab3ff76a1570cf24142df03203222bd721f6a1,2218.0,0.04159,,,,,,,,,
fcf1ee266696,ad868d85292c,Краснодарский край,Краснодар,Бытовая электроника,Товары для компьютера,Комплектующие,Блоки питания,,Аккумулятор Asus Eee PC 1015bx A32-1015,В хорошем состоянии! /,,,,,,,
Второй и последующие браслеты на выбор: по 990 руб/,,,,,,,,,,,,,,,,,
19686558de8d,3d3d7a87e4ec,Татарстан,Казань,Услуги,Предложение услуг,"Ремонт, строительство","Строительство домов, коттеджей",,Строительство,"Строим дома,коттеджи,заборы и фундаменты недорого, быстро и качественно!",,1,2017-03-17,Private,,,0.2
Не торопитесь выкидывать старую технику!/,,,,,,,,,,,,,,,,,
590aa6f19874,8bafc3393cf1,Калининградская область,Калининград,Бытовая электроника,"Игры, приставки и программы",Игры для приставок,,,Одни из нас,Продам или обменяю на анчартед 4 гта 5. Предложения по смс,1500.0,16,2017-03-25,Private,0be8d03082275cc0dbd2d452b0f5a0cb8df4ab3a0b986cce4ca43f53fc0734e3,2888.0,0.0
f43ac7824ff1,625e928196e4,Пермский край,Чайковский,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,62-68 см (2-6 мес),Комбинезон,В хорошем состоянии!возможен торг!,400.0,31,2017-03-16,Private,9258dce3d36f9df9c132996d6aaf420bbbd4d03b395625aee0929f610ad3a465,121.0,0.0
Ликвидация склада в связи с закрытием подразделения (скидки до 70%)./,,,,,,,,,,,,,,,,,
— Комната 16.1 м2,в комнате на полу паркет./,,,,,,,,,,,,,,,,
a48dfcc1356e,06d6c97dcfa8,Иркутская область,Иркутск,Личные вещи,"Одежда, обувь, аксессуары",Аксессуары,,,Перчатки трикотажные с точечным покрытием,"Перчатки трикотажные с точечным покрытием, вид покрытия: волна/",,,,,,,
Поликарбонат,поставляемый в комплекте с теплицами,"изготавливается крупным  известными Российскими лидером по качеству и долговечности СПК АО \"\"КАРБОГЛАСС\"\"\"",,78,2017-03-16,Private,336ce91a8ebb1882252f3f4a7c09dc2c796df8d3e09853fa0d4cc0b8058c9d8b,1358.0,0.0,,,,,,,,
Подъем и сборка оплачиваются отдельно/,,,,,,,,,,,,,,,,,
