item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
О МАГАЗИНЕ/,,,,,,,,,,,,,,,,,
Нас легко найти в вконт.,"гр. ТехноМикс \"",100.0,365,2017-03-22,Shop,0828f7e5ce3e698bc1d68613be6bc546c25a6d970d6a94aeab6642b2989e3aff,2857.0,0.0,,,,,,,,,
Большой выбор,изделий/,,,,,,,,,,,,,,,,
"продам за 9500 рублей\"",9500.0,3165,2017-03-22,Company,272ce68fca205026c41db0f07c1b8b3fb23a722f5ce8add309e826030c826aeb,2840.0,0.0,,,,,,,,,,
687f61eb89f3,1ab5fc3b30b1,Ханты-Мансийский АО,Нижневартовск,Недвижимость,Квартиры,Продам,5,Вторичка,"5-к квартира, 93.1 м², 3/9 эт.","Продам 5 комнатную квартиру индивидуальной планировки (планировка узаконена). кухня объединена с залом. Имеется встроенная сауна в ванной комнате. Оставляем в квартире встроенную кухню с техникой, встроенные шкафы - в коридоре и около ванной комнаты. В спальне и кухне полы с подогревом. Большая застекленная лоджия. Внутри квартиры есть отдельный электрический щит./",,,,,,,
cead0f398709,287f8b90913f,Свердловская область,Екатеринбург,Животные,Другие животные,Другое,,,Мальчик еж- серый пинто белолиц,"Продается малыш,возраст полтора месяца, готов уехать в новый дом! /",,,,,,,
Рама коляски:/,,,,,,,,,,,,,,,,,
- камера 20.70 млн. пикс.,пишет в 4K;/,,,,,,,,,,,,,,,,
1619392057b5,3a968795d2d6,Воронежская область,Воронеж,Бытовая электроника,Телефоны,Philips,,,Телефон Philips Xenium E180 б/у,"Вы можете ознакомиться с другими товарами нашего магазина, пройдя по активной синей ссылке выше(в графе продавец) или нажав на блок магазина справа/",,,,,,,
По наличию товара и по всем вопросам,пожалуйста,обращайтесь по телефону в рабочее время с 10 до 20 часов./,,,,,,,,,,,,,,,
dcb4f32e0397,01e9d19916bd,Челябинская область,Златоуст,Недвижимость,Квартиры,Сдам,На длительный срок,1,"1-к квартира, 34 м², 8/10 эт.","Сдам 1-комн. ,у/п , теплую,с ремонтом квартиру ,платежеспособным,без животных,ответственным. /",,,,,,,
— состав: Вискоза 70%,"пэ 30% (ткань \"\"Шанель\"\"/",,,,,,,,,,,,,,,,
Макросъёмка	есть/,,,,,,,,,,,,,,,,,
Проживание на турбазе на Золотом озере/,,,,,,,,,,,,,,,,,
— съемка видео 720p/,,,,,,,,,,,,,,,,,
ЗАХОДИТЕ НА НАШ САЙТ,НАБРАВ В ЯНДЕКС: ДОСТУП-МЕБЕЛЬ или dostup-mebel./,,,,,,,,,,,,,,,,
Почти всегда товар есть на складе/,,,,,,,,,,,,,,,,,
"Состояние отличное.торг.\"",1500.0,28,2017-03-19,Private,33a627682c361bd23863e900325eb7b2e7ac4e3bb8e60013c5db63b2824f5ddf,649.0,0.80323,,,,,,,,,,
Возможна дополнительная мебель (обговаривается индивидуально)./,,,,,,,,,,,,,,,,,
41f64051b390,bf054da47fc6,Иркутская область,Иркутск,Личные вещи,Красота и здоровье,Косметика,,,Элитная косметика от немецкой фирмы LR,"Питьевые гели алое вера,косметика на основе натуральных компонентов. Удивительный ассортимент парфюмерии цены от/",,,,,,,
768cbe3f15bf,f19025c55ea7,Воронежская область,Воронеж,Для бизнеса,Готовый бизнес,Сфера услуг,,,Сдаются в аренду рабочие места,"Сдам в аренду места в салоне красоты в северном районе для мастеров маникюра, лешмейкеров, бровистов,массажистов, парикмахерское место  со своей клиентской базой : 4 700 за 15 дней, или 450 руб день. В аренду включены коммунальные платежи, влажная уборка помещения.",4700.0,1,2017-03-15,Private,,,0.10749
9e6fdb80d4f4,7e79c9201df7,Оренбургская область,Оренбург,Бытовая электроника,Аудио и видео,Видеокамеры,,,Камера видеонаблюдения купольная novicam 85H Взят,"CCD SONY 1/3\"",0.1 lux,470 ТВ линий,12v DC,объектив 3.6 мм./,,,
Все - в упаковке,с паспортом,/,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
Наши изделия проходят проверку профессионалами и тщательную чистку.Также у нас вы можете сделать обмен.Ваше золото,на наше.Принимаем оплату по наличным и по карте./,,,,,,,,,,,,,,,,
364f33df53b4,7c0e5ac373be,Белгородская область,Белгород,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,Без размера,Гипюровое платье,,1000.0,111,2017-03-22,Company,945e30abf44837cc97786ba13edfea3154ecdaddefb23652bc7195a35da3bf5b,560.0,0.0
cbcaefb0f8bd,71581b530352,Ярославская область,Ярославль,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,20,Сапожки Экко р.20,"Сапожки после одного ребенка, ходили мало, состояние хорошее.если понадобится, вышлю еще фото.",1000.0,15,2017-03-26,Private,4caa99b59a20380265b2d1d4e09a9a05ef9ccd0be7791a999ba9114be0b3f1d6,88.0,0.0
