item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
c12805f0eb86,48cac54b1a2b,Ставропольский край,Кисловодск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,46–48 (M),Пальто,"Продам б/у пальто в отличном состоянии, одевали пару раз, не кашлатится. Если надо вышлю почтой.",2700.0,124,2017-03-23,Company,9e0b550fb8ed25c59f873cacee00afb680051c0940ec03f9d3cf3a98b2f96164,73.0,0.0
Вид кабеля	UTP/,,,,,,,,,,,,,,,,,
373925fcbb54,05a0485d8721,Татарстан,Набережные Челны,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,86-92 см (1-2 года),Осенне- весенний костюм,"Костюм на мальчика, одевали мало, без пятен.",400.0,2,2017-03-16,Private,7a9523b284dcda58d637640d6c61f3a399c285f1526205f240cd344116458939,94.0,0.0
31b0b8353903,c7db9a156ec2,Красноярский край,Красноярск,Для дома и дачи,Бытовая техника,Для кухни,Плиты,,"\"Газовая плита \"\"elenberg\"\"\"","Здравствуйте.Продам от собственника газовую плиту полностью всю рабочую,в хорошем состояние с крышкой очень удобно можно прикрыть горелки.Духовка тоже газовая..Плита чистая,ухоженная.Есть два подноса и рещётка.Самовывоз мясокомбинат.Спасибо.Всем удачи.",4500.0,262,2017-03-20,Company,ae8903020736d88e5dd7fe35c115929e06be6b680baed802afdea55ec1115b5f,1784.0,0.86521
— Кухня13,8 метра/,,,,,,,,,,,,,,,,
Карт-ридер Lenovo IdeaPad Z580 59337965/,,,,,,,,,,,,,,,,,
82381424e12e,b880ae5b6071,Омская область,Омск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Джинсы,> 34,Джинсы женские,"джинсы. настоящие, были привезены из Штатов.",400.0,104,2017-03-19,Private,a91bf9a974c6a07b2dbdd1d7419e56a81de7c774ab51a47b01fb4abe807ed99f,567.0,0.0
f188dbfc87d6,5267d1cccbb9,Свердловская область,Екатеринбург,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,25,Туфли текстильные,25 размер./,,,,,,,
84f0ecc4dad0,38f97ea3a05f,Ханты-Мансийский АО,Излучинск,Недвижимость,Квартиры,Продам,1,Вторичка,"1-к квартира, 33 м², 5/5 эт.","Продаётся 1-комнатная квартира,был сделан капитальный ремонт,окна новые пластик,натяжные потолки,кухонный гарнитур тоже новый,всё что на фото остаётся при продаже,включая технику.Остальные вопросы по телефону.",1900000.0,13,2017-03-26,Private,d7d63bfb82703bc9221433d44970863df7ec43c50cd0f94950ddd5cbdc8fcc9b,1535.0,0.0
- вероятность одобрения 95%;/,,,,,,,,,,,,,,,,,
