item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
NFS Rivals - 700. /,,,,,,,,,,,,,,,,,
f43df33515b7,7523bee75070,Калининградская область,Калининград,Хобби и отдых,Велосипеды,Запчасти и аксессуары,,,Шоссейные покрышки Hutchinson,"А родам шоссейные покрышки Hutchinson Atom 700x23, сделано во франции. Цена 1500 руб за шт. Отправлю в любой регион.",1500.0,26,2017-03-25,Company,d7550d2bafa53c19a01981c024a4c5a27e516237c9dccd1cc2daabf1e407e8fc,2343.0,0.0
0ccf06952ca2,16fc89ffcc39,Челябинская область,Магнитогорск,Личные вещи,Детская одежда и обувь,Для девочек,Платья и юбки,74-80 см (7-12 мес),Платьице на девочку,,150.0,13,2017-03-16,Private,a5edd494615fb1a7035d2474a390d3c9899e1716ef87e008a96832e5f212fa05,82.0,0.13352
6b0d200b153e,7052cb385060,Воронежская область,Воронеж,Животные,Другие животные,С/х животные,,,С/х животные,"Продаю козу козочку зааненской породы,козел",,27,2017-03-21,Private,4aa7c6d4f929207d2592eae07caf6f77002300a19748c419a34b53bf0e739936,2186.0,0.0
— Расстояние на одном заряде: 20 км/,,,,,,,,,,,,,,,,,
582d02da1bec,a58c46f946bb,Свердловская область,Екатеринбург,Услуги,Предложение услуг,"Обучение, курсы",,,Английский с Гермионой,"Изучение английского языка в Доме Квестов с самой Гермионой, которая научит вас в самой интересной игровой форме правильно разговаривать и понимать на английском. /",,,,,,,
Товар сертифицирован Да /,,,,,,,,,,,,,,,,,
Крышка прозрачная/,,,,,,,,,,,,,,,,,
4. Uncharted 2 - 600 руб./,,,,,,,,,,,,,,,,,
В квартире поменяны окна на металопластиковые,стояки. В комнатах требуется косметический ремонт. Сан узел под кап.ремонт. Перепланировок нет. /,,,,,,,,,,,,,,,,
800 об/мин/,,,,,,,,,,,,,,,,,
Офис и склад на одной улице./,,,,,,,,,,,,,,,,,
Рядом вся необходимая инфраструктура: магазины,рестораны,аптеки,школы и дет.сады!!!/,,,,,,,,,,,,,,
Материал: Bulltech,420RS diamond/,,,,,,,,,,,,,,,,
fe9aea08b9a2,2ed10eef7992,Красноярский край,Красноярск,Транспорт,Мотоциклы и мототехника,Мопеды и скутеры,,,Honda Dio AF 27,Мопед в хорошем состоянии!/,,,,,,,
Монитор 22д LG/,,,,,,,,,,,,,,,,,
8fe165bbb4b4,2768839957e8,Самарская область,Сызрань,Транспорт,Автомобили,С пробегом,ГАЗ,31105 Волга,"ГАЗ 31105 Волга, 2007","Продам ГАЗ 31105 2007г.в., ГБО 4-го поколения, зимняя резина на штампах R-15, летняя резина на литье R-16. Торг. Евгений.",120000.0,3,2017-03-17,Private,bb655ed15ad59761025ddd9c8bcc0ac2b7f41f037b34507e22f7d7f88c53c49b,2264.0,0.7376
8aeb0697f177,69b56e2869a0,Краснодарский край,Краснодар,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Нижнее бельё,46–48 (L),Новые трусы,"Абсолютно новые, куплены 23.03. Есть чек. Пишите в сообщения",300.0,22,2017-03-23,Private,66357e159d7a899a15a9fc45b67f01b15b92569cac3b324a7edc3887738844b3,550.0,0.80323
* - В связи с возможной модернизацией оборудования просьба уточнять технические характеристики/,,,,,,,,,,,,,,,,,
5a4a64aa3677,8c1cb0efc275,Ставропольский край,Будённовск,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Кресло-коляска для инвалидов,"\"Продается новое кресло-коляска для инвалидов \"\"Старт Otto bock\"\".Базовая комплектация",подлокотники откидываются и регулируются по высоте.Подножки регулируются по высоте,"откидываются в стороны и снимаются.Складная конструкция.Максимальная нагрузка - 125 кг.\"",11000.0,7,2017-03-28,Private,8a618f9d0c92e4bf8c571b0a9f452ae69f236fa9dd0aa5f21aed9a3c26c2d672
a0e60b2c9fb1,4a8da9102826,Воронежская область,Воронеж,Бытовая электроника,Товары для компьютера,Сетевое оборудование,,,Роутер Zyxel P-330W EE,"Продается роутер Zyxel P-330W EE. Пол года б/у, остальное время стоял без действия. В комплекте шнур питания, кабель RJ45, установочный диск.",500.0,4,2017-03-21,Private,ff86243569b3b2f29dc6ebe87e927a5e3c89e57d39298d49971461aa561db329,2813.0,0.0
