item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
e325b51d270d,45d089107f7e,Свердловская область,Каменск-Уральский,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,48–50 (L),Спец одежда,летн р 48 рост 170-176,1000.0,94,2017-03-20,Company,087bdba5b292b1b902779222265ca651e36711d02b7ce9b925fb5e939f723d46,666.0,0.80323
f59ac69c3391,a3b1b19954fc,Свердловская область,Нижний Тагил,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,> 50 (XXL),"Пальто,драп",,1500.0,14,2017-03-16,Private,39ea26a6cda3f1e00ab539bb8968f9e430d930f47f14a0553ed9125544e892bc,523.0,0.21368
f7491e93ba7d,521ac7d2719d,Красноярский край,Ачинск,Бытовая электроника,Ноутбуки,,,,Hp Pavilion dv6,На запчасти материнская плата сгорела:(((,,5,2017-03-28,Private,8193f18d1fa9599655d72b070a74e162aca23203ba2a4bfc416e88b9d0bd025b,2960.0,0.76786
"Опасность для пчел: Очень опасно\"",175.0,13,2017-03-28,Private,1f0ec958740ab56c7ca28562e011bf16a85158213a41e4ab58523e0cad7ce178,1286.0,0.0,,,,,,,,,,
"Примечания к работе ЦАП/АЦП:	По факту внутри чипа обработка производится в формате 48 кГц / 16 бит\"",500.0,37,2017-03-24,Private,89a8be4aa485e9a77149421148538d98301fae10558884bfbc2b7ec33ca0267a,2861.0,0.0,,,,,,,,,,
2bbc85d73f11,8863af5111e7,Саратовская область,Саратов,Бытовая электроника,Аудио и видео,Аксессуары,,,"Радиолампы гу-50,гг1-0,575, Г-811 и др","\"Продаю радиолампы сери \"\"Г\"\": ГУ-50",ГГ1-0,575,Г-811(триод с большим коэффициентом усиления),лампы сов.времён./,,,
Можем привезти кроссовки под ЗАКАЗ по Вашей фотографии (доставка от 2 дней)/,,,,,,,,,,,,,,,,,
Функционал 4+/,,,,,,,,,,,,,,,,,
Пол: Для девочек Сезон: весна/осень /,,,,,,,,,,,,,,,,,
"Звоните!!!\"",5500.0,4,2017-03-18,Private,6f55939f4bd20fa775ee53404be5e1b186e7def2e69f5fa740a504961ee1f3a3,2918.0,0.0,,,,,,,,,,
Контактная площадка клавиатуры Sony-Ericsson K810/,,,,,,,,,,,,,,,,,
3b6bd33744a8,45df14b54b22,Краснодарский край,Краснодар,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 70 м², 7/16 эт.","Квартира на ул. Парусная с ремонтом под ключ, на полу линолеум, на стенах обои, две лоджии застеклены и установлена хорошая сейфовая дверь. Квартира на две стороны. Гипермаркет Окей в 10 минут ходьбы. Близко до сквера и озеро Старая Кубань. В двух остановках находится парк «Солнечный остров». В 2 минутах остановка маршрутки и в 10 минутах остановка ТЭЦ.",2890000.0,3,2017-03-20,Private,13ddc509561c27b4976fe32dd617838e28a9d9af2ba3d761d521a54b5561e022,2219.0,0.18524
Расход топлива (HIGH),л/ч:5.2/,,,,,,,,,,,,,,,,
8f1297d6aef6,0d55bb74d94b,Нижегородская область,Нижний Новгород,Услуги,Предложение услуг,"Ремонт, строительство","Строительство домов, коттеджей",,"Входные группы,ворота,калитки,решетки.Сварка,ковка","Расчет наличный и безналичный.Предлагаем качественные металлоконструкции на заказ.Работаем более 10 лет.Делаем любые сварные и кованные вещи.Входные группы,ворота,калитки,козырьки и любые другие вещи.Так же берем не стандартную работу",,3,2017-03-23,Private,8049a748117386566a3ae02beb7f96519b4060623627dc9607377849837d6e38,1516.0,1.0
d7421b165441,cdef60349ad1,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,Сапоги,,4000.0,165,2017-03-19,Company,ede7bd963aeae3d447a8c90baa57ff6505b92d19649ef63a1cbbc66a9547f0d0,449.0,0.0
7224c9314d87,342f776a7707,Ярославская область,Тутаев,Личные вещи,Товары для детей и игрушки,Автомобильные кресла,,,Авто кресло,Продам авто кресло,1300.0,2,2017-03-22,Private,04763b8361631f76af5a51caeb35dc8a3adc43cdb7c35f065d3b28a6b88fb3f6,796.0,0.0
Кот привит,обработан от глистов./,,,,,,,,,,,,,,,,
6110cba19663,8a33c901a5be,Иркутская область,Усолье-Сибирское,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Сапоги,,300.0,22,2017-03-18,Private,9650bedc64052084f1478579abf481d07763d49cd8aff26b21423f1abada23a6,499.0,0.0
"Состояние отличное! Играли в нем редко и аккуратно.\"",2999.0,282,2017-03-19,Company,95be622a4488148d20f6b1ade793a2722face4c54e39401635c72de6137d39e0,826.0,0.0,,,,,,,,,,
Габариты комплекса	364 х 240 х 196 см/,,,,,,,,,,,,,,,,,
e47d06370706,5d7b62ebbb9b,Волгоградская область,Волгоград,Транспорт,Автомобили,С пробегом,Mazda,BT-50,"Mazda BT-50, 2008","Продаю авто в отличном состоянии.обслуживалась только у дилера.регулярно менялись масла,фильтра.",600000.0,8,2017-03-21,Private,f3d6e76ef2b0d03437d804f4d791cb27bcba7dcb94cbf2b48d681316543374c8,2262.0,0.07597999999999999
379253f73b26,e0410c983643,Воронежская область,Воронеж,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,40,Обувь,"продаются ботиночки новые, в отличном состоянии  размер40, натуральная кожа",1300.0,67,2017-03-17,Private,3693b16b290a63a60eb0d7277bf43f0edc4052bf6a91d7a5dbf644e9498debe6,501.0,0.0
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
