item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
457b18510c83,6f31f7d76d6a,Новосибирская область,Новосибирск,Бытовая электроника,Телефоны,Другие марки,,,"Apple iPhone 5, 5S, 6, 6+, 6S,6S+ 7, 7+ (новые)",продам новые аппараты на гарантии (год)/,,,,,,,
6003bd2affb4,b239811ad530,Оренбургская область,Оренбург,Бытовая электроника,Телефоны,Lenovo,,,Смартфон Lenovo A536 арт.13892,Описание: /,,,,,,,
02a63f8f13e7,2e42f995823c,Челябинская область,Челябинск,Для дома и дачи,Бытовая техника,Климатическое оборудование,Кондиционеры,,Кондиционер Soling на 25 кв.м,Soling SIR/SOR-25HVI/,,,,,,,
✔ 50 м от моря /,,,,,,,,,,,,,,,,,
+ все аксессуары + 2 подставки =10.000р /,,,,,,,,,,,,,,,,,
Лыжи отдельно - 15 500 рублей./,,,,,,,,,,,,,,,,,
В общем приходите,смотрите и убедитесь,"как говорится)) разумеется торг уместен.\"",16000.0,14,2017-03-22,Private,2db613169d10c0e56dceb76208677cd78d3c9832ede2f548036ee05b9d7baaf7,2210.0,0.27388,,,,,,,,
effa3ab50be2,6ce6595a8d29,Краснодарский край,Краснодар,Животные,Аквариум,,,,Грунт янтарный,"грунт янтарный.новый.только промытый.покупали за 1300 (6л) .отдаю за 800,так как с супругом друг друга не поняли и купили два разных для нового аквариума. забирать смр Лукьяненко. могу уступить",800.0,19,2017-03-21,Private,0889303852f4a002ff1d374782ec15953b97d9febeacfcd17ab5239605970c5e,1717.0,0.0
• Скидки постоянным клиентам;/,,,,,,,,,,,,,,,,,
05da4ddba574,62813551b778,Ханты-Мансийский АО,Сургут,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,110-116 см (4-6 лет),Куртки демисезонные,Продам две куртки демисезонные на мальчика. На синтепоне. Рост 104 и 110. В хорошем состоянии. /,,,,,,,
1-к квартира по адресу : б-р Строителей,39 на Харьковской Горе/,,,,,,,,,,,,,,,,
Адрес: г. Валуйки,"ул. Восточная 122\"",100.0,140,2017-03-22,Company,7c0bef55b7db3f25275ee206ee107d48d26c1d8e123b71a44eee9361d66efb14,2261.0,0.0,,,,,,,,,
09a55ad99dd0,8061505942cf,Башкортостан,Уфа,Хобби и отдых,Книги и журналы,"Журналы, газеты, брошюры",,,Журналы за рулем,"Журналы за рулем :2012-ноябрь , декабрь .2013-не хватает апреля , 2014 - весь год , 2015- не хватает июня , 2016- январь , февраль , март . Оптом отдам за 10 рубл.",15.0,101,2017-03-27,Private,02995debba0deaa70751d3db606db6fde1387fd78dcb8f6c68216e02bcc2fd5c,2283.0,0.0
f4a32f162428,79afc8219c1e,Краснодарский край,Сочи,Для дома и дачи,Мебель и интерьер,"Предметы интерьера, искусство",,,"Продаётся полотно ручной работы, очень старая карт",,,17,2017-03-22,Private,d6ca4980f448767bb9d33d66c308191e0b2d218ce2dc792ab09b116d502c7f4c,1562.0,0.17957
ebc62849a916,29502fc1532c,Краснодарский край,Брюховецкая,Для дома и дачи,Мебель и интерьер,Подставки и тумбы,,,Подставка под цветы,ковка,3550.0,52,2017-03-19,Private,057eedfd5bc00cfef7a5d8b9b87f46a5583f05afa543b30f2bf5dc44e8432747,1459.0,0.0
d38f12f493a9,9cd777f83d53,Краснодарский край,Краснодар,Для дома и дачи,Ремонт и строительство,Камины и обогреватели,,,"Котёл на твердом топливе (дрова, уголь, брикеты)","Продам котёл водяной на твердом топливе (дрова, уголь, брикеты), с плитой для приготовления пищи, площадь отопления до 120 м2. /",,,,,,,
046ed6b364bf,4bf64df2cb3a,Красноярский край,Железногорск,Недвижимость,"Дома, дачи, коттеджи",Продам,Дача,,Дача 24 м² на участке 6 сот.,"Продам дачу за 3КПП.Одноэтажный двухкомнатный домик.в доме сделан ремонт.имеется печь кирпичная.,мебель.На участке теплица из железа на фундаменте.Туалет в настоящее время отсутствует так как хотели новый ставить.Из посадок:клубника,ирга,вишня 2 вида,жимолость,смородина,ранетка,слива,малина.Имеется площадка под которую планировалась установка бани и для зоны отдыха.Свет постоянно,вода сезонно.домик не далеко от дороги.Заезд под машину не плохой.Торг.Если не отвечу на звонок-пишите.перезвоню.",170000.0,5,2017-03-19,Private,,,0.4511
- Оптово-розничная торговля!/,,,,,,,,,,,,,,,,,
d49833524771,293a35effcf0,Ростовская область,Азов,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 46 м², 1/5 эт.","СРОЧНО!!! Продаю 2 комнатную квартиру в хорошем состояние, раздельные комнаты, м\\п окна, с\\т новая, новая входная дверь, с\\у раздельный, новая колонка. Отличный район, рядом школа, садик, магазины, аптека, остановка.",1600000.0,182,2017-03-18,Company,d7e1b2c690898ad981ef16e8cf164ec3f7370c4e54fbbd0b0d2bbf8d025222ee,2219.0,0.5148
567664bb98ed,957e1fbb4da4,Тульская область,Тула,Для дома и дачи,Мебель и интерьер,"Предметы интерьера, искусство",,,Корзинка с тюльпанами и нарцисами,"\"цветочки с конфетами : \"\"Творожные\"\" -5шт.","\"\"Бим-Бом\"\"(карамель) - 7 шт.","\"\"Магия Двух\"\" - 3 шт. + флористические цветочки и зелень.\"",,127,2017-03-21,Company,67c94c90632002e2558d56ce1f665a312f552e040c8adb3a48fa352a963e2e7c
Подробности по телефону/,,,,,,,,,,,,,,,,,
КИСЛОВОДСК + Медовые водопады + АРХЫЗ + поездка на термальные источники!!!!/,,,,,,,,,,,,,,,,,
…………………..Новый– Гарантия 6 месяцев ………………/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
