item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
001e1bc06cfb,88820f1bf046,Свердловская область,Екатеринбург,Личные вещи,Товары для детей и игрушки,Товары для купания,,,Кресло/стул для купания,Р-н Академический,150.0,125,2017-03-22,Private,15153997cd74a32cb95b9fdbf3ba14bc5d98f4b6ef511030263ec7b4ce5d6359,1027.0,0.4498
все ящики и полки на месте,высота-160 см полезный объём холодильника-271 л.,/,,,,,,,,,,,,,,,
Оптовым покупателям скидки!!!/,,,,,,,,,,,,,,,,,
Поддержка карт памяти: MMC,SD/,,,,,,,,,,,,,,,,
"Торг уместен.\"",15000.0,3,2017-03-19,Private,21326d7961633c12ecc73d75ad16002555b04811147abe435b9199a5c9b6661d,1447.0,0.0,,,,,,,,,,
Количество мест  - 5/,,,,,,,,,,,,,,,,,
f2896379f829,4a291396ea01,Ханты-Мансийский АО,Сургут,Для дома и дачи,Мебель и интерьер,Шкафы и комоды,,,"\"Гостиная \"\"Валенсия-4\"\"\"",Компания «Мафа Мебель» рада вам предложить гостинную./,,,,,,,
11002d59bb72,95d8e7de6795,Волгоградская область,Михайловка,Личные вещи,Товары для детей и игрушки,Постельные принадлежности,,,Наволочки,Размеры 60*60/,,,,,,,
330203284c3f,86a573f83776,Ростовская область,Ростов-на-Дону,Личные вещи,Товары для детей и игрушки,Игрушки,,,Развивающие ботинки,Всё на месте)),500.0,197,2017-03-27,Company,0ddc380dee44ebc80d1396b9bb4d7c3ce86312c86914ebcc14255641067881b0,93.0,0.0
Вся техника находится в собственности. Цены зависят от местоположения строительного объекта и обсуждаются по телефону. Есть скидки на доставку техники тралом./,,,,,,,,,,,,,,,,,
e81aac9d1aab,09f7c6be0876,Оренбургская область,Оренбург,Личные вещи,Красота и здоровье,Парфюмерия,,,Femme avon,,400.0,46,2017-03-26,Private,cb14323764fdd022e7cdfa3c83473edaac36d060f5ff412727fe9a35d96a03ce,774.0,0.0
*Монтаж электрощитов,установка и замена автоматических выключателей/,,,,,,,,,,,,,,,,
Ток до 230А. Новый./,,,,,,,,,,,,,,,,,
AMD64 / AMD 64-bit technology /,,,,,,,,,,,,,,,,,
55566a586e19,8babf72483bf,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Топы и футболки,40–42 (XS),Топ,,300.0,8,2017-03-27,Private,d7070096879dfd5c926f5690b37a38ba075af852ba008acd907f048745be672e,417.0,0.0
4a987ac3efff,a0a197fdd1dd,Алтайский край,Славгород,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 32 м² на участке 2 сот.,"Продам 1\\3 дома. В доме большая комната и кухня. Отопление печное, воды нет, удобства на улице. Двор отдельный. Небольшой земельный участок. Удобное расположение, все инфроструктуры рядом. Возможна продажа под материнский капитал, рассмотрим варианты.",,1,2017-03-22,Private,,,0.0
Serial ATA	/,,,,,,,,,,,,,,,,,
5eea1920f085,73465d4db058,Белгородская область,Строитель,Личные вещи,Товары для детей и игрушки,Игрушки,,,Малютка пони,В хорошем состоянии.,200.0,97,2017-03-21,Private,17b9cae53d95a3290a3accb29b4a5b5294ded630fa61340a1328c97382c61a2b,957.0,0.0
507f11bf5166,e536c3a46c4d,Краснодарский край,Новороссийск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Джинсы,29,Продам новые джинсы,"Продам новые джинсы Agatha Cri, Италия. Размер 46./",,,,,,,
Знают все кошачьи премудрости/,,,,,,,,,,,,,,,,,
-	Шторка багажного отделения/,,,,,,,,,,,,,,,,,
6bb613fb5f5d,78c43489b9f6,Красноярский край,Красноярск,Личные вещи,Детская одежда и обувь,Для мальчиков,Комбинезоны и боди,62-68 см (2-6 мес),Комбинезон,Продам комбинезон в хорошем состоянии размер 62-68 большемерит.,350.0,7,2017-03-19,Private,46156f54e387e9e59fe817de010ae7fd3f141880ab6285cbf2bf1b244c52c19c,42.0,0.0
b94ea7835600,5189d9866f90,Ставропольский край,Невинномысск,Бытовая электроника,Аудио и видео,Микрофоны,,,Цифровой направленный микрофон Yukon,"Данный прибор в полном комплекте, состояние нового (идеальное), отправлю в любой регион.",3000.0,11,2017-03-27,Private,29ae3e912ca02cfd601e0625921846cf2a01e766dc096b9d3e8401aff49fe1d3,2511.0,0.0
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
5e3b3313cedc,a90edc49043c,Свердловская область,Екатеринбург,Личные вещи,Товары для детей и игрушки,Товары для купания,,,Ванночка,"Продам ванночку в отличном состоянии !!очень функциональная горка прям встроена ,ребёнок не скользит ,что обеспечивает свободные руки мамы!",300.0,123,2017-03-23,Private,2bf7f0de4f1848afafdec3cc4768b0284a8e7921251f026e8151a72699e1bd10,1019.0,0.0
e63fcf6f81bd,29a06d121c01,Ярославская область,Углич,Личные вещи,Товары для детей и игрушки,Детская мебель,,,Манеж,,500.0,35,2017-03-22,Private,ba84092cdd173da997d904fea1acd731ada7b70435c3700ac40f5232e81b4220,826.0,0.80323
a31370e44811,7a19debef93d,Ростовская область,Ростов-на-Дону,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Эпилятор,"Продам эпилятор Philips б/у, хорошего качества. Возможен торг. Район Северный",400.0,30,2017-03-17,Private,a450d156cc7a0ca138128d28a1d55e65e3423c2c9c0277eb93e1baef9e0d4bed,1917.0,0.23185
7e00facef9b5,ae6586719bec,Новосибирская область,Новосибирск,Бытовая электроника,"Игры, приставки и программы",Игровые приставки,,,Xbox 360 4GB (1дж hdmi ) L.T 2.0-8768768766,Приветствуем Вас в нашем магазине /,,,,,,,
Система управления	румпель/,,,,,,,,,,,,,,,,,
- фотопечать./,,,,,,,,,,,,,,,,,
4f92c5a0c885,cfadbd8397d6,Белгородская область,Белгород,Бытовая электроника,Аудио и видео,Кабели и адаптеры,,,Шнур 3.5 на тюльпаны,Новый,250.0,73,2017-03-23,Private,a1cfc4c0096dedc5944e4265d627bdb72974d16dfe86691e64f917efdfefa3a5,3028.0,0.0
- Механизм складывания коляски по типу «трость»/,,,,,,,,,,,,,,,,,
Высота внешнего блока	600 мм/,,,,,,,,,,,,,,,,,
57a93acac877,ca6d6f59f3cd,Саратовская область,Саратов,Для дома и дачи,Мебель и интерьер,Другое,,,Столик детский полукруг,Новые столики.,450.0,3,2017-03-27,Private,bd279bf5d630400c8b7a679c432c10612e11c04016d9c15523be7ca24dfec9a1,724.0,0.0
13fa5acef354,74b2693dd4a2,Удмуртия,Ижевск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Платье в идеальном состоянии,"Платье в идеальном состоянии одевала пару раз . размер подойдет на 42-44, трикотажное.",550.0,27,2017-03-21,Private,adbedfcb0652d125a81165a86f53bbd5dc371e42969bcef8fafd827622b5522d,404.0,0.0
69b551f11750,5d11913f3db8,Тульская область,Тула,Для дома и дачи,Посуда и товары для кухни,Посуда,,,Кувшин и рюмки,,300.0,70,2017-03-18,Company,7ae61df7ad439c06303b01e69a615de73087ca1235e1665667f6ecdfa9e2f14e,1623.0,0.0
9fca9de45b15,245b7a0a68db,Пермский край,Куеда,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Лес,"Срочно породам два приказа по 150 куб. сухара,береза 25000 тыс.за один приказ",100.0,79,2017-03-26,Company,,,0.32275
488b478e6e43,0850fd05334b,Нижегородская область,Нижний Новгород,Недвижимость,Земельные участки,Продам,"Сельхозназначения (СНТ, ДНП)",,"Участок 3 сот. (СНТ, ДНП)","Продаю дачный участок в СНТ Золотая осень, построек нет, ровный, рядом с трассой, удобный подъезд,электричество круглый год.",300000.0,1,2017-03-16,Private,095dd5be47c7414f2e35cd302013929cb34e935a02ab8451a31f45001c0b7af3,1735.0,0.18847
11.05.2017-17.05.2017=2 389 140 руб./,,,,,,,,,,,,,,,,,
Электронный дисплей управления	Нет/,,,,,,,,,,,,,,,,,
Габариты Lenovo B560 A-59054178/,,,,,,,,,,,,,,,,,
Кресло-качалка Chicco I-Feel имеет разъем для подключения MP3-плеера,что позволит ребенку слушать музыку и сказки,где бы вы с ним не находились. /,,,,,,,,,,,,,,,
Приборная панель Supervision /,,,,,,,,,,,,,,,,,
Dark Messiah Might and Magic - 100 р./,,,,,,,,,,,,,,,,,
cfcb009b077f,4c11d2b8413d,Новосибирская область,Новосибирск,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Инвалидное кресло-коляска,"В хорошем состоянии, после одного человека- перемешались только внутри квартиры из комнаты в комнату, редко.",6999.0,4,2017-03-20,Private,68bb01f7ee77d2267ed1bf1b96109ec8730f79dd276768b32ce2e7299f77b19f,746.0,0.0
РАБОТАЕМ С РАЗНЫМИ ПРОИЗВОДИТЕЛЯМИ: PONGS (ГЕРМАНИЯ) ; MSD (КНР); DESCOR (ГЕРМАНИЯ),CLIPSO (ШВЕЙЦАРИЯ). МАКСИМАЛЬНОЕ НАЛИЧИЕ ВСЕХ ЦВЕТОВ И ФАКТУР! + полный комплекс натяжных потолков от простых до самых сложных./,,,,,,,,,,,,,,,,
2fbb856ee309,a9b31d5a7a0a,Самарская область,Самара,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,98-104 см (2-4 года),Жилетка для мальчика без капюшона,"Жилетка для мальчика темно-синяя, с аппликацией, без капюшона. В отличном состоянии.",300.0,62,2017-03-23,Private,628a6b7bc71d05ea1be85b55f83d3e3418269201df6da9158b49c99435aa7559,667.0,0.0
Максимальная высота 11,6 см/,,,,,,,,,,,,,,,,
54f38035b4e7,4ebc51dc9335,Иркутская область,Усолье-Сибирское,Животные,Птицы,,,,Продам инкубатор,"Продам инкубатор на 36 яиц с автоматическим переворачивателем очень компактный, 220- 12 вольт.",3300.0,198,2017-03-19,Company,,,0.74206
"Могу отправить почтой по РФ.\"",2000.0,254,2017-03-18,Company,ab7e24721ff364ae34f03de78bd45f4ca56594093abe94a9215b060ae9460543,2438.0,0.0,,,,,,,,,,
f8a3eb19b407,e08f5992cd72,Краснодарский край,Краснодар,Услуги,Предложение услуг,"Ремонт, строительство",Отделочные работы,,Стяжка пола,Производим полусухие стяжки пола.большой опыт работы.высокое качество.кротчайшие сроки.приемлемые цены.,,11,2017-03-20,Private,,,0.2
Большая люлька для новорожденного с 0 до 6 мес./,,,,,,,,,,,,,,,,,
53cf147029ae,f5fac96d8774,Ставропольский край,Ставрополь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,"Туфли женские Miista, б/у, кожа натуральная, 39р",,1000.0,6,2017-03-23,Private,41ea148f7b0ade1fc9844505fa035ff5ab597bf3f5c9360ddc5e1d748981de89,639.0,0.80323
57f7ba008d25,32ea2a34d66d,Кемеровская область,Белово,Личные вещи,Товары для детей и игрушки,Игрушки,,,Куколка связана крючком,,1500.0,17,2017-03-23,Private,393d7762a7af4c4e7e17c4a0fa39c65df402d01450f3680392e41e7f198ed642,927.0,0.0
- Рабочее пространство длиной 285 мм/,,,,,,,,,,,,,,,,,
6562c63bdec2,9a83179bac37,Татарстан,Казань,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,21,Ботинки,"Ботиночки на осень- весну. Утеплены легеой байкой. По внут. стельке 13,5 см.",100.0,54,2017-03-18,Private,8b5335dbf8e60e7805cfba50cd4ba75b9b3a672d1c1600dd00ae621dd3ad8fbe,47.0,0.80323
Возможна отправка почтой или транспортной компанией СДЭК по России,после полной оплаты стоимости товара + расходы на его доставку. Наложенного платежа нет. Шиите нас в индексе,указав в поиске BELLCD./,,,,,,,,,,,,,,,
8f01f3d9d63b,7422859ad02f,Татарстан,Казань,Услуги,Предложение услуг,"Ремонт, строительство",Остекление балконов,,Ремонт Пластиковых окон,Гарантия на все материалы и работы./,,,,,,,
Размер 25-29. Б/у,состояние хорошее./,,,,,,,,,,,,,,,,
интерфейс: SATA II; /,,,,,,,,,,,,,,,,,
ae067b94c055,b371f9299684,Ярославская область,Ярославль,Личные вещи,Товары для детей и игрушки,Детские коляски,,,Детская коляска прогулочная,Мало б/у,4000.0,27,2017-03-19,Private,6ac7f724c74c9fb0b87c7a534bb30e8fdd8cdc3d99593bf87a6324c3a86962a6,1004.0,0.80323
1e6ab9b131dc,421a865616a8,Удмуртия,Ижевск,Недвижимость,Коммерческая недвижимость,Продам,Помещение свободного назначения,,Помещение торгово-офисное,Продам помещение,2700000.0,173,2017-03-16,Company,297a2c74fda00c78e64c58f53f4840955f1b5f1310f3150a9cb7d0f62822c324,2221.0,0.0
Уютная однокомнатная квартира с отличным ремонтом,не требующая дополнительных затрат. Большая ванная комната облицована плиткой. Вместительная гардеробная,полы с подогревом,подвесные потолки. Лоджия обшита деревом и застеклена,на ней имеется шкаф./,,,,,,,,,,,,,
Фиксирование клинка - замок Liner Lock/,,,,,,,,,,,,,,,,,
cd60a636e13f,041710db631c,Пермский край,Пермь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,44–46 (M),Куртка-косуха,"Новая модная куртка-косуха,плотная ЭКО-кожа,размер 44,смотреть на Парковом!!!",1650.0,104,2017-03-27,Company,07eee043e53e184dbdf0e515271f78ac643ac67dcd0bd82c27a9dbb327fac064,545.0,0.0
79d8e5ec5f61,1f98e30d5ae8,Краснодарский край,Геленджик,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,86-92 см (1-2 года),Комплект,В наличии размеры на фото,400.0,335,2017-03-20,Company,f97105c913e9ebc9926a9bfa220767f8f74fd2aa72cc0e19eeecc0dfce8b6cb3,99.0,0.0
В отличном состоянии,одевала 1 раз./,,,,,,,,,,,,,,,,
2fd9ebc00ccb,40c781c507cc,Пермский край,Чайковский,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Сваи 73,Свай . Диаметр трубы 73 . Диаметр шнека 250 . Длинна 3 метра . Количество 12 штук .  Цена за 1 шт  . Можем изготовить ещё !,1000.0,299,2017-03-26,Company,7f26a8177d2152d9603b325e1fd3e091fef4abbbac71ee47ea174a299bc3d459,1288.0,0.0
"Весь ассортимент нашего магазина Вы можете посмотреть кликнув на название Магазин \"\"Мелодия\"\" в графе продавец.\"",370.0,2125,2017-03-16,Shop,8c54dfc6dde3e386b18c98aa280e8a496a47f16974557495b68fefd715050f42,2824.0,0.28446,,,,,,,,,,
- Складной ключ/,,,,,,,,,,,,,,,,,
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬/,,,,,,,,,,,,,,,,,
Giuseppe Oxilia./,,,,,,,,,,,,,,,,,
Port Trunking Поддерживается,до 2 групп,до 4 портов на группу/,,,,,,,,,,,,,,,
Мы предлагаем Вам:/,,,,,,,,,,,,,,,,,
74bacd659a29,8a4a9a75a96d,Алтайский край,Бийск,Для дома и дачи,Ремонт и строительство,Инструменты,,,Дрель-шуруповёрт Bosch GSR 1020-2-LI,"Модель Bosch GSR 1020-2-LI представляет собой дрель-шуруповерт, работающую от аккумулятора. Устройство может быть использовано как для сверления различных поверхностей, так и закручивания шурупов. Используя же функцию реверса, можно будет, напротив, выкрутить шуруп, что крайне удобно в быту - например, при разборе бытовой техники.",5500.0,70,2017-03-28,Private,6bc73c8257b6ee3af173ee5e3b5aa0b8b0f45a0ba3b174bf5c6d2dd39b678770,1230.0,0.0
При приобретении 2-х любых товаров Вы получаете 3-й в подарок!/,,,,,,,,,,,,,,,,,
025f90723681,8123cdcddda5,Воронежская область,Воронеж,Бытовая электроника,"Игры, приставки и программы",Игровые приставки,,,Xbox ONE 500 GB,"Приставка в отличном состоянии, играл от силы раз 5. В основном стоит пылится, играть некогда. Комплектация: Приставка, геймпад, блок питания, шнур HDMI. коробка + 2 игры на фото и на самой приставке штуки 3-4. Продаю за ненадомностью",15000.0,13,2017-03-18,Private,06035838f09f3ee54c510917f39a12044645e896b67a12cbc87e15ca8266c739,2892.0,0.76786
- РЕКЛАМНЫЙ СТЕНД С 3D ЛОГОТИПОМ ВАШЕЙ КОМПАНИИ./,,,,,,,,,,,,,,,,,
a4722c90c496,4f109620265d,Иркутская область,Ангарск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),Женский спортивный пуховик Bask,"Продаётся женский спортивный пуховик Bask голубого цвета, очень тёплый и удобный. Покупался в Х-Мастере за 8000р.",3000.0,45,2017-03-16,Private,73a9b37ce7d8acb0b3a0edfa47b7be46e8c5935955b60cd60be0ae0854ac8796,515.0,0.0
ced038ea8289,1110f94b63c6,Краснодарский край,Краснодар,Личные вещи,Детская одежда и обувь,Для мальчиков,Комбинезоны и боди,74-80 см (7-12 мес),Боди и слип Carter's новые,"Новые боди, цена за каждый 300 руб.! Новые слип и шапочка - 650 руб. Размер 9м (67-72см).",300.0,7,2017-03-25,Private,bba0c67a133c0a5c377cc8a216b8da6233469b18ecb2f72d232698e47f55c94a,41.0,0.80323
92a376138351,b688ccb7e793,Краснодарский край,Краснодар,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,< 19,Ботинки,"Ботиночки Mimimen 19р-р. На первый шаг, кожаные,с анатомической стелькой, в идеальном состоянии одевали только в помещении несколько раз.",1000.0,21,2017-03-27,Private,629b85416db3ea80e8c3eee78620ed430e0bef79ac6717fffaac0897b0e45cea,88.0,0.12734
ae5c60e06caf,e402689244bf,Тюменская область,Тюмень,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Мультифункциональный массажер swisshome SH-6608,"Однажды приобрели и ни разу не пользовались. В идеальном состоянии, работает отлично, полный комплект, коробка, документы. /",,,,,,,
• 2 sim card. Обе симки нано./,,,,,,,,,,,,,,,,,
7f49b25983ce,1ae6850d63e0,Саратовская область,Саратов,Бытовая электроника,Телефоны,iPhone,,,Айфон 2g,"Оригинальный айфон 2g, детали все родные, не чинили ни разу, память 8 гб, торг уместен",3000.0,50,2017-03-18,Private,dcac9bbb55526d97c019814061e225143362544fe5ca21b4563e441127527763,2918.0,0.0
Здание автосалона КИА (2-й этаж)/,,,,,,,,,,,,,,,,,
efe8e7c50c67,2b5d5c56d394,Краснодарский край,Крымск,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 42 м² на участке 35 сот.,"Продаю дом, срочно саман блок 42.4кв 2 собственника документы готовы. вода есть, газ есть АГВ пристройки, огород. ванная есть. остановка 2 минуты ходит автобус и маршрутка. садик 15 минут. магазины 2 минуты ходит школьный автобус первому покупателю торг.",1000000.0,3,2017-03-26,Private,,,0.18115
6551530ca98c,9e59114c2203,Ростовская область,Ростов-на-Дону,Хобби и отдых,Билеты и путешествия,Путешествия,,,Открой для себя Тунис Hotel Zodiac 4*,"В стоимость тура включено:авиаперелёт, трансфер из Москвы, услуги гида, проживание, питание, медицинская страховка.5 ночей с 25 апр 2017 по 30 апр 2017, 3-х разовое питание + спиртные напитки местного производстваДвухместный номер (DBL), Standard, 2-ая пляжная линия/",,,,,,,
5ab74d4cb9e1,c0cebe3f1669,Тюменская область,Голышманово,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 94 м² на участке 6 сот.,"Продам 2-х этажный дом, площадью 94,2кв.м. в центре р.п. Голышманово. На первом этаже дома расположены зал, спальня, большая кухня, большая прихожая, сан. узел совмещен. На втором этаже 2 спальни. Во всем доме новое отопление, скажина 28 метров, пластиковые окна, солнечная сторона. Имеется гараж, баня, надворные постройки, сарайки для разведения скота. Огород 6 соток, плодово-ягодные насождения, теплица. Рядом расположена школа №1, дет.сады.",2300000.0,2,2017-03-28,Private,,,0.12895
9acc138805eb,d68faf03745e,Татарстан,Набережные Челны,Для дома и дачи,Бытовая техника,Для индивидуального ухода,Фены и приборы для укладки,,Расческа-выпрямитель,"Прибор, который делает непослушные волосы прямыми, гладкими и блестящими, может понадобиться каждому, а не одним лишь обладательницам густых кудряшек. /",,,,,,,
Извлечает ушную серу с легкостью/,,,,,,,,,,,,,,,,,
---------------------------------------------------------------------------------------/,,,,,,,,,,,,,,,,,
Азербайджан	14,00/,,,,,,,,,,,,,,,,
2f45b73c86e5,c87ed8081a13,Ростовская область,Ростов-на-Дону,Личные вещи,Часы и украшения,Часы,,,"\"Часы \"\"Восток\"\" времен СССР юбилейные 1945-1995\"","\"Новые с паспортом часы \"\"Восток\"\" 1 класса с противоударными устройствами",с календарем в водонепроницаемом корпусе,с  крышкой из нержавеющей стали,"в заводской упаковке\"",7100.0,9,2017-03-15,Private
от -10 до 50C/,,,,,,,,,,,,,,,,,
b3df02451d1a,fdd0d94a8cab,Омская область,Омск,Личные вещи,Детская одежда и обувь,Для девочек,Брюки,110-116 см (4-6 лет),Новые брюки на флисе,Брючки на флисе .Размер 116 на худенькую девочку.Длина от резинки 68см.Шаг 49см.Ширина талии 30см.Находимся уДК Химик.,500.0,34,2017-03-22,Private,772553f3a700f52d3ac6c348ca295d287bc7d7a0dea760e1582573f24b4fb377,115.0,0.0
Матрас на сиденье,который можно стирать;/,,,,,,,,,,,,,,,,
4a56bd319577,d3f5f19b7c2b,Воронежская область,Воронеж,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,< 35,"Новые кожаные туфли, 34 р-р","Туфли 34 р, оказались маловаты./",,,,,,,
SD и USB вход/,,,,,,,,,,,,,,,,,
