item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Питание: 2 x AAA батареи (не входят в комплект)./,,,,,,,,,,,,,,,,,
556c04317edf,bf9129dbd794,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,27,Резиновые сапоги,"Сапоги в хорошем состоянии, смотреть на Парковом, р. 27",400.0,33,2017-03-26,Private,97be6b89facbe6acabcd853105c078b8016319827615423c118ccd2b8e2f26fc,49.0,0.80323
69e10b87394b,746bcd44166e,Ярославская область,Рыбинск,Недвижимость,"Дома, дачи, коттеджи",Куплю,Дача,За городом,Куплю дачу,"Куплю дачу желательно район Мехзавод,Каменики,Селишки-Окороково,Красная горка,Судоверфь.Обязательно вода,свет,дачный домик(не развалюха).Желательно не заброшенный участок,не меньше 6 соток.",250000.0,12,2017-03-28,Private,,,0.7682399999999999
подключаем безлимитные тарифы /,,,,,,,,,,,,,,,,,
"Подъезд круглый год. От собственника\"",,3,2017-03-24,Private,,,0.16934000000000002,,,,,,,,,,
В нашем магазине акция:/,,,,,,,,,,,,,,,,,
15cf8b8fe5f2,65d89b09c8f1,Алтайский край,Барнаул,Для дома и дачи,Бытовая техника,Для индивидуального ухода,Эпиляторы,,Эпилятор,Работает! Отличный в использовании! Просто купила новый),700.0,1,2017-03-23,Private,1da90601a5d5d533912da6dc7af928c28ef3f5c7c37db1a0dd5f2412d7c1c0cd,1917.0,0.0
площадь 84/20+21/17 кв.м.,комнаты изолированы,коридор 11,6 кв.м.,гардеробная 5 кв.м.. Окна выходят на ул.Менделеева и во двор./,,,,,,,,,,,,,
• Скидки постоянным клиентам;/,,,,,,,,,,,,,,,,,
— матрица 12.9 МП (APS-C)/,,,,,,,,,,,,,,,,,
f9df680a2ba3,43dd21a55550,Белгородская область,Новый Оскол,Транспорт,Мотоциклы и мототехника,Мопеды и скутеры,,,"Продам мопед alpha, 2015г","Продам мопед ALPHA, 110куб,8 л.с, 2015 г , в отличном состоянии,пробег 2400км, установлена авто сигнализация! Гофра и 2 шлема в подарок!",21000.0,3,2017-03-25,Private,42ead7142c4a1a309dac89effff41f5dcddb2208858a88c330ec7b5ef828f9ed,1138.0,0.0
a7d5bdc14850,948fd6a4a4db,Башкортостан,Белебей,Для дома и дачи,Растения,,,,Продам абутилон Bella Deep Coral,"В горшочке, цветёт без остановки, неприхотлив.",200.0,18,2017-03-26,Private,b5556435b8ad7873eafbfbf9cb83c42900c5bfbb736d6ffd727d3466ceb2de67,1766.0,0.86521
Преимущества часов Winner /,,,,,,,,,,,,,,,,,
- Комплект: Полный,предусмотренный изготовителем /,,,,,,,,,,,,,,,,
Окрашивание 300 руб./,,,,,,,,,,,,,,,,,
-установка и подключение стиральной машины;/,,,,,,,,,,,,,,,,,
"Цена - договорная.\"",,61,2017-03-20,Company,b8fdbbd2830be5c48f831067c9bdfcd63f6670b80a34fd6fea499c9faeba9d70,508.0,0.0,,,,,,,,,,
- Оптово-розничная торговля!/,,,,,,,,,,,,,,,,,
432067144a12,405f3ae009c7,Саратовская область,Саратов,Личные вещи,Красота и здоровье,Средства гигиены,,,Бритва Браун 7 790 сс,"Продам бритву новую,не использовалась,у бритвы есть дисплей показывает уровень заряда и когда нужно заменить сетку,моется под струей воды,без упаковки, недокомплект со склада.",4500.0,15,2017-03-22,Private,46552bfc8330b0e661ad876c214bd725f1ec4e126ef3627b806ebefaaf97e469,1923.0,0.0
режим вентиляции,поддержания температуры,ночной,осушения воздуха/,,,,,,,,,,,,,,
Тип оборудования SSD для персональных компьютеров /,,,,,,,,,,,,,,,,,
"Память 8GB PC17000 DDR4\"",34000.0,44,2017-03-16,Private,fdbbc4574722f260a2301d5ca6a6dc4e3a908bd219f31324aecd4caa843d2fa3,2789.0,0.14172,,,,,,,,,,
dc4c5fd86011,8bf6f11f0e84,Челябинская область,Челябинск,Личные вещи,Товары для детей и игрушки,Игрушки,,,Коврик-развивашка,"В хорошем состоянии, 7 игрушек",800.0,10,2017-03-16,Private,31cd8428ded120319e02af25313011b5687a797d5d1c3820c69d53bc9eb9b458,882.0,0.0
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
13e299f1b130,87fe5fd6cfd1,Пермский край,Кунгур,Недвижимость,Земельные участки,Продам,Поселений (ИЖС),,Участок 33 сот. (ИЖС),"Продается земля для личного подсобного хозяйства. Место расположение Кунгурский район, Деревня Андреевка. Подъезд круглогодично.",250000.0,94,2017-03-26,Company,7ee3a1b4a63b9a5cfb82fd8d4cf6bc92d34a1fb1a7176529544f82aff62694ed,1038.0,0.0
"Подробности по телефону\"",,4,2017-03-21,Private,,,0.0,,,,,,,,,,
fdc3601bcb65,a9c68335f680,Нижегородская область,Нижний Новгород,Бытовая электроника,Ноутбуки,,,,Acer i3 для любых целей+видео на 1Gb,"на ВСЕ ноутбуки, я даю гарантию 3 месяца, потому что они ВИТРИННЫЕ образцы, снятые с продажи в крупных федеральных магазинов (М.Видео, Эльдорадо, Юлмарт, Ситилинк)./",,,,,,,
ВЫЕЗД ЗАМЕРЩИКА БЕСПЛАТНО!/,,,,,,,,,,,,,,,,,
