item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Цена доставки завист от района /,,,,,,,,,,,,,,,,,
931a5953f88b,f2983f6b21ee,Башкортостан,Уфа,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Рубашки и блузки,42–44 (S),Блуза,,100.0,58,2017-03-19,Private,e265b97f94bcea79568c7b1f87b50d6a6720c320bb5bc44707a07052a42d2ecf,125.0,0.0
819aaca7dd97,ad2faee5fe52,Кемеровская область,Мариинск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Другое,,Повязка на голову,"Повязка на голову связанная спицами. В период межсезонья весной и осенью, да и летом, в прохладные дни, повязка будет самым удобным вариантом утепления. Повязка есть в наличии, продается без брошки.",300.0,42,2017-03-25,Company,be7b9ac7d292799596ff2ec2aaaf028c7cb51d3fcbc1ffda2c0d17ef69dc5ea3,362.0,0.0
972c1e095f45,f72cb8908368,Белгородская область,Белгород,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,> 50 (XXL),Пальто,"В идеальном состоянии,одевала пару раз. Покупала за 12тыс. 54р-р, горчичный цвет.",4500.0,22,2017-03-22,Private,67022b8c32779660c2c05c7805f8a359def99f73b10a2cad7039c3f349dc9138,563.0,0.0
1afacf97bdf4,1b3eb12bb911,Саратовская область,Саратов,Недвижимость,"Дома, дачи, коттеджи",Сниму,Дом,На длительный срок,Сниму дом,"Сниму частный дом или пол дома, в заводском районе или в октябрьском районе, рядом с кирпичном заводом, со всеми удобствами,",10000.0,4,2017-03-17,Private,,,0.07722000000000001
-коробка,привода все отлично работает без нареканий/,,,,,,,,,,,,,,,,
- в комлект входит печь с баком для воды/,,,,,,,,,,,,,,,,,
Воспользуйтесь СПЕЦПРЕДЛОЖЕНИЕМ:/,,,,,,,,,,,,,,,,,
87c336017d1b,c668f25e42b9,Омская область,Омск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,48–50 (L),Ветровка,ветровка без капюшона под классику б/у почти новая одевал один раз,300.0,1,2017-03-20,Private,2b27ff77e07d30df18502aa32dce242b9eb497192c52d2260785ead89c04fe5c,649.0,0.65228
1aa3ac39dc46,fc3dae6eee62,Свердловская область,Екатеринбург,Личные вещи,Красота и здоровье,Парфюмерия,,,Парфюмерная вода,"Персив, 50мл. Эйвон",450.0,44,2017-03-28,Private,bc8cb4b5a1db8672f8640dad67fc06895c556c245fc4e53ad544d6e1ef0b9ded,771.0,0.0
32fe2503846d,34f170f2156a,Волгоградская область,Береславка,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 67.2 м² на участке 10.5 сот.,Продаётся в п.Береславка домик 67.2 кв.м. и земельный участок 1052 кв.м.,500000.0,1,2017-03-25,Private,,,0.16934000000000002
c39f2bc5b594,18cbbe24686d,Краснодарский край,Усть-Лабинск,Для дома и дачи,Бытовая техника,Для дома,Утюги,,Утюг,Промышленный утюг У-5./,,,,,,,
990d8ee4cc65,e6c60cbf4edd,Челябинская область,Челябинск,Животные,Собаки,Йоркширский терьер,,,Приглашаем на вязку,,,13,2017-03-23,Private,f448136472a781e3bb990bb8db2a07bdb8fb6ab3f8bb65499558bd56258cc11d,2109.0,0.0
Цена от 12999 руб./,,,,,,,,,,,,,,,,,
✔ Рекомендации отелей основываются на личном опыте и отзывах наших туристов./,,,,,,,,,,,,,,,,,
25680f5356a4,18d26c5a6eac,Нижегородская область,Нижний Новгород,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,20,"Ботикочки кожаные, отличное состояние","На первые шаги, легкие, удобные, Pablosky, покупали за границей. Цена за пару. При покупке 2 пар по 300/каждая",350.0,136,2017-03-17,Company,5f943552afca8e98f803037bdad4aa0c4406e47fd05b01871ab5f7822507937e,47.0,0.80323
- Каркас: Состоит из металлического уголка 75мм (цвет по выбору заказчика);/,,,,,,,,,,,,,,,,,
deeb3e20fccf,6741f4f56d2e,Ростовская область,Шахты,Недвижимость,Квартиры,Продам,2,Новостройка,"2-к квартира, 58 м², 3/3 эт.","Продаю 2х комнатную квартиру,58 кв.м. Новый дом,район ХБК,,АГВ (индивидуальное отопление).м/п окна,рядом рынок,школы,магазины.Собственник.Звонить в любое время",2150000.0,47,2017-03-27,Company,357c842ff9e846904da70b984cd90d7a234943124c5fe7208605424261dc9301,2218.0,0.20174
5ca7a68df428,9b845e061094,Краснодарский край,Краснодар,Личные вещи,Детская одежда и обувь,Для девочек,Трикотаж,122-128 см (6-8 лет),Костюмчик,🌹Костюмчик🌹с розочкой🥀Цена:1000₽/,,,,,,,
Потребляемая мощность: 110.0 Вт/,,,,,,,,,,,,,,,,,
da65a64f7a6f,ff59ae1744a7,Алтайский край,Барнаул,Для бизнеса,Оборудование для бизнеса,Промышленное,,,Фрезерный станок,Продаю Станок фрезерный 676п.Цена 120 т.р.Есть долбёжная головка.Небольшой торг.,,42,2017-03-23,Company,ebbf5faf815b35ec35347271666fd4ac83ece943523bb08721525ccdddde71a4,1280.0,0.0
- более 1600 наименований мебели на нашем сайте;/,,,,,,,,,,,,,,,,,
b4ffe01c3871,b95ee2c30087,Иркутская область,Иркутск,Хобби и отдых,Велосипеды,Запчасти и аксессуары,,,Кассета 8sp+Цепь khc z-72,"Почти новое, сезон даже не катал.",600.0,14,2017-03-15,Private,,,0.0
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
