item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
"Остановка: Молодежный цент\"",1500000.0,14095,2017-03-26,Shop,06aeb309c80b5b5f586e237545ea4e9bdbf12bec9d81979b6d361b848ac88ce5,2220.0,0.10533,,,,,,,,,,
eff40e19c87f,864f2392e5e7,Тюменская область,Тюмень,Личные вещи,Детская одежда и обувь,Для мальчиков,"Шапки, варежки, шарфы",,Шапка,"продам набор шапка и варежки очень теплый а качество отличное , фирменные!!! носили мало размер на 0-3 мес",499.0,142,2017-03-26,Company,96c343fa9fe87849953cb2cb947124fe495867b12dd5f95021d1a5350e91e12d,101.0,0.0
Камера есть/,,,,,,,,,,,,,,,,,
"Весь пакет 1000 руб . Высылаю почтой.\"",200.0,27,2017-03-22,Private,6a025e2b6c80432b54c400d817e1f617737c146d267b6f205e22306a4bf00af6,76.0,0.0,,,,,,,,,,
9ae36936efe8,7835633352c2,Ханты-Мансийский АО,Сургут,Для дома и дачи,Растения,,,,Цветы,Продам букет из зайчиков,1600.0,3,2017-03-16,Private,e3a2fc186462e2fdc50768ad5d450f2779a9198479c5ebb6bfec5f09e4b7c84f,1557.0,0.0
d3c616a08777,d7e9fa658852,Ярославская область,Ярославль,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,> 54 (XXXL),Дубленки,1. Искусственная дубленка демисезонная. Легкая и удобная. Сшита отлично. Носили мало. 3000 руб./,,,,,,,
Датчик позиционирования/,,,,,,,,,,,,,,,,,
64 Кб /,,,,,,,,,,,,,,,,,
Всё для футбола и активного отдыха!/,,,,,,,,,,,,,,,,,
Спальное место : 190 см x 150 см./,,,,,,,,,,,,,,,,,
06c0c98dfb46,f3da8449eb1b,Кемеровская область,Прокопьевск,Хобби и отдых,Спорт и отдых,Фитнес и тренажёры,,,Шар для фитнеса,Массажный шар для фитнеса в отличном состоянии 600р. Тырган. Прок.,600.0,3,2017-03-25,Private,f04eb7b427c060db18dd1042162a5bcbf714a2bd0ed66d00c03898bb1526d0f5,835.0,0.0
Максимальная мощность,5 л. с.,максимальные обороты 5000-6000;число цилиндров 1; короткая нога,запуск ручной,"управление румпель; передачи передняя- нейтраль- задняя. Производство Японии. В наличие есть выносной бак 12 л.\"",55000.0,13,2017-03-25,Private,98c39265ace6bf71af9443522351a357d9ac1e1954102d25afe63d0d187a8e79,1093.0,0.0,,,,,,
90234fe06219,90b3e516ea2b,Краснодарский край,Новороссийск,Услуги,Предложение услуг,"Реклама, полиграфия","Маркетинг, реклама, PR",,Распространение рекламы по почтовым ящикам,"Собственная, регулярная служба распространения рекламных листовок по почтовым ящикам./",,,,,,,
9c2f832ccfa4,4663d7134fa6,Челябинская область,Челябинск,Бытовая электроника,Товары для компьютера,Мониторы,,,"\"19\"\" Samsung SyncMaster 943NWX\"","Продам отличный монитор в идеальном состоянии, все провода в комплекте./",,,,,,,
