item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
ae0059b91730,6240fe9ae566,Самарская область,Тольятти,Бытовая электроника,Аудио и видео,"Видео, DVD и Blu-ray плееры",,,Караоке,,1500.0,43,2017-03-21,Private,8d123ecaa0e0461550980cafc83bd00301aeb597fc2f8e5cd25919b5cc2e7f55,3042.0,0.0
— поддержка двух SIM-карт/,,,,,,,,,,,,,,,,,
•	Практичная задняя молния на капюшоне для вентиляции/,,,,,,,,,,,,,,,,,
d27f6c2cc3b5,c6fc5a18aadb,Татарстан,Казань,Личные вещи,Детская одежда и обувь,Для мальчиков,"Шапки, варежки, шарфы",,Шапка зимняя б/у,"Забирать территориально с Кировского,вопросы можно смс или ват сап",100.0,35,2017-03-28,Private,334ebb546b8fced94a03847d41a7d0a9db8a725dc243d8ec1c63971bc42aa669,55.0,0.0
Квартира тёплая,туалет отдельно от ванной,площадь квартиры 51 м2,унитаз новый,установлены новые водосчётчики,дверь входная- двойная,первая дверь - железная,электросчётчик новый,есть кладовая,окна расположены высоко от земли. /,,,,,,,,
Матрац приобретается отдельно./,,,,,,,,,,,,,,,,,
"Бархат.\"",500.0,187,2017-03-18,Company,72f08a88b1fcbc23e34963a39e5ac3f2c19823f68580dbc4784ccc96837c4a66,1576.0,0.0,,,,,,,,,,
с 8-00 до 22-00/,,,,,,,,,,,,,,,,,
5) Предоставляем сертификаты,паспорта и гарантии на все изделия./,,,,,,,,,,,,,,,,
— Исполнения: «сэндвич» или фланцевое./,,,,,,,,,,,,,,,,,
работа от сети/,,,,,,,,,,,,,,,,,
Передние колеса: поворотные,с фиксатором,раздельные,одинарные,резиновые./,,,,,,,,,,,,,
-съемный бампер может устанавливаться на шасси по ходу и против хода движения   новая система позволяет регулировать одновременно спинку и подножку одним движением!/,,,,,,,,,,,,,,,,,
Описание смотрите на сайте!/,,,,,,,,,,,,,,,,,
Регулировка высоты подножки: есть/,,,,,,,,,,,,,,,,,
dce7ed289ee8,2d2a9d6769e0,Нижегородская область,Кстово,Личные вещи,Детская одежда и обувь,Для девочек,Брюки,110-116 см (4-6 лет),Новые утепленные штанишки,"Длина шаг.шва 45см.,длина бокового шва 69см.Штанишки плотные,на байке.(цвет нежно голубой,получилось неудачное фото).",200.0,236,2017-03-23,Company,6b1809ad28eed3cf2be70fb51f26847895cc21fa6817b6c79edb5c822ce7c985,116.0,0.0
38a3327fad3e,11c21103763f,Нижегородская область,Кстово,Личные вещи,Товары для детей и игрушки,Товары для кормления,,,Стул для кормления,Продаю стул для кормления в идеальном состоянии! все работает как из магазина!,1500.0,42,2017-03-25,Private,f9ebf213b2120467380eb1d96b928e677e1d70fc7d26f2ddc23ee62ef0afcafa,811.0,0.60933
"Доставка бесплатно\"",12600.0,562,2017-03-22,Company,6ce197b162be2f8d52705645fec1222a3ef122a6709c643eb4a41b280be05470,2789.0,0.0,,,,,,,,,,
"Все вещи в хорошем состояние.\"",3000.0,3,2017-03-19,Private,766c328311e32c46ea8fccaeae5645ae07be8763b207e7921b32b0d925a12704,98.0,0.80323,,,,,,,,,,
Разрешение матрицы /,,,,,,,,,,,,,,,,,
"Отправляем изделия в любой регион!!!\"",1500.0,316,2017-03-23,Company,9ad6846635e823d1bdba58415c81a9e93df6370eba5e93078d3b47363d77a3e8,21.0,0.0,,,,,,,,,,
"— радио\"",899.0,71997,2017-03-22,Shop,2b7b1945c145858f346aeb33f34d385968785e0bf1f4b0c2c74d274f690c8e28,2919.0,0.0,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
