item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
• Механизм: Кварцевый с хронографом/,,,,,,,,,,,,,,,,,
- клипсодержатель 1шт;/,,,,,,,,,,,,,,,,,
Широкое применение композитных материалов./,,,,,,,,,,,,,,,,,
Входящие сообщения и вызовы принимают при нулевом и отрицательно балансе. /,,,,,,,,,,,,,,,,,
Доска дюймовка. /,,,,,,,,,,,,,,,,,
"Срочная продажа!\"",399000.0,978,2017-03-22,Company,4eabcf41e85b9ca23d2e1fbbc7d9be31e4ea0860560f69e3ebbdd9e0c3d5635a,1057.0,0.7164699999999999,,,,,,,,,,
4f05afe58f40,421886f03d48,Самарская область,Сызрань,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Корсет,Продам корсет для утяжки живота.  Совершенно новый ни разу не носился.  Не подошел размер.  Размер L/XL,500.0,5,2017-03-23,Private,8bb2fa3e6fd030b8e8eabcab91d2139b0e4dc87158605905ec84a99625436daa,547.0,0.20912
Пластина с язычками: толщина 0,9мм,латунь;/,,,,,,,,,,,,,,,
✔Работаем ЕЖЕДНЕВНО,с утра до позднего вечера!/,,,,,,,,,,,,,,,,
"Доставка транспортными компаниями по всему Краснодарскому краю !\"",5400.0,202,2017-03-23,Shop,12bc2845d295546288ad3323eb299188f9719b37d1767841e9fb1970938018b7,2315.0,0.0,,,,,,,,,,
•встроенные колонки,микрофон/,,,,,,,,,,,,,,,,
03d5940da21c,c47a4e1ff17f,Свердловская область,Екатеринбург,Хобби и отдых,Спорт и отдых,Настольные игры,,,Нарды,,7000.0,22,2017-03-21,Private,a46eaf98d01d2d6db3cc6d1a2e04a1995053b807da93047665746d3161768908,340.0,0.0
Характеристики лампы	≈3000/4000 часов (стандартный/экономичный режимы),180Вт/,,,,,,,,,,,,,,,,
Тип: Круизеры/,,,,,,,,,,,,,,,,,
82f9d9990bb0,f8d88db9ad17,Краснодарский край,Краснодар,Личные вещи,Товары для детей и игрушки,Товары для кормления,,,Электрический подогреватель Авент,"Подогреватель детского питания поможет быстро и легко согреть необходимое для малыша питание. Имеет три режима нагрева, очень прост в использовании. Безопасен для ребенка, без опасных точек нагрева. Подогрев происходит равномерно и очень бережно за счет воздействия контролируемого пара.Новый не пользованый!",1500.0,9,2017-03-20,Private,098ab6393853c32e944b7924b0401f275ebcd52e8558885e6f19fbfffe204b19,808.0,0.09348
GeForce® GT 325M (128 бит)magnifier iconхарактеристики MGPUmagnifier iconрейтинг мобильных GPU/,,,,,,,,,,,,,,,,,
77eaa5267ed5,d2314cce2ee2,Свердловская область,Екатеринбург,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 54 м², 3/4 эт.","\"Продажа двухкомнатной, полнометражной квартиры в самом центре Екатеринбурга, дом находится во дворе, огороженная территория. Рядом трамваи, автобусы. В шаговой доступности Дворец Молодежи, Вечный огонь, Центральный стадион, ТЦ Алатырь, одна остановка до площади 1905 года, Метро, \"\"Плотинка\"\".  В квартире просторные комнаты",новые,большие пластиковые окна,заменены трубы,"установлены счетчики.\"",3500000.0,22,2017-03-21
"есть кредит!\"",34990.0,189,2017-03-23,Shop,6e8b521a6c4a8e1ca514ec020a2665814903ee5cf7aed39815c8e91a9549175d,1436.0,0.0,,,,,,,,,,
7c41b564c6a4,3f01b3af477a,Свердловская область,Нижний Тагил,Бытовая электроника,Товары для компьютера,Комплектующие,Оперативная память,,Оперативная память для ноутбуков DDR3 2Gb,Продам рабочие планки памяти для ноутбуков DDR3 на 2Gb разных производителей - 300 р.\шт.,300.0,30,2017-03-17,Private,85a129773ea7d57eb0f604d8ec044fdbb4bf8c7094af1eb69d833455f6708bae,2853.0,0.12337
b323ccc6925a,5d1da305d46a,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для девочек,Платья и юбки,98-104 см (2-4 года),"Пакет вещей на девочку: платья, футболки, костюмы",Все вопросы в вк. Посмотреть можно на кислярах. Цена от 50 до 300 руб.,50.0,5,2017-03-19,Private,1f9db03ae6b789f871187ca644e29a1b48740f8f37af30d382782f7f84f34709,80.0,0.0
"ЗВОНИТЕ!\"",2316000.0,17,2017-03-22,Company,2befcb4e7d73c3c7fcfa2a9fa8ba987fe25e3ec38e0ddeee24e7f7579f8a4f42,2218.0,0.04659,,,,,,,,,,
989ee3de3314,3ae595762841,Ханты-Мансийский АО,Когалым,Бытовая электроника,Аудио и видео,Микрофоны,,,Микрофон для пк,,100.0,10,2017-03-28,Private,303131af75e0a743b18ac5babd2bfcecf5dc02f9e89da43d8eb5335d8b63a1e0,2812.0,0.0
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
2d7e7cee57a8,64f64209bea3,Челябинская область,Магнитогорск,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,74-80 см (7-12 мес),Куртка весна - осень,Стильная демисезонная курточка для девочки. Размеры указан 80. Очень тёплая и лёгкая.,500.0,6,2017-03-19,Private,0b28881b8d82113efa25a8c1659a53fd3dddf3651f1be438316a5f1f5fa092b0,96.0,0.0
Карманы на спинке и на рукавах,вентиляционные клапаны в районе подмышек./,,,,,,,,,,,,,,,,
bee80b860e33,33d09dfdbd90,Краснодарский край,Краснодар,Личные вещи,"Одежда, обувь, аксессуары",Аксессуары,,,Сумка кросс-боди eleganzza,Материал : натуральная кожа/,,,,,,,
"Осмотр в Северном районе.\"",260000.0,7,2017-03-22,Private,094bf5cebcb45f430138ff6e92a226b1e9037922bbc4e13ad7b37ae812984ee2,2262.0,0.7376,,,,,,,,,,
3e527aa3a96c,2c47bea9be9f,Нижегородская область,Нижний Новгород,Животные,Кошки,Русская голубая,,,Кошка в добрые руки,По всем вопросам звонить по телефону.,,34,2017-03-28,Private,79d6e10f8e700acf4cebd90a9da4d0a49de4771b8bdb532b7a3f08a30228827f,2061.0,0.0
Можно на теплую весну и на холодное лето)))/,,,,,,,,,,,,,,,,,
38c084a14c90,eb0c7e66ab41,Свердловская область,Екатеринбург,Для дома и дачи,Бытовая техника,Для кухни,Мелкая кухонная техника,,Соковыжималки для комбайна Браун KombiMax 700,"Новые соковыжималки для комбайна с инструкцией.Одна для цитрусовых, вторая для твёрдых овощей и фруктов.",500.0,51,2017-03-26,Private,e8dd9a278d47a92e7865c47cb05bcb38892f6f91df6e60ba72f50ffe86b0739f,1996.0,0.0
По электрике работает все/,,,,,,,,,,,,,,,,,
"ЦЕНА-250руб.\"",250.0,16,2017-03-26,Private,2f72c4dbccb95371a47932e6eea5a2d53ba85af441c4da43d35346e1de7536d5,1037.0,0.0,,,,,,,,,,
Устанавливаем забор - от 500 рублей/м.п./,,,,,,,,,,,,,,,,,
8c75fc25b419,473f2b527f2d,Свердловская область,Полевской,Транспорт,Мотоциклы и мототехника,Мотоциклы,Дорожные,,Мото,"Продам IRBIS GS 110,Проблемы по мотоциклу разобран Тахометр /",,,,,,,
601fc56cd9e1,1265b15ad163,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,22,Кроссовки,В идеальном состоянии,350.0,15,2017-03-19,Private,ef9d1eb58f1c596ea355f48f1d11514ae025fac1fa405b27a3bcdc15aca1e670,86.0,0.0
"►►►►►►►► ☎ Звоните! ◄◄◄◄◄◄◄◄\"",6200.0,1693,2017-03-28,Shop,c27886b8b4594b40f958a9d2b56af3a6a55df4ee43b297ff26f4bef56b5e3bb5,817.0,0.0,,,,,,,,,,
2 режима варки/,,,,,,,,,,,,,,,,,
- Полный комплект ключей и документов./,,,,,,,,,,,,,,,,,
"Стоимость  комплекта 65тыс.руб.\"",,241,2017-03-16,Company,1f8a4e09fa196ba4f15ca05feec40af89867567d5f605df374127e72b7df7645,1431.0,0.18505,,,,,,,,,,
- разработка дизайн-проекта помещения/,,,,,,,,,,,,,,,,,
Устройство прошло проверку Специалистами и полностью исправно!/,,,,,,,,,,,,,,,,,
Корпус из нержавеющей стали;/,,,,,,,,,,,,,,,,,
электрическая /,,,,,,,,,,,,,,,,,
Мощность (кВт) 1.98/,,,,,,,,,,,,,,,,,
