item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
О МАГАЗИНЕ/,,,,,,,,,,,,,,,,,
Легкий запуск./,,,,,,,,,,,,,,,,,
Экскурсия на водопады «Руфабго»,/,,,,,,,,,,,,,,,,
8 ГБ встроенной памяти/,,,,,,,,,,,,,,,,,
- одно отделение/,,,,,,,,,,,,,,,,,
67d77b0ac475,c3e82a5e06a7,Красноярский край,Красноярск,Бытовая электроника,Товары для компьютера,Клавиатуры и мыши,,,Игровая мышь Zelotes T-60. 7200 dpi. Гарантия,ГАРАНТИЯ 30 ДНЕЙ./,,,,,,,
cd2c5e496381,a4070cdb3b98,Воронежская область,Воронеж,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,Кроссовки,"Продам кроссовки на скрытой платформе как новые , обувала пару раз",400.0,49,2017-03-19,Private,36d6cbbb2cf28b267595b65a771ee272c0fc0be8d1ec5597625ebd217a39e1b7,436.0,0.0
Wolfenstein: The New Order/,,,,,,,,,,,,,,,,,
228e4d3d48de,03fdef47d6bd,Удмуртия,Ижевск,Недвижимость,Гаражи и машиноместа,Продам,Гараж,Кирпичный,"Гараж, 24 м²","Кооператив Юбилейный. Ближайший к жк Дубрава. Пол асфальт, яма сухая ,кирпич, ворота металл. Электронный пропуск. Без долгов. ",140000.0,1,2017-03-18,Shop,,,0.0
Тип очистки Традиционный /,,,,,,,,,,,,,,,,,
Гарантировано восстановление после различного рода влияний (механическая/термическое/химическая обработка) и климатических или экологических воздействий./,,,,,,,,,,,,,,,,,
- Использование профессионального оборудования/,,,,,,,,,,,,,,,,,
"Часы работы: 08:00- 01:00\"",500.0,3,2017-03-15,Company,8be1c89f2cbdbda94d46a31bdf5726d9aea241777971bcc053ed660fd5d05e90,1638.0,0.66667,,,,,,,,,,
69d9e527c2dd,fa2f8b434e9b,Саратовская область,Энгельс,Недвижимость,Коммерческая недвижимость,Продам,Помещение свободного назначения,,"Помещение свободного назначения, 125 м²","\"Продается двухуровневое помещение общей площадью 124,2 кв.м. На нижнем уровне находятся офисные и складские помещения.На верхнем уровне находиться торговый зал.К задней части строения пристроен навес оборудованный(тротуарная плитка,крыша из профиля,запирающаяся территория)под летнее кафе.Все коммуникации подведены.Удобный подъезд.Покупательный \"\"контингент\"\" набит.\"",5300000.0,2,2017-03-16,Private,b3b2fb0dd2237c92231ef1ece7b24ced705ae3ff9cdcfa76093530320f737229,1376.0,0.09843
2a04f89d489d,ff6b56e09824,Нижегородская область,Нижний Новгород,Бытовая электроника,"Игры, приставки и программы",Игровые приставки,,,PSP,Продаётся PSP-Е1008 св. /,,,,,,,
ЗАХОДИТЕ НА НАШ САЙТ,НАБРАВ В ЯНДЕКС: ДОСТУП-МЕБЕЛЬ или dostup-mebel./,,,,,,,,,,,,,,,,
JC-11-1B/,,,,,,,,,,,,,,,,,
Пока малыш спит в безопасной и удобной позе,вы тоже спокойно можете вздремнуть./,,,,,,,,,,,,,,,,
23a60554dc69,8576c3f4cfe3,Ярославская область,Ярославль,Личные вещи,Детская одежда и обувь,Для девочек,"Шапки, варежки, шарфы",,Шапочки до годика,,250.0,44,2017-03-20,Private,228810430ca0e040afe2902a73fe19c8c36852a600de204083d417493d278810,1006.0,0.0
8666baa769df,dfaeeeb00eb3,Ярославская область,Ярославль,Услуги,Предложение услуг,"Ремонт, строительство",Ремонт квартиры,,От пола до потолка,"Бригада отделочников с большим опытом работы производит косметический и капитальный ремонт квартир. Выполняем все виды работ: штукатурка, шпатлёвка, поклейка обоев, настил пола,выравнивание  пола, плитка, потолки,установка дверей, электрика, сантехника. Начиная с демонтажа до чистовой отделки. /",,,,,,,
— поворотные переключатели/,,,,,,,,,,,,,,,,,
f03484b8b780,7da4605e0624,Краснодарский край,Сочи,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 56 м², 9/12 эт.",Без преувеличения самое выгодное предложение в Сочи.Статус квартира.Шикарный комплекс из 4 домов.Цена с парковкой.Продажа срочная только наличные.Дом заселен полностью.Отличный вид.Самая низкая цена.,4000000.0,3216,2017-03-16,Shop,d2cb46bb90cd558f61003188b2deda3f21f8a76a7e904adf3b8b29cddfe52550,2218.0,0.05219
ae0d68a3b328,99653bf96f1f,Пермский край,Пермь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Вечернее платье,"Платье мятного цвета с пояском, надела 2 раза, лежит без дела - решила продать)) Девочки, на выпускной самое то! Успеваете))",1000.0,32,2017-03-21,Private,941eb0f7bd9eb6e0e0e02e15a655a837ad98f5e380f3ae92234ae582bc8465fb,397.0,0.0
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
