item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Ремонт март 2017 года: натяжные потолки,антивандальные обои,межкомнатные двери,пластиковые окна,заменена входная дверь,радиаторы заменены,сплит-система./,,,,,,,,,,,
- Расход воды 14л/мин/,,,,,,,,,,,,,,,,,
1f3e8bdeb9c0,fcd4881da7a6,Новосибирская область,Бердск,Для дома и дачи,Мебель и интерьер,"Кровати, диваны и кресла",,,Продам кресло-кравать!,"Кресло-Кравать, вместительное, удобное. Состояние среднее, требуется хим чистка( Пятна на фото), ну и может быть перетяжка( видно на фото). Имеется вместительный ящик. Может быть кому то нужно на дачу или для квартиры которая сдается!)",1000.0,35,2017-03-20,Private,672db8962c1ef9dbc74d4714714e3b1d6d602d0f7f723826269dda8e2fd0ddb0,1442.0,0.86521
c830a0007768,37a645d617b2,Краснодарский край,Краснодар,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Набор для маникюра,Новый,100.0,134,2017-03-21,Private,459b74bf1d7ee965da58b03d14f6d41ec7ce272814104fac99ff3445f649c7ec,720.0,0.0
 Регулируются по высоте до нужного уровня/,,,,,,,,,,,,,,,,,
Подготовка и оформление всех необходимых документов./,,,,,,,,,,,,,,,,,
— земельный участок 6 соток/,,,,,,,,,,,,,,,,,
1f4b8c9244af,4ddf227fd365,Башкортостан,Уфа,Бытовая электроника,Аудио и видео,"Музыкальные центры, магнитолы",,,Продам музыкальный центр,В хорошем состоянии. Имеется караоке + микрофон. И две колонки,3000.0,38,2017-03-28,Company,55e62ce57daf3927e1b49c4071327fa033ccfbdae49ba5f851fc12d5541eed25,3056.0,0.2938
4bd3c6de10f2,294b1f35a060,Самарская область,Самара,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Платье новое,"Турецкое. Покупалось за 5 тысяч в Торговом центре. Одевалось один раз на праздник. Ткань стрэйч,ложиться по фигуре./",,,,,,,
-оптический зум 26x/,,,,,,,,,,,,,,,,,
15da5ac4f45f,51fa9dd6ee53,Челябинская область,Челябинск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,44–46 (M),Платье манго,классное платье манго можно в аренду за 250 состояние отличное,800.0,32,2017-03-21,Company,c6c4be92d0a5bbbb4889e6a997944343d66d9239dbebba426176b104c59ac52d,386.0,0.0
- современное газобалонное оборудование;/,,,,,,,,,,,,,,,,,
— объем оперативной памяти 512 Мб/,,,,,,,,,,,,,,,,,
"Агентам не беспокоить. Есть свой риэлтор.\"",1300000.0,1,2017-03-22,Private,,,0.18524,,,,,,,,,,
вокруг детского сиденья - бордюр безопасности;/,,,,,,,,,,,,,,,,,
Флакон и упаковка целые и новые./,,,,,,,,,,,,,,,,,
77c2bad525ce,dc994c52dc81,Свердловская область,Первоуральск,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 52 м², 5/5 эт.","Предлагается к продаже двухкомнатная квартира. Светлая, чистая, теплая. Рассмотрим обмен на 1-комнатную или 3-комнатную квартиру в Первоуральске. Или обмен на квартиру в Екатеринбурге с нашей доплатой. Рассмотрим покупателей с ипотекой и материнским капиталом. Помогу одобрить ипотеку для вас по ставке от 10,9% годовых, возможно без первоначального взноса, возможно без подтверждения дохода, возможно с подпорченной кредитной историей.",1690000.0,139,2017-03-16,Shop,,,0.18992
