item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Простое и быстрое обновление программного обеспечения/,,,,,,,,,,,,,,,,,
fac53c896a58,91aa8e9125f0,Красноярский край,Сосновоборск,Для дома и дачи,Мебель и интерьер,Столы и стулья,,,Растущая парта Дэми со стулом,"\"Продаётся ученическая растущая парта \"\"Деми\"\" со стулом в отличном состоянии. В комплекте задняя и боковая приставка к столу. /",,,,,,,
- производственный контроль (измерение физических и химических факторов) в соответствии с СП 1.1.1058-01;/,,,,,,,,,,,,,,,,,
аккумулятор 2300 мА⋅ч/,,,,,,,,,,,,,,,,,
__________________________________________________________________/,,,,,,,,,,,,,,,,,
0960c7ae98a5,5bd4b790c910,Новосибирская область,Новосибирск,Бытовая электроника,Оргтехника и расходники,Канцелярия,,,Продам (новый!!!) брошюровщик Rayson SD-2501B21,Продам брошюровщик Rayson SD-2501B21. Новый! В работе не был. Причина продажи - замена оборудования в связи с возросшими объёмами печати и приобретение соответственно более нового и мощного оборудования./,,,,,,,
e1aec12ea55b,0032ab4fa1b0,Ростовская область,Ростов-на-Дону,Для дома и дачи,Бытовая техника,Для дома,Стиральные машины,,Стиральная машина LG WD-8012C 2003 год,"Работает, но не исправлен амортизатор и подшипник. Транспортировочных болтов нет.",2000.0,9,2017-03-19,Private,42292fd7869d3e04cfbc6984da241309d82bd487a36c0c2ba63d203919f52f64,1988.0,0.27392
"Вес - 139 г\"",1500.0,2,2017-03-16,Private,7dfcfd1a855baabf0e41ce85d1b7f3cac87875116c9e23eb3226fc19a785cec9,2438.0,0.0,,,,,,,,,,
a92de7629273,5bc576d2c59d,Ставропольский край,Ставрополь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,Летние босоножки),Продаю очень красивые и удобные босоножки бежевого цвета)Размер 37...,800.0,21,2017-03-21,Private,82e3a6c7b47642058d4a65b033d44ef764870fdd850bc80b8ea8a925f4345d59,440.0,0.0
eea4afcd3f8d,8bcade9af692,Свердловская область,Екатеринбург,Животные,Другие животные,Лошади,,,Продам пони 6 лет,"Продам . Пони жеребец 6 лет+амуниция, Ч.к жеребец 9 лет, а также оленя 5 лет. А также продам сани .Остальная информация по телефону. Стоят в Краснотурьинске.",,13,2017-03-22,Private,51aa451a5479536d935cf44c0cd84f6d0064ed981f528e94f713513d66a0dbcf,2182.0,0.0
Индивидуальный подход к каждому проекту./,,,,,,,,,,,,,,,,,
"- \"\"Красивая обёртка\"\" сайта",создаст превосходное первое впечатление о «Вас» и желание познакомиться с вами поближе./,,,,,,,,,,,,,,,,
ed3013298bd3,5de173c661fb,Воронежская область,Воронеж,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,74-80 см (7-12 мес),Вязаный комплект,"Отличный вязаный комплект на девочку. Двойная вязка. Одевали всего пару раз. Подойдет на ребенка от 11 мес до 1,4-1,6 года. Мы первый раз одели его в 1 год при росте 75 см, весе 8500. Потом в 1,4 года на рост 81см. можно носить до 84 см. Без катышек, не растянутый, состояние новой вещи. Забирать в районе ГЧ, центр.рынка или по ул. 9 января. Звонить с 8-00 до 13-00 и с 15-00 до 22-00.",650.0,2,2017-03-15,Private,e6cf795d73995404ad0008c3a28481559adf89bb3b664666c1a9be99c728a40b,109.0,0.0
a1e23a0efd93,3d84c0f54171,Саратовская область,Энгельс,Услуги,Предложение услуг,"Ремонт, строительство","Строительство домов, коттеджей",,Кровельщики энгельс-саратов,строительство и ремонт крыш любой сложности.все вопросы по телефону.,500.0,5,2017-03-28,Private,51a7b0058f9cfb3a38197a30b0b23df70439933ea4fae9d39322f84f50a292bd,1284.0,0.8
95b0793f2f25,00e79c5c7be0,Челябинская область,Копейск,Личные вещи,Товары для детей и игрушки,Детские коляски,,,Коляска Jedo Bartatina Alu Plus Special Edition,Комплектация:/,,,,,,,
fc0b9ce49e19,d449a381bf8e,Воронежская область,Воронеж,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,Туфли бежевые,"В хорошем состоянии, на маленьком каблуке. Р-н Памятника Славы",200.0,31,2017-03-23,Private,01223c080c05664401bd228272f71e75dea7d299f7f215be4a9267613a9bf365,445.0,0.0
bee70b7cdf6b,34b767df4b65,Саратовская область,Энгельс,Недвижимость,Комнаты,Сдам,На длительный срок,,"Комната 18 м² в 3-к, 4/5 эт.","Требуется женщина или две женщины для бесплатного проживания в двух комнатах трёхкомнатной квартиры,на территории бабушки .есть мебель,бабушка адекватная,кушает сама,ей только подать,будете варить себе и бабушку покормите.продукты ваши и бабушкины(приносит соц.работник).бабушка не ходит,сидит-лежит.разговорчивая,добрая.требуются услуги гигиенического характера.",,326,2017-03-24,Company,bfc576b7dcf770d6b54cb9aacf9f1a2dedb5db0c0b59981127efbad947d5812e,1118.0,0.05625
Дополнительная обработка водоотталкивающей пропиткой придаёт тиси дополнительные качества:/,,,,,,,,,,,,,,,,,
b59592a9a046,2707c2006e2e,Челябинская область,Челябинск,Личные вещи,Детская одежда и обувь,Для девочек,Другое,,Леггинсы Adidas,Спортивные леггинсы Adidas. Цвет сиреневый. На рост 140 см (10-12 лет). /,,,,,,,
В НАШЕМ МАГАЗИНЕ НА ПЛИТЫ ДАЕТСЯ ГАРАНТИЯ!!!/,,,,,,,,,,,,,,,,,
a9fdad09f2d8,965c2b9a1d45,Новосибирская область,Новосибирск,Бытовая электроника,Телефоны,iPhone,,,Продам оригинальный iPhone 5s,"Продам целиком,  не работает сенсор,  внутренности все в идеальном состоянии. /",,,,,,,
