item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Высота 102 см/,,,,,,,,,,,,,,,,,
— поддержка двух SIM-карт/,,,,,,,,,,,,,,,,,
8d13068af4c2,2b14ed764268,Краснодарский край,Ленина,Транспорт,Автомобили,С пробегом,Chevrolet,Lanos,"Chevrolet Lanos, 2007","Шевролет ланос в хорошем состоянии торг при осмотре,двигатель масло не берет.",169000.0,15,2017-03-19,Private,d51802cbf3b8add76ffbb6c136e7d21378204b88c78d50a05debcd96bae5276b,2264.0,0.04635
"Каждая 1000 руб\"",1000.0,43,2017-03-19,Private,,,0.0,,,,,,,,,,
- с доставкой собственным автотранспортом,самосвалами: Газель до 2,5 тонн,ЗИЛ до 6 тонн,КАМАЗ до 15 тонн,"ХОВА до 25 тонн.\"",150.0,2,2017-03-28,Private,297b4039cd821796c7dce44f28b596e2f93d7d5bd74f177860e3684a2c43acfb,1311.0,0.0,,,,,
Цена/,,,,,,,,,,,,,,,,,
Дождевик :/,,,,,,,,,,,,,,,,,
УНИКАЛЬНОЕ ПРЕДЛОЖЕНИЕ:/,,,,,,,,,,,,,,,,,
7cbd11394095,d3f9c6490696,Свердловская область,Екатеринбург,Бытовая электроника,Фототехника,Объективы,,,Sigma AF 28-70 mm f/ 2.8 Aspherical для Canon,Объектив Sigma AF 28-70 mm f/ 2.8 Aspherical (широкий угол) + бленда.,10000.0,72,2017-03-23,Company,1419ec3aac2e093591169e9ac53e109a597cd382da7331ef00b58f014be8d62d,2996.0,0.76786
—  Энергия удара,Дж 2.2 /,,,,,,,,,,,,,,,,
df6c238d4c59,d2262c0f2806,Кемеровская область,Кемерово,Бытовая электроника,"Игры, приставки и программы",Игры для приставок,,,Путешествие flow и flower,Продажа/обмен,1000.0,3,2017-03-23,Private,1b11a48e8daa42b574570e6ceeb7bfcdea1555dd9fdd674f39f3fbfcd405b40e,759.0,0.0
3107d1bbf1a3,44983c6155ed,Новосибирская область,Новосибирск,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,86-92 см (1-2 года),"\"Комбинезон \"\"Монклер\"\"\"","Весна-осень, в хорошем состоянии.",800.0,15,2017-03-28,Private,f46aeefb84d9ba1a1d6c665d1b779863dd0e980bcea0fb46257e725ea5429697,95.0,0.0
b32b33c6f56a,5c15620c908d,Иркутская область,Иркутск,Бытовая электроника,Аудио и видео,Телевизоры и проекторы,,,Телевизор,Продам телевизор в рабочем состоянии без пульта,1000.0,12,2017-03-19,Private,c73bc0c10df37db147b780d545254b1a85d7d59b62ebb001a09fb0f80b1a2f31,3022.0,0.76786
1a07275c92ce,b96aff612622,Оренбургская область,Оренбург,Транспорт,Грузовики и спецтехника,Прицепы,,,Полуприцеп-цистерна бензовоз Бонум 28000 л. 2017 г,"Завод BONUM - Российский производитель полуприцепов-цистерн бензовозов, битумовозов, цементовозов./",,,,,,,
d7ccd5a8bf76,08936b39e6ac,Волгоградская область,Волгоград,Хобби и отдых,Спорт и отдых,Дайвинг и водный спорт,,,Гидрокостюм,"Продаю гидрик ,размер L рост 170,9мм.костюм не новый но для начинающего бойца в самый раз.",3500.0,130,2017-03-15,Company,2c173fe9e910bb78527a11751651983369b8a155b2d14ef2919ed1991607bfee,2313.0,0.82668
d1d3a38cdcb9,ff7ae828e40d,Калининградская область,Калининград,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),Куртка весна- осень,"Куртка осень-весна, мех отстегивается, размер указан 14 лет, но можно и с 11-12 носить",1500.0,70,2017-03-15,Private,c516c0223b64524f96784c28d70d5b0a3c4be4de79c6d3d32a8817af4a73258e,646.0,0.0
Изготовим по размерам./,,,,,,,,,,,,,,,,,
Подогреватель бутылочек (Детская еда никогда не будет слишком горячей)/,,,,,,,,,,,,,,,,,
==============/,,,,,,,,,,,,,,,,,
- Задние колеса с тормозом,/,,,,,,,,,,,,,,,,
"Педали	В комплекте\"",15000.0,2,2017-03-18,Private,24af38f3a02cc41ca314262e2f01e50a417aa008e532bc2043ef98a3887c1102,2368.0,0.0,,,,,,,,,,
a6cc0bedaa80,3bebedf8b70c,Свердловская область,Екатеринбург,Личные вещи,Товары для детей и игрушки,Товары для кормления,,,Смесь Кабрита 2 (800 гр),"Продам невскрытую банку смеси на козьем молоке Кабрита  2 800 гр. Срок годности до 29.04.2018, хранили правильно. Живу в области, привезу к вам домой  сам 22.03.2017. Покупали в детском мире впрок, не успели сесть.",1500.0,3,2017-03-15,Private,19e6ebe9cf56aab170bb65566626838cb91268d9a06289040c22127073846f95,801.0,0.09957
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
Вы можете просмотреть все объявления нашего магазина,/,,,,,,,,,,,,,,,,
ee2dc696f6c8,a910d5b01110,Ростовская область,Шахты,Хобби и отдых,Коллекционирование,Картины,,,Икона,Спаситель.состояние по фото.1893г.размер 14 на 17.,3000.0,10,2017-03-26,Private,c68712f4145b69b30bf3403bd8bdf52fbc932dfbf385c473a16664913e067eff,1559.0,0.0
Доставка в другие регионы России транспортной компанией за ваш счет!/,,,,,,,,,,,,,,,,,
Цена 200 руб./,,,,,,,,,,,,,,,,,
"Она ждёт нового хорошего владельца)\"",9500.0,11,2017-03-15,Company,f66b62334d804b82ae633e5e10a66757d2663571154cdb0e55cb45c638ec4a13,3053.0,0.76786,,,,,,,,,,
-	Круиз-контроль/,,,,,,,,,,,,,,,,,
e5b7bf3a8259,ae77e8ba74db,Свердловская область,Первоуральск,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,26,Cапожки,Новые сапожки на межсезонье . По стельке 16 см.,1200.0,156,2017-03-15,Private,bd12fb324d2db1cdee0a1a61398e8bc98569a13fb292175717b6cf75d1bfdf51,91.0,0.0
de5bbb0d524a,456806221fbf,Краснодарский край,Краснодар,Недвижимость,Квартиры,Сдам,На длительный срок,1,"1-к квартира, 52 м², 13/17 эт.","Хороший ремонт, вся необходимая мебель. оплата , плюс коммунальные платежи.",20000.0,265,2017-03-27,Company,,,0.0
