item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
fe9714fe48bc,a4fd049401a8,Волгоградская область,Волгоград,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Брюки,44–46 (M),"\"Спортивные бриджи\"\"Адидас\"\"\"",,750.0,185,2017-03-21,Private,e6d4015a40a1564fe40e26f78b06444dcf692298e7d6368a26498ec964e7d27d,116.0,0.0
Есть длиной 150/60/,,,,,,,,,,,,,,,,,
Функции: Автоподзавод,Секундная стрелка,Дата/,,,,,,,,,,,,,,,
"Центр\"",1300.0,1157,2017-03-27,Company,a8eaaa7890d91097aedde34052e642c81742f196ed0b65d43d69da8473314955,1499.0,0.0,,,,,,,,,,
"Цена квартиры указана на нулевом этаже.\"",420000.0,2799,2017-03-20,Shop,a1fa9603d4c05dcb241f311d6dd039933c68be5ce8af64c3b61de21b3ba658cf,2218.0,0.0,,,,,,,,,,
f9e79df5b608,cd9f4c561077,Ростовская область,Ростов-на-Дону,Для дома и дачи,Ремонт и строительство,Инструменты,,,Тестер,"В хорошем состоянии со всеми документами, схемами.",350.0,70,2017-03-22,Private,97cb5e35051277bbdbfc7aa7b549f508a6d6916f9b45472f1a9a9a6756f8af8b,1269.0,0.0
Мы доставим кроватку до Вашего дома,и предоставим возможность оплатить заказ при получении./,,,,,,,,,,,,,,,,
Новые/,,,,,,,,,,,,,,,,,
940238d63488,0b82174548d9,Челябинская область,Челябинск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),Гардероб в хорошем состоянии,"Продам в связи с переездом часть гардероба в отличном состоянии ( верхнюю одежду, одежду,сумки, обувь ), размер 42-44 за очень демократичную цену,   /",,,,,,,
"Микрорайон Лёвшино.\"",500.0,82,2017-03-19,Private,05a9dffc3a677fec1b87823983b4aad14ccc9e901869983f98cf7c5e07503694,355.0,0.0,,,,,,,,,,
ff61b00b243e,1781a601046d,Ставропольский край,Пятигорск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Джинсы,26,Mango новые джинсы,,800.0,1117,2017-03-21,Company,7671b0efeb35c5129a35e04dbc1082ae97829879318f8132c85c9308276167f7,585.0,0.14983
Наши преимущества:/,,,,,,,,,,,,,,,,,
— память 4 Гб,слот для карты памяти/,,,,,,,,,,,,,,,,
•	Санитарные остановки на маршруте/,,,,,,,,,,,,,,,,,
100% результат!!! /,,,,,,,,,,,,,,,,,
• Гарантия 30 дней;/,,,,,,,,,,,,,,,,,
Легко складывается в сумочку для удобного хранения и переноски./,,,,,,,,,,,,,,,,,
Наши контакты есть в Viber,WhatsApp,SMS./,,,,,,,,,,,,,,,
Состав:/,,,,,,,,,,,,,,,,,
9ace9aec32d7,1bb71ab50fa2,Нижегородская область,Нижний Новгород,Личные вещи,Товары для детей и игрушки,Детская мебель,,,Колыбель,Продаю колыбельку 4в1 (на колесах) в хорошем состоянии./,,,,,,,
ba30edc8e22d,00154a8dde4e,Краснодарский край,Ейск,Для бизнеса,Оборудование для бизнеса,Для магазина,,,Мебель для магазина,"Стеллажи на 13 погонных метров, высота 2,4 метра",20000.0,11,2017-03-19,Private,7a98ab47c9f617a1cf890d62810b8eacdf0d257faebc9e3a98d6d7d70da9c293,1511.0,0.04788
под рост 134-140 см/,,,,,,,,,,,,,,,,,
170c982174c8,698f6ea7df29,Калининградская область,Калининград,Бытовая электроника,Телефоны,Аксессуары,Гарнитуры и наушники,,"Провода, зарядки, наушники",,50.0,28,2017-03-17,Private,35a8ff3b0c48b0ae80689f235938ebd706e2fdd1d6ca5521aff522ad09e6c483,2913.0,0.0
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
c026778fb606,ad848ab1e41c,Свердловская область,Екатеринбург,Бытовая электроника,Телефоны,Аксессуары,Запчасти,,Камера Nokia 8800 Arte,"Рабочая, можите проверить ;)",1000.0,232,2017-03-23,Company,9de8e186cbf61ab8d0b779348c701f3338e14a480e876cb0ea889539dafca147,3021.0,0.0
• Фронтальные подушки безопасности/,,,,,,,,,,,,,,,,,
Водонагреватель накопительный Thermex - 60 л./,,,,,,,,,,,,,,,,,
- Iphone 5S – 10 раз;/,,,,,,,,,,,,,,,,,
По-любому дешевле,"чем в Спортмастере!!!\"",5700.0,32,2017-03-22,Private,0e4d799f59c3cbfcd6264cabd50c6f30921cad7cab9b6f915be94efafd3cfd7d,1086.0,0.0,,,,,,,,,
a6698235ca2f,b5a0ba2b04bc,Пермский край,Пермь,Для дома и дачи,Мебель и интерьер,Шкафы и комоды,,,Прихожая,продам шкаф в прихожую./,,,,,,,
c1f151a6c911,184c7f38aca2,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,43,Adidas Marathon TR 16 Bounce,Реальные фото! /,,,,,,,
349f6e1e5c86,a4c35d5662e2,Башкортостан,Аскарово,Личные вещи,Товары для детей и игрушки,Постельные принадлежности,,,Детский вязаный плед-покрывальце ручная работа,Нежный детский вязаный плед ручной работы./,,,,,,,
ул.Производственная,"д.5(ост-ка \"\"Рынок Флора\"\" в Яме)/",,,,,,,,,,,,,,,,
9a88d484b55c,2402af61688f,Иркутская область,Братск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),Продам весеннюю курточку,"Продам весеннюю курточку, удлиненную, в отличном состоянии.",1000.0,38,2017-03-20,Private,b6fa7754af707e6eee9a9bf657e0b44e8545590f6f261346344549babf3bb028,545.0,0.0
