item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
5a36f98010c8,5ec9262b0b70,Свердловская область,Екатеринбург,Недвижимость,Гаражи и машиноместа,Продам,Машиноместо,Подземный паркинг,Машиноместо,"Продам машиноместо в подземном, отатливаемом паркинге. Зимой температура не опускается ниже +7С, что особенно актуально в наши морозы. Автоматические выездные ворота, открываются с мобильного пульта, также доп. защита - ворота придомовой территории, которые открываются по звонку с мобильного (без участия оператора).В паркинге предусмотрена система пожаротушения, а также система принудительной вентиляции. Периодически в паркинге проводится уборка. Вокруг очень много новых домов, есть проблемы с парковкой. Продаю в связи с переездом.",400000.0,3,2017-03-22,Private,116c8062745129ff07ad2efe1a968b58caa139806f35c4092779832fa75a8983,1376.0,0.0
Помогу снять(сдать) жилье в городе на поселках- большая база/,,,,,,,,,,,,,,,,,
"Магазин «СимбаЛэнд» город Михайловка ул.Республиканская 28 с 9-00 до 20-00\"",5830.0,1705,2017-03-20,Company,2c7997ee722c9e65dc9d95366b3a3bbefbdece89a840ed9ea76d6d6f1f02cfcc,2370.0,0.0,,,,,,,,,,
Параметры:/,,,,,,,,,,,,,,,,,
26d239484d6b,855a12d038d8,Нижегородская область,Дзержинск,Для бизнеса,Оборудование для бизнеса,Для магазина,,,Манекены женские (Италия),"Продаю манекены женские в полный рост. Цвет натуральный, керамические, в отличном состоянии. Италия. Цена 5000 за один, (торг) Покупали за 10 000",5000.0,19,2017-03-21,Private,8f3e1878b16874125fbebf7f2229eb64cc3b23d9363f64eec0810a9faa9fd4ba,82.0,0.0
9b3f63fd4601,b4b2299798c9,Ярославская область,Рыбинск,Личные вещи,Красота и здоровье,Приборы и аксессуары,,,Philips,"Новый , взял по Акции за 2400, ещё на гарантии ! В эксплуатации не был .",2000.0,5,2017-03-26,Private,40200f502d913db2a8750ba4f44e4a713ea3dd1fb529ceb84bb8f3c7d7484ee8,1919.0,0.0
123d520a3bd5,7214e94b2ec7,Новосибирская область,Новосибирск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Брюки,> 50 (XXL),Бриджи джинсовые,"Бриджи джинсовые,новые",300.0,26,2017-03-27,Private,3a088eef7179924d68c58dbf41c4ea8457e6208704851bbc31e6a2e2fccb1439,117.0,0.0
Довес грузов: нет/,,,,,,,,,,,,,,,,,
2. Джинсы Ошкош на 12-18 мес. Цена 450 р./,,,,,,,,,,,,,,,,,
638553d32379,3ce1c00eedf2,Челябинская область,Челябинск,Личные вещи,"Одежда, обувь, аксессуары",Аксессуары,,,Сумка,,700.0,19,2017-03-26,Private,f12ac0b72e2623d5cf9636d901f4fe557026c6e171ecbc3af50a534f3a31b245,286.0,0.0
a7ad9a6b65c5,103c273866ec,Пермский край,Пермь,Бытовая электроника,Аудио и видео,Наушники,,,Наушники,"100 руб, при покупке две и более пары/",,,,,,,
a18294d21bee,0fe90fc52c6c,Ростовская область,Ростов-на-Дону,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Джинсы,> 34,Новые джинсы итальянского бренда Maryley,Продаю новые джинсы итальянского бренда Maryley. Размер 48./,,,,,,,
488a9a48f18d,c5b2dc260afc,Татарстан,Нижнекамск,Бытовая электроника,Ноутбуки,,,,Ноутбук Lenovo,Характеристики на фотках. В подарок сумка,15000.0,3,2017-03-16,Private,86107b255d1a07baa870111085d4c6bc97d6e977b19a2ef85b83eaeaaf07b374,2849.0,0.0
a68446abb1a0,8fe388203a5d,Челябинская область,Миасс,Недвижимость,Земельные участки,Продам,Поселений (ИЖС),,Участок 15 сот. (ИЖС),Продам участок в п.Ленинск на ул. Южнее Октябрьской,180000.0,6,2017-03-28,Private,,,0.05013
redmi 4x/,,,,,,,,,,,,,,,,,
9c7e50768f72,6942513676ac,Пермский край,Пермь,Личные вещи,Товары для детей и игрушки,Автомобильные кресла,,,Chicco автокресло от 6 м до 5 мес.Италия,"Состояниеихорошее,покупали за 9800.превосходное качество исполнения; /",,,,,,,
53da76d81295,6f78a28c6334,Владимирская область,Ковров,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,27,Резиновые сапоги р 27,"Продам резиновые сапоги Котофей р 27 по стельке 17 см. В отличном состоянии, с утеплителем.",400.0,412,2017-03-15,Company,77c6f681dc3283d30755f4ee5c26a4e44f4d40b6d2cb8119ea1f6e3c390710b1,89.0,0.0
86b1a31aba8e,20b2b8749f14,Алтайский край,Бийск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,48–50 (XL),Кофта набор на новый год на фотосессию носки В под,ПРОДАМ НАБОР КОФТ НА ФОТОСЕССИЮ НА НОВЫЙ ГОД!!! В ПОДАРОК НОСКИ.,500.0,98,2017-03-23,Company,85df1d878e143042b3fff320760b119b869ef02ae4feb4ffa1048a91baec131b,566.0,0.0
==============/,,,,,,,,,,,,,,,,,
842bc43333fa,c9a3fbbb9a1e,Самарская область,Самара,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,35,Обувь 35 размер,"Удобные, стильные кроссовки , бу 1 раз в помещении)))",1300.0,9,2017-03-17,Private,90b5727bc56f419a17022fda87ed2abd8223144b66b3e9563288083bac98aef3,87.0,0.0
fd4a313766d0,e9efe74fb622,Иркутская область,Иркутск,Бытовая электроника,Оргтехника и расходники,"МФУ, копиры и сканеры",,,Копировальный аппарат Ricoh Atacio 1015,"Продам копировальный аппарат формата А3 в нормальном состоянии, требуется небольшая техническая чистка, так как давно не использовался. Шнур до ПК длинный. Возможна продажа крепкой банковской тумбы вместе с ним.",4500.0,140,2017-03-28,Company,c08687e14dd01d47899287fba1f4d9f2d50c2c757918a294222f1b7dc44ce182,2772.0,0.0
10. - ФОРМА ОПЛАТЫ ЛЮБАЯ (НАЛИЧНЫЙ И БЕЗНАЛИЧНЫЙ РАСЧЁТ С НДС)./,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
"✔чтобы нас не потерять - добавляйтесь в группу \"\"Вконтакте\"\" и Инстаграм \"\"Мир удивительных товаров\"\"!/",,,,,,,,,,,,,,,,,
ed14001df9c4,e9532aa8e569,Челябинская область,Копейск,Недвижимость,Коммерческая недвижимость,Сдам,Торговое помещение,,"Торговое помещение, 60 м²","Сдам в аренду на длительный срок торговое помещение (магазин) по адресу г. Копейск, пр. Победы, д. 2 на первом этаже. Входная группа со стороны пр. Победы. Имеется парковка, помещение оборудовано охранной сигнализацией. В стоимость аренды частично включены коммунальные платежи.",24000.0,73,2017-03-24,Private,,,0.08027999999999999
fa76a37b2f7e,1d0ab8ec1348,Пермский край,Пермь,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Платье,"42 размер, очень стильное, садовый, в отличном состоянии",500.0,149,2017-03-16,Private,9bd62d9bc894af46a5fecca6693e1d87c784333c7f57a9dbc438e84bde733d2a,413.0,0.0
Лес секретов./,,,,,,,,,,,,,,,,,
==============================================================/,,,,,,,,,,,,,,,,,
015303173204,61af72224991,Калининградская область,Калининград,Личные вещи,Товары для детей и игрушки,Игрушки,,,Шарики для сухого бассейна,"Продам шарики для сухого бассейна 200 штук, как новые, яркие, большие.",800.0,32,2017-03-22,Private,0ee5335597ec82156cbc20bdffd542deaac9d06449b83a2e190ba9d88b9a196c,956.0,0.0
