item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Сумка для мамы;/,,,,,,,,,,,,,,,,,
Работаю на дому,"р-он Водник\"",400.0,5,2017-03-17,Private,a5543eb212759bcc5813c0d36a56af5fb16103bab0b78c181f83dfc011984a84,795.0,0.2,,,,,,,,,
Режим полета/,,,,,,,,,,,,,,,,,
"Камень гранат сочного винного цвета. Прозрачные камушки не знаю как называются. Кольцо очень красивое.\"",500.0,53,2017-03-28,Private,b7d683fa32eb2f12c3c746e0d0b07039b7da6f78e8a3dd9e34ac687cca8dcac1,19.0,0.68718,,,,,,,,,,
Размеры 1750х1120х8 мм./,,,,,,,,,,,,,,,,,
Кожанные/,,,,,,,,,,,,,,,,,
Наш питомник гарантирует разностороннюю помощь в выращивании щенка,ветеринарную помощь,выставочный хендлинг./,,,,,,,,,,,,,,,
общий объём жестких дисков - 500 гб./,,,,,,,,,,,,,,,,,
b4658de65d1a,098149ca3605,Краснодарский край,Сочи,Услуги,Предложение услуг,"Ремонт, строительство",Отделочные работы,,"Штукатурка, блок, гкл,плитка и многое другое","Укладка блоков, штукатурка, стяжка, гипсокартон,облицовка плиткой, электрик сантехник в наличие",,7,2017-03-22,Private,,,1.0
55b0565eb908,dfff61763920,Омская область,Омск,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,98-104 см (2-4 года),Демисезонный костюм,"Деми кико,размер указан 92, по факту штаны 92-98, куртка без отворотов до 104. Носили аккуратно,пятен,потертостей нет. На погоду +5 +15",800.0,13,2017-03-24,Private,a22bcdd73dbade8a1ee41a56806c50be521b473ef42e887901bd66b120590472,50.0,0.80323
Оперативная память 8ГБ DDR3 (могу добавить)/,,,,,,,,,,,,,,,,,
Окна пвх,оберегающие дом от грязи и шума с улицы. Не расходуйте свое драгоценное время на поиски. Дадим лучшее предложение. /,,,,,,,,,,,,,,,,
Фит-1200р/,,,,,,,,,,,,,,,,,
bb58360d988e,d7c587813fdc,Свердловская область,Екатеринбург,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Туфли,"Одевались 1 раз, на праздник./",,,,,,,
✔ Рекомендации отелей основываются на личном опыте и отзывах наших туристов./,,,,,,,,,,,,,,,,,
