item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
ЕСЛИ НАЙДЕТЕ ДЕШЕВЛЕ,ТО ПОЛУЧИТЕ ЦЕНУ ЕЩЕ ДЕШЕВЛЕ И ПЛЮС К ЭТОМУ ВЫБЕРЕТЕ СЕБЕ ПОДАРОК!/,,,,,,,,,,,,,,,,
7965e3f9ed7a,bcd2375ecd39,Свердловская область,Серов,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Ботильоны зимние,"Зимние ботильоны на танкетке. Фирма El Tempo. Низ-нубук, верх овчина. Не скользкие. Очень теплые (овчина) и удобные.  Высота платформы 2 см, высота каблука 9,5 см. Состояние отличное.",1500.0,9,2017-03-21,Private,368e06eb2c6bfa38c59aeacefea79048e81def8d0ccc366409b75c0cbe40282a,49.0,0.0
Все отлично работает/,,,,,,,,,,,,,,,,,
— регулировка частоты хода/,,,,,,,,,,,,,,,,,
a1019f1abb45,2705399a59ca,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,27,Сандали ортопедические,"Продаются вместе со стельками, необходим ремонт. По стельке 18 см",300.0,13,2017-03-15,Private,c8d4a9a19fabebada5e174269f77252ea9944b75898f67b16ad35af3ed434893,93.0,0.80323
Не для моего веса,"135 кг.Будем брать фэтбайк.\"",25000.0,296,2017-03-23,Private,09653fa663f6ac1fb2d9dec065b08bde3723da53d9164366cffccadcad67ed18,2368.0,0.0,,,,,,,,,
"110.116.122 р-р Цена 6700 руб без торга\"",6700.0,2175,2017-03-18,Company,0b1c3fd24d273f2cbb4ae7ba6a9c86ca1548683fac9e20fb004b5d77240c9c3a,94.0,0.0,,,,,,,,,,
fc0f2772e6c1,e328fc917023,Алтайский край,Барнаул,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Другое,,Кофта женская в отличном состоянии,,150.0,42,2017-03-25,Private,926fee6864f9541ce2b6c6cd1a4916fefc6a441db28081a1663a39dd00a972c3,569.0,0.0
"Земельный участок имеет отличное расположение - по соседству расположен элитный жилищный комплекс Баркли \"\"Медовая Долина\"\". Участок находится недалеко от МКАД",имеется вся необходимая инфраструктура. Идеально подойдет для вашего имения или бизнеса./,,,,,,,,,,,,,,,,
7c4cafc01d66,c960a24be30d,Челябинская область,Челябинск,Услуги,Предложение услуг,"Ремонт, строительство","Строительство домов, коттеджей",,"Дом, дача, коттедж, баня и беседка","\"Комплексная бригада строителей выполнят все виды общестроительных и отделочных работ. Строительство дач, коттеджей, домов, многоэтажное строительство, промышленных зданий , складов, сельскохозяйственных строений весь комплекс работ от геодезии и под \"\"ключ\"\". Устройство гидросооружений (озера",пруды) Выполним также и отдельные виды работ; монолит,кирпичная кладка,все виды кровельных работ,гидроизоляция,фасады,заборы,сборные конструкции металлоконструкции
9851fdc79434,4996a122751f,Красноярский край,Красноярск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Другое,,Корсет 42 до 48,"Продам новый, примерка возможна",500.0,48,2017-03-19,Private,1c69a782ceddb7d135592d4c97f19ac6245c803e2b92ea151a611b0f5c8409db,547.0,0.0
