item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
"Покупали для моря. Ребенку не понравился.\"",300.0,30,2017-03-25,Private,b16fb153f5605755ffdc93875695e90201d7fc43d5d8525721bc32d05542057a,1024.0,0.0,,,,,,,,,,
bc9e41a3ebdb,95d6f3bdc8dc,Ярославская область,Рыбинск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,48–50 (XL),Пальто жен,"Состояние отличное. Район: Центр, рядом с сенной площадью.",2000.0,5,2017-03-18,Private,1196ac7de09ecf13049b769ac20617c6743f1ba49b5a32718f526214bffe46f1,633.0,0.0
Бываю в городе,"можно договориться.\"",500.0,28,2017-03-17,Private,5a0d91bb39bfdb3ce89541a3451fbc4ab9d11b33dc3b3fe5be9c7ce9824bcdd7,71.0,0.0,,,,,,,,,
ЗВОНИТЕ наши специалисты проконсультируют Вас!/,,,,,,,,,,,,,,,,,
__________________________________________________________________/,,,,,,,,,,,,,,,,,
fb059ee1620c,0c7ff2ed5fa8,Новосибирская область,Новосибирск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,Кеды DS,"Обувала пару раз, в отличном состоянии",800.0,4,2017-03-23,Private,3867211addd16aa8fc683eca2c42708413b83a917ea85abcc15abd9080932120,466.0,0.0
"напряжение на ядре 0.85В - 1.3625В\"",3000.0,16,2017-03-27,Private,cef52380b77ac3f720817c5f39de19e9b111d2b4c1390b90e5de0f5fa686c811,2852.0,0.0,,,,,,,,,,
b35073a4aaaf,5d937b31fadb,Свердловская область,Екатеринбург,Бытовая электроника,Ноутбуки,,,,Samsung 4 ядра/8гб/1000гб/ видяха 2гб,Игровой ноутбук Samsung с мощной начинкой за приятную цену. Состояние ноутбука отличное./,,,,,,,
2f0d9712d6ca,e9e99384bcb9,Свердловская область,Екатеринбург,Бытовая электроника,Телефоны,Аксессуары,Чехлы и плёнки,,Чехол Nilkin для Redmi Note 3/3pro,"Фирменный чехол,очень приятный на ощупь./",,,,,,,
➢ Trade-in на продукцию Apple,рабочую и нерабочую!/,,,,,,,,,,,,,,,,
И при всех своих достоинствах,каких согласитесь немало,цена изделий из газобетона достаточно невелика./,,,,,,,,,,,,,,,
-Рассрочка./,,,,,,,,,,,,,,,,,
0abbac0aacc3,3082e3a73689,Ростовская область,Ростов-на-Дону,Бытовая электроника,Аудио и видео,Телевизоры и проекторы,,,Березка Ц-208,"Продаю телевизор в рабочем состоянии. Кинескоп новый - показывает отлично, в последние годы не использовался. Самовывоз пос. Чкалова.",500.0,155,2017-03-15,Private,f4bcb6703544d4f77a62312b20fb5622142ee60f64b133cb9a070916853b5be1,3022.0,0.76786
- Легкосплавные колесные диски,шины 285/50 R20/,,,,,,,,,,,,,,,,
Сиденье пассажира регулируется по высоте(лифт)/,,,,,,,,,,,,,,,,,
da428f87bbe1,bc5322417736,Калининградская область,Советск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Рубашки и блузки,46–48 (L),"Блузка м,L",Состояние новой.,300.0,195,2017-03-16,Private,55e757def5cb7680d4ff81dd1c2a318b9fa3326b7429483e3f74c5375ece1a2a,413.0,0.0
