item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Возможен обмен на телефон./,,,,,,,,,,,,,,,,,
— поддержка двух SIM-карт/,,,,,,,,,,,,,,,,,
Макс.объём карты памяти,Мб 32768/,,,,,,,,,,,,,,,,
Электроудлинитель 2,2 м	+	+	+/,,,,,,,,,,,,,,,,
Практически 60% автомобилей продаются по причине того,что владелец попал в ДТП,далее абы как починил его и выставил на продажу,по цене за которую можно приобрести такой же целый авто;/,,,,,,,,,,,,,,
65e9a02fea76,e3348dcc4b4d,Краснодарский край,Армавир,Хобби и отдых,Билеты и путешествия,Путешествия,,,3-4 июня карнавал на берегу моря в Геленджике!!,"Открыто бронирование мест!!!!   Карнавал-это яркий,/",,,,,,,
Крем для глаз  950 руб./,,,,,,,,,,,,,,,,,
e7a8641b4917,a1d6c81b1c9e,Татарстан,Набережные Челны,Услуги,Предложение услуг,"Ремонт, строительство",Отделочные работы,,Установщики дверей,"Устанавливаем входные метталические двери любой сложности. Цена от 1500т.рБыстро, качественно, аккуратно",1500.0,30,2017-03-17,Private,,,0.0
eee0f3381b58,e37122789b69,Нижегородская область,Нижний Новгород,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),Куртка новая на весну,"Продаю совершенно новую белую курточку на весну,с биркой,размер м (42-44),заказывала через интернет гораздо дороже,всего 1400р.Можно померить и в верхней и в нижней части города.также в наличии много другой женской и детской одежды не дорого.",1400.0,148,2017-03-15,Private,993855808a68eb77f346b4f829a7d6f50fb0b8588e7c715e5bbf6c9100450a29,545.0,0.0
Набойки - металлические,без замка./,,,,,,,,,,,,,,,,
работа от сети/,,,,,,,,,,,,,,,,,
- Объектив/,,,,,,,,,,,,,,,,,
Чистая прибыль: 100 000 руб. / мес/,,,,,,,,,,,,,,,,,
Варочная панель	независимая/,,,,,,,,,,,,,,,,,
Монеты из банковского мешка,"в оборотете небыли.\"",25.0,240,2017-03-22,Private,b14d4ffe1267391bcdf5f918545db5f081ed434228b85129ee425c67209249f2,2419.0,0.24613,,,,,,,,,
- Цвет: Field & Garden (бежевый);/,,,,,,,,,,,,,,,,,
Процессор Intel Pentium G645/,,,,,,,,,,,,,,,,,
c1ff6ffbb83b,c84ec41c741c,Владимирская область,Ковров,Личные вещи,Товары для детей и игрушки,Детские коляски,,,Прогулочная коляска Baby Care Jogger Lite,"Продам прогулочную коляску Baby Care Jogger Lite после одного ребенка в отличном состоянии. Использовалась крайнемало (куплена 5.06.2016 - использовалась до октября 2016). Потертостей нет. Вместительный багажник, поворотное переднее колесо, сиденье раскладывается на 180 градусов, пятиточечные ремни безопасности, регулируемая подножка, система сложения - книжка. В комплекте чехол для ног.",4500.0,27,2017-03-16,Private,cf06edfcd035353546f62e9c7280439cff3b587ac25cf98f44ca8eca8ef33b71,1002.0,0.80323
