item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
e614bf289dca,a75597d9417a,Ростовская область,Ростов-на-Дону,Хобби и отдых,Коллекционирование,Модели,,,Модель самолёта Airbus A-321 Аэрофлот 1/400,Продаю модель самолёта Airbusa-321 АЭРОФЛОТ/,,,,,,,
Фронтальной камеры	5/,,,,,,,,,,,,,,,,,
a3b77c5d1255,b25fd7cbdffd,Пермский край,Соликамск,Бытовая электроника,Телефоны,Prestigio,,,Мобильник,"Продам можно сказать новый. Пользуюсь аккуратно( в теч полугода) ни одной царапины на экране. Телефон на гарантии. Причина продажи — подарили новый ,более солидный. Остальные вопросы по телефону или при осмотре. Например для ребенка это будет шикарное приобретение. Цена магазина — шесть с копейками. Не компания.",3500.0,99,2017-03-22,Company,93f5af3cc9c6718e602c899f5b3cee6cbda82560addd954f5707563e0b86734b,2916.0,0.76786
===================================/,,,,,,,,,,,,,,,,,
__________________________________________________________________/,,,,,,,,,,,,,,,,,
a49d17daf1c7,3fb15177cf4e,Свердловская область,Серов,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,23,Сандалии,,400.0,60,2017-03-17,Private,3b75d26dadfa58063b77e079874ca38cd1499b711ac3dcfb0a88964809deab41,44.0,0.0
- Бизнес портрет;/,,,,,,,,,,,,,,,,,
— Тормозная система удобно вынесена на задние колеса./,,,,,,,,,,,,,,,,,
Только в руки в Казани,"по почте не пересылаю\"",350.0,16,2017-03-16,Private,aa92e12c3e06ced3c0d1e74f8f972cf04bee71f0ba6a370f2163cfb21d16972f,2286.0,0.0,,,,,,,,,
➢ Trade-in на продукцию Apple,рабочую и нерабочую!/,,,,,,,,,,,,,,,,
cc17d5ce7e90,8a183fb1bf0e,Волгоградская область,Волгоград,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Ботильоны из натуральной кожи. Новые,"Покупались в интернет магазине.Новые не ношеные,размер не подошел(",3800.0,4,2017-03-27,Private,7f59d9649066941093ad74a390765e16ae7e06093aed61a7d48a7aa59d4db345,421.0,0.0
и быстро раскладывается,нужно всего лишь приподнять/,,,,,,,,,,,,,,,,
e893a831e459,e34c7e8477ff,Нижегородская область,Кстово,Транспорт,Автомобили,С пробегом,ГАЗ,31105 Волга,"ГАЗ 31105 Волга, 2005","Продаю газ 31105 в хорошем состоянии. Есть мелкие недочеты по кузову на фото всё видно. Колёса зима,лето. Перекупщиков просьба не беспокоить. Торг уместен.",90000.0,10,2017-03-27,Private,4f598750c6b3183a61ce22e7f68ed60ec1c014d8a82d95ca8a73e8fec29463ff,1113.0,0.0
79aee7d0bcca,e242749f086c,Татарстан,Казань,Хобби и отдых,Спорт и отдых,Другое,,,Радиоуправляемый монстр Himoto Bowie E10MT 4WD RTR,Новый.В упаковке. /,,,,,,,
d055f6e48ca3,680a62bcae08,Свердловская область,Екатеринбург,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,110-116 см (4-6 лет),Nano (Канада) Демисезонный костюм,"Продам демисезонный костюм NANO (Канада) на мальчика. размер костюма-6, на 116-122. Носили сезон. в хорошем состоянии.",1500.0,26,2017-03-19,Private,dad1a1a8cd8da85b6a4cb177bb6ceb09ff2f0a532ab9ff06d793572c562bde7c,50.0,0.0
