item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
Тип аккумулятора/,,,,,,,,,,,,,,,,,
83ccd4eba866,0eb3295fb173,Омская область,Калачинск,Личные вещи,Часы и украшения,Бижутерия,,,Авторские серьги,,500.0,3,2017-03-26,Private,,,0.0
28bc7d7783cd,167dd4448352,Свердловская область,Екатеринбург,Животные,Собаки,Йоркширский терьер,,,Йорк РКФ,"Продам щенка йорка девочку. Дата рождения 7.10.2016 с документами РКФ. К пеленке приучена, прививки проставлены по возрасту. Возможна рассрочка",25000.0,6,2017-03-18,Private,90c8346c43e33ce68655e0d3c1f38751e207fd3b228078d875c139fce8f1045b,2170.0,0.0
a81272721cd6,016b23bbbaa4,Нижегородская область,Нижний Новгород,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,21,Детская обувь,"сандали panda ортопедические натуральная кожа,21 размер 400рублей ,макосины 22 размер 200 рублей",400.0,52,2017-03-17,Private,9e2a22461abd97a87ff36788bf2675fad3053e541cfb88335c1b7c130c07b75b,44.0,0.80323
b05dc4c3cdec,6c5424b1675d,Ставропольский край,Пятигорск,Недвижимость,Квартиры,Продам,3,Вторичка,"3-к квартира, 49 м², 2/5 эт.","Продам квартиру распашонку, стеклопакеты, ламинат,кухня 7,7кв.м. Дом после кап.ремонта.",2100000.0,194,2017-03-17,Company,dad9f510cace1e69ff1704c2008be1cbf266c2b952c6e210015442fad577af52,1424.0,0.1075
В нашем магазине акция:/,,,,,,,,,,,,,,,,,
8190baa79938,7da08a54eb47,Краснодарский край,Сочи,Животные,Птицы,,,,Утки разных пород,Продам полутора годовалых уточек рассмотрим  обмен на шипунов,800.0,4,2017-03-26,Private,a7dd87dac025f88a7644d24b89ab2fdf148f883845725ffdd06a24a05de5f89b,2210.0,0.27063000000000004
Операционная система уже установлена/,,,,,,,,,,,,,,,,,
"анчартид коллекция - 1500\"",1500.0,926,2017-03-19,Company,e2efb12387e4b1d0e3d2bc085dc9e3821151a78dcb9268db6f1ae29f94ddfad7,2888.0,0.24977,,,,,,,,,,
Полный комплект: зарядка,телефон,документация,гарнитура + 3 чехла./,,,,,,,,,,,,,,
Ни для кого не секрет,что по достижению определенного уровня спортсмену тяжело,а подчас и почти нереально улучшать свои возможности в привычных условиях. Высокогорные тренировки позволяются справиться с этой проблемой,перешагнуть рубеж и развиваться далее! Маска Elevation Training Mask 2.0 позволяет создавать эти условия на обыкновенной тренировке,получая максимум возможностей и улучшая свои показатели!/,,,,,,,,,,,,,
Маникюр входит в стоимость😊/,,,,,,,,,,,,,,,,,
доставка 1 день при наличии на складе /,,,,,,,,,,,,,,,,,
"Артикул: 190068350\"",300.0,1252,2017-03-28,Company,1ba65576fc7974909ca582de155726762e8702ce432a685453c00943817fad04,2833.0,0.0,,,,,,,,,,
f1802aa77b9e,0d9344ce5aeb,Нижегородская область,Нижний Новгород,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Трикотаж и футболки,46–48 (M),Кофта,"Кофта с капюшоном,абсолютно новая!Забирать улица рябцева",700.0,304,2017-03-24,Private,a846ad9b2cdf88d2c821ee64f9c97a71cf074bd91c8027aad4fc72261a27825e,628.0,0.0
жиры – 13,"2 г. Энергетическая ценность – 332 ккал.\"",50.0,61,2017-03-18,Private,83b1c310e297a7a24bdb438e66da74bf5ffce3e1317c06a7820d390cf4e60aa4,1169.0,0.0,,,,,,,,,
31cf950eeeb2,62107f1e192d,Ставропольский край,Невинномысск,Недвижимость,Квартиры,Сдам,На длительный срок,Студия,"Студия, 34 м², 3/5 эт.",Сдам на длительный срок командировочным или посуточно студию 34 квадрата. Рядом садики и две школы 7000+коммунальные услуги,7000.0,4,2017-03-27,Private,ec7e20d60ce6efed7d37505ffa61da70ff0a0e0036e4530d06c72a46dc73a8da,2219.0,0.70397
Максимальная глубина резки диска: 600 мм - 245 мм/,,,,,,,,,,,,,,,,,
bf38ff103f91,0dbd2ef32ac9,Свердловская область,Екатеринбург,Личные вещи,Товары для детей и игрушки,Игрушки,,,"\"Книга-игра \"\"Лесные приключения\"\"\"","Книга-игра, в наличии 12 фигурок животных, про каждого из которых написано в книге, игровое поле, 200 руб.",200.0,127,2017-03-26,Private,65147c222a842c7bb065fed17be728bbddf12040a03436702f7e4d5dfbaae9eb,844.0,0.0
Блок цилиндра (GX 390) 6200р/,,,,,,,,,,,,,,,,,
"В комплекте зарядка\"",2000.0,6,2017-03-16,Company,b34a0bf990d44a629e59a7892f8019029c22a68752f3a370aa5fc36fa9997cf3,2923.0,0.0,,,,,,,,,,
2df14a60e19d,338bf068ee09,Ярославская область,Гаврилов-Ям,Личные вещи,Товары для детей и игрушки,Детская мебель,,,Вигвам,"Продам вигвам ,новый.Складывается и раскладывается полностью .Двухсторонний (с каждой стороны разная расцветка )В разложенном виде 160 в высоту,высота палок 180.Матрасик в ходит в комплект .",5000.0,2,2017-03-21,Private,58cff69a1d74ae47cf77a400484f994620693d01dc202c801c87820eee7eda52,845.0,0.0
Очень тёплый.   Видно что дорогой комплект.   Все делали комплименты.  На бирке 140 но считаю что маломерят. Нам 8 лет мы одевали его.  К нему есть леопардовые сапожки 1500.  В полном идеальном состоянии.   И Угги 1000 рублей.  /,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
80de626b5573,b73074f1b7e0,Свердловская область,Екатеринбург,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,25,Ботиночки б/у на мальчика,Продам Б\У ботинки на мальчика фирмы Антилопа./,,,,,,,
64e839acd841,4d5ad7e5ab76,Волгоградская область,Котельниково,Личные вещи,Детская одежда и обувь,Для девочек,Другое,,Свитер для девочки,"Свитер для девочки, состояние хорошее",250.0,49,2017-03-15,Private,ed7ad3faae83be2b26cead70a1e2e5b794d1ac60eb79fe1434ab0eee03895c53,138.0,0.0
8e00e242894b,331fc1ae7171,Самарская область,Тольятти,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,21,Ботинки,Ботиночки в идеальном состояний носили 3месяца только в санках зимние очень удобна одевать по бокам замки подойдут как и мальчику так и девочке пишите смс,600.0,82,2017-03-17,Private,2957787795925ffcd48409b0e634ba0dc0d84d14fa5bad64974d199772ea6d34,48.0,0.0
6ce28d41a975,af21194c854b,Воронежская область,Воронеж,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,Туфли кожаные осенние,"Туфли кожаные новые беж-коричневые, Renzoni",3000.0,2,2017-03-17,Private,550ce40981922080aac63c62da68a9107791b9a6cbc8711dd528ca43bffb6726,641.0,0.0
