item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
3efa15d888a9,a4e63e061745,Красноярский край,Сосновоборск,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,21,Кроссовки детские,"по стельке 13,5 см",250.0,25,2017-03-25,Private,00063a109415405ff4df1cf9dcd784d404e9e2d801bdb77159bf212aa4d63e94,45.0,0.0
a84b2054cdf3,5406f63b606f,Волгоградская область,Волгоград,Недвижимость,Комнаты,Продам,,,"Комната 17.5 м² в 3-к, 3/4 эт.","Продается комната в 3-х комнатной квартире по адресу: Доценко, 76 в Красноармейском районе/",,,,,,,
16.1 млн/,,,,,,,,,,,,,,,,,
1393db5a10fb,20d86892c03d,Омская область,Омск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,37,Туфли,"Продам туфли женские, полностью натуральная кожа, состояние отличное. Одевала один раз",1200.0,59,2017-03-15,Private,fcbdf507737e110158380c3d129748273d53fd8dd7925c7f062597c9dc912e07,425.0,0.0
0be42f0a6b68,d0e4dfa8892b,Челябинская область,Магнитогорск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,42–44 (S),Пальто,"Продам пальто женское, размер 42, цвет бирюзовый",500.0,23,2017-03-19,Private,fc8f904c3f952a4d754c5129ffc40cad2a492c51ecc0ad8608643979caa2f93e,523.0,0.0
Спальная люлька Jane Transporter:/,,,,,,,,,,,,,,,,,
Ограничитель зоны уборки - виртуальная стена/,,,,,,,,,,,,,,,,,
Антрацит/стекло ромб/,,,,,,,,,,,,,,,,,
ba8192e240e9,6389f47e3ab5,Новосибирская область,Новосибирск,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,41,"Кроссовки Air Max 98, серый, размер 41","Кроссовки Air Max 98, серый, размер 41 /",,,,,,,
Потом уезжаю в другую страну в отпуск Хотелось бы продать пока не уехал/,,,,,,,,,,,,,,,,,
" \"",2400.0,5,2017-03-18,Shop,8149fd085bba21e5e13bea8bbbdd8cd539a94eaa92edb4e70cc73dfea1d99e4d,484.0,0.0,,,,,,,,,,
7bb56faccfd6,7e6ab8f7c7fc,Краснодарский край,Тамань,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,> 46,Ботинки рабочие 46 размер,Новые,1800.0,4,2017-03-15,Private,b99e7f09f7d07b9de481f5ae0beccc012e39340d423a1c3556457594da9df8c9,644.0,0.0
— объем оперативной памяти 512 Мб/,,,,,,,,,,,,,,,,,
Велос всегда в гараже. /,,,,,,,,,,,,,,,,,
"Отправлю чем угодно\"",9000.0,484,2017-03-28,Company,a80a068b1afa743c5a8bdd2ff9981e8b656f7c775431e298056a68109626f3c1,1229.0,0.7891199999999999,,,,,,,,,,
e536d1fdf23d,7cfba2983f93,Свердловская область,Екатеринбург,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,110-116 см (4-6 лет),Пальто,"Очень красивое пальто для модницы марки Cleverly(Польша)Цвет синий,состояние отличное,покупали дорого.900 руб.",,70,2017-03-28,Private,20499acc52c5d493293243a262feb672954671a2fc3f76742b02c217ad136eb5,562.0,0.12459
0585952d25c8,e5e8d8c516d8,Башкортостан,Уфа,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,"Сапоги женские, демисезонные","Удобные сапоги из натуральной кожи,носили несколько раз. Подробности по телефону.",4900.0,7,2017-03-21,Private,ee559516137cc23c7e213402892a0d607fa6ec1fbd72d5175bbec33c22cbb07e,2382.0,0.18137
42e1be386134,7679d348a42c,Белгородская область,Старый Оскол,Для бизнеса,Оборудование для бизнеса,Промышленное,,,Перчаточный вязальный автомат aurora-7c-12-1,"полностью автоматизированный станок для вязки перчаток позволяет производить трикотажные перчатки с высокой стабильностью качества из разных типов трикотажного сырья (хлопковая, смесовая, синтетическая или полушерстяная пряжа);/",,,,,,,
Танки и КС ГО идут без проблем./,,,,,,,,,,,,,,,,,
Участок 5 соток,свет и газ по меже,питьевая вода на участке,"торг\"",4300000.0,44,2017-03-19,Private,5b8233fdb60c444acaf734cf7555b1d3d6154547f857b3133cdc387239576bac,2218.0,0.0,,,,,,,
d03bdd4dcec0,98c1e6a5787f,Саратовская область,Балаково,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,> 50 (XXL),Продам платье,"Продам новое платье,купили и не носили с этикеткой,материал приятный к телу",2000.0,77,2017-03-23,Private,e0285c9c250e08a761e41af2c73522a8c3d278a358857c56774442010564339f,404.0,0.0
- Высота - 2,1м;/,,,,,,,,,,,,,,,,
триггерные двухрычажные/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
/,,,,,,,,,,,,,,,,,
