item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
8114abacf408,c929f62adc43,Челябинская область,Челябинск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Верхняя одежда,46–48 (L),Красивая куртка,"курточка осень весна с утепленным подкладом, на замке кожа зам, леопардовый принт со стразами, отстегивающийся воротник из натурального меха, приталенная, как пиджачок, по бокам два кармана на замке",500.0,15,2017-03-20,Private,527465edf41ea49c8a4a00880128c392ad67fff1860122313aa7a43dbfa038c3,667.0,0.0
Поможем с приобретением материалов. /,,,,,,,,,,,,,,,,,
bf26ba43f3c7,089b1bf1ed8d,Ярославская область,Ярославль,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,39,Кеды женские,"Кеды фирмы Jennifer, заказывала на Ламоде. Оказались велики, носила один раз",1000.0,40,2017-03-21,Private,1fea70b95153f329be861db7cf6f373ce4215880e87c0cdc29d5739e1efb5482,419.0,0.0
Параметры:/,,,,,,,,,,,,,,,,,
- пороги;/,,,,,,,,,,,,,,,,,
-Установка запорно-регулирующей арматуры для отопления./,,,,,,,,,,,,,,,,,
81a03e3cc5b8,22023433695a,Белгородская область,Белгород,Личные вещи,Детская одежда и обувь,Для девочек,Другое,,Кофточка теплая,Фирменная  кофта из микрофлиса на 1-2 года.,250.0,48,2017-03-15,Private,1d51aeb8e9def1d57043d3aace32b3660445c94c99d57e0d832fed561b4e536e,97.0,0.0
Накопились,"необходимо\"",15.0,32,2017-03-20,Private,ab3dd64cb008fb2064eb3d4188d14712528462482c9ac5788ad0ed32002b1202,1647.0,0.0,,,,,,,,,
Описание товара: Большой угловой шкаф б/у.Размер:105*105*225 см./,,,,,,,,,,,,,,,,,
23cf1412ea83,3a7238afa2fb,Воронежская область,Воронеж,Транспорт,Автомобили,С пробегом,ВАЗ (LADA),2110,"ВАЗ 2110, 2007","автомобиль в хорошем техническом состоянии вложений не требует, уместен торг.",143000.0,36,2017-03-15,Private,cd6050a827e69f8b79e199eea1c8b80b254d9172636118088ed4f6985b67c999,2264.0,0.41844
Фиксированное положение «малое пламя»./,,,,,,,,,,,,,,,,,
Гребенка: пластик АБС,серая;/,,,,,,,,,,,,,,,,
9abc8c91f016,78830294ccae,Нижегородская область,Нижний Новгород,Бытовая электроника,Аудио и видео,Аксессуары,,,Корпус для двух компакт-дисков,Сдвоенный корпус для двух cd/dvd дисков. Цена за один. В наличии 36 корпусов.,10.0,46,2017-03-20,Private,2cfb3bca383a63d16e55851b332b4cc0fe21fb1fb4c5771d592fb1bb2e15f71b,1703.0,0.59568
Вес: 360 гр /,,,,,,,,,,,,,,,,,
13 млн пикс.,светодиодная вспышка/,,,,,,,,,,,,,,,,
562cb1c2890b,818d647950cc,Воронежская область,Воронеж,Бытовая электроника,Телефоны,Samsung,,,Бывший флагман Самсунг гэлэкси эс5 с гарантией,"Осуществляем обмен старой техники на новую, даем большую скидку!!!!/",,,,,,,
