item_id,activation_date,date_from,date_to
91b78596aca6,2017-03-21,2017-03-21,2017-03-28
472b9d7ef5c1,2017-03-18,2017-03-18,2017-03-28
dd296346275d,2017-02-15,2017-03-15,2017-03-17
3f22ab2ce994,2017-02-25,2017-03-15,2017-03-27
2933abba1ecc,2017-02-15,2017-03-15,2017-03-17
716728a52396,2017-03-06,2017-03-15,2017-03-28
18316f1afb22,2017-03-15,2017-03-15,2017-03-28
4aa0e2dce0e6,2017-02-26,2017-03-15,2017-03-26
db2b4f7edd9e,2017-03-09,2017-03-15,2017-03-28
63c77c9db140,2017-03-27,2017-03-27,2017-03-28
9ba375829eb1,2017-03-01,2017-03-15,2017-03-28
affded2cf892,2017-03-23,2017-03-23,2017-03-28
3b1998c953d7,2017-03-11,2017-03-15,2017-03-28
4c9dcbcba331,2017-03-15,2017-03-15,2017-03-28
4e813b61ac28,2017-02-22,2017-03-15,2017-03-24
cf720978a584,2017-02-23,2017-03-15,2017-03-24
0d6e0faa9c3c,2017-03-14,2017-03-15,2017-03-28
29ebdce3c17f,2017-02-23,2017-03-15,2017-03-24
8d1ccd2cd2de,2017-03-23,2017-03-23,2017-03-28
940939c9d9d8,2017-03-02,2017-03-15,2017-03-28
71287d8274d0,2017-02-18,2017-03-15,2017-03-19
bc2dc451e722,2017-03-23,2017-03-23,2017-03-28
8dd364fdb7d9,2017-03-11,2017-03-15,2017-03-28
88d5e2def112,2017-02-15,2017-03-15,2017-03-16
628fe527710d,2017-03-08,2017-03-15,2017-03-28
658c57653fab,2017-03-05,2017-03-15,2017-03-28
13a22c4161bb,2017-02-28,2017-03-15,2017-03-28
4cd0225d4e9b,2017-03-16,2017-03-16,2017-03-28
c1b8131b4698,2017-03-12,2017-03-15,2017-03-28
7b0a53ab2be9,2017-03-07,2017-03-15,2017-03-28
e9beb585d6cf,2017-03-05,2017-03-15,2017-03-28
20489f07d8c7,2017-02-28,2017-03-15,2017-03-28
4464a73bc6a6,2017-03-24,2017-03-24,2017-03-28
642e5ad8fe39,2017-02-14,2017-03-15,2017-03-15
a357eda0fa9c,2017-03-19,2017-03-19,2017-03-28
9e4e06328f7e,2017-03-14,2017-03-15,2017-03-28
ba7257cfe647,2017-02-27,2017-03-15,2017-03-28
3a7db98a44cb,2017-02-26,2017-03-15,2017-03-28
2c4f62487cb0,2017-03-23,2017-03-23,2017-03-28
f45b9738e152,2017-02-20,2017-03-15,2017-03-22
4d063460250b,2017-03-01,2017-03-15,2017-03-28
c14e3fa02bb8,2017-03-02,2017-03-15,2017-03-28
2210c4568c14,2017-02-16,2017-03-15,2017-03-18
552fc20e398c,2017-02-16,2017-03-15,2017-03-17
744add52888a,2017-02-15,2017-03-15,2017-03-16
0c34f21a0eba,2017-03-14,2017-03-15,2017-03-28
c6ca6340a8e3,2017-02-22,2017-03-15,2017-03-23
2779aabcf866,2017-02-13,2017-03-15,2017-03-15
2d281eec66d4,2017-02-20,2017-03-15,2017-03-22
572763803b65,2017-02-23,2017-03-15,2017-03-25
9614fb94f1a8,2017-02-15,2017-03-15,2017-03-17
99ae048d3eab,2017-03-25,2017-03-25,2017-03-25
de60c3f282cc,2017-03-24,2017-03-24,2017-03-28
d9a8c032cea7,2017-03-20,2017-03-20,2017-03-28
38f3fcdc13ae,2017-03-03,2017-03-15,2017-03-28
e03eaeb1a1c3,2017-03-14,2017-03-15,2017-03-28
58f9c66805d0,2017-03-05,2017-03-15,2017-03-28
be83f3617e1c,2017-03-18,2017-03-18,2017-03-28
6ce3582ed703,2017-02-16,2017-03-15,2017-03-18
e67b45752353,2017-03-21,2017-03-21,2017-03-28
c9f50fa67808,2017-02-24,2017-03-15,2017-03-25
fe52b6738999,2017-03-04,2017-03-15,2017-03-28
0f8d4dc70736,2017-03-28,2017-03-28,2017-03-28
4059ec19ab3f,2017-03-26,2017-03-26,2017-03-28
be6ec1e6932b,2017-03-06,2017-03-15,2017-03-28
b78e110ae005,2017-02-15,2017-03-15,2017-03-17
ba0d86546837,2017-02-25,2017-03-15,2017-03-27
73f4d6da64ea,2017-02-26,2017-03-15,2017-03-28
