item_id,activation_date,date_from,date_to
c9a6249c6bbc,2017-02-18,2017-03-15,2017-03-19
36e0d642126a,2017-03-02,2017-03-15,2017-03-28
4966cb282ed3,2017-03-05,2017-03-15,2017-03-28
0cfe740c7ca7,2017-03-14,2017-03-15,2017-03-28
b72d375a5e7c,2017-03-27,2017-03-27,2017-03-28
842b7576e35f,2017-03-12,2017-03-15,2017-03-28
fd3a74969c74,2017-03-18,2017-03-18,2017-03-28
0da45c357b6a,2017-02-16,2017-03-15,2017-03-18
6a4677d32c45,2017-02-16,2017-03-15,2017-03-17
6c31dffa2a83,2017-03-13,2017-03-15,2017-03-28
c14fe2be097e,2017-03-01,2017-03-15,2017-03-28
fa6c800db986,2017-03-26,2017-03-26,2017-03-28
f0fa36fae966,2017-02-27,2017-03-15,2017-03-24
52517b104a48,2017-03-07,2017-03-15,2017-03-28
fda1680c0cc4,2017-02-17,2017-03-15,2017-03-19
3007d6c3196f,2017-02-18,2017-03-15,2017-03-20
7c63fab14ce5,2017-02-24,2017-03-15,2017-03-26
1e047ffa1d04,2017-02-22,2017-03-15,2017-03-24
652bb2b2c7d0,2017-03-14,2017-03-15,2017-03-28
0f135000ea2e,2017-02-14,2017-03-15,2017-03-16
1cb70fd4cff0,2017-02-24,2017-03-15,2017-03-25
0ca80b01cf23,2017-02-22,2017-03-15,2017-03-24
c6cd5d019864,2017-02-27,2017-03-15,2017-03-28
e1e7e53f63fe,2017-02-13,2017-03-15,2017-03-15
3d878bd0c9e6,2017-03-07,2017-03-15,2017-03-28
1039a9b029c2,2017-03-07,2017-03-15,2017-03-28
00023a1e25c8,2017-03-03,2017-03-15,2017-03-28
43184f0f9878,2017-02-24,2017-03-15,2017-03-26
9e3cfdfdd71a,2017-03-09,2017-03-15,2017-03-28
02ce41a33208,2017-03-17,2017-03-17,2017-03-28
e3bc9f0221c4,2017-03-22,2017-03-22,2017-03-28
218faf265a6d,2017-03-09,2017-03-15,2017-03-28
aabb11e8ab54,2017-02-21,2017-03-15,2017-03-23
aea2bc81259d,2017-02-23,2017-03-15,2017-03-25
6a530c9f49e3,2017-03-24,2017-03-24,2017-03-28
f26a8e4c670f,2017-03-28,2017-03-28,2017-03-28
b23208b9918d,2017-02-17,2017-03-15,2017-03-19
3e9d1e72b18c,2017-02-16,2017-03-15,2017-03-17
e9eca4581c23,2017-03-07,2017-03-15,2017-03-28
7db2439c9946,2017-03-14,2017-03-15,2017-03-28
162f1447ba69,2017-03-15,2017-03-15,2017-03-28
141bdeb91bc4,2017-03-20,2017-03-20,2017-03-28
d3672a515ca3,2017-03-06,2017-03-15,2017-03-28
df58203b3434,2017-02-28,2017-03-15,2017-03-28
bc49fe69f5b8,2017-03-25,2017-03-25,2017-03-28
ffa42625cb92,2017-03-24,2017-03-24,2017-03-28
8ac09ddcc265,2017-03-12,2017-03-15,2017-03-16
cd8c1d8e035a,2017-03-18,2017-03-18,2017-03-28
5f4f5ac1f553,2017-03-17,2017-03-17,2017-03-28
dc4d7d1d4217,2017-02-15,2017-03-15,2017-03-16
f24675b019c2,2017-03-20,2017-03-20,2017-03-28
f39b76e1be2f,2017-03-09,2017-03-15,2017-03-28
a4f4af2c869b,2017-02-14,2017-03-15,2017-03-16
63283f3a48b4,2017-03-12,2017-03-15,2017-03-28
ca17c4e3a0ac,2017-03-12,2017-03-15,2017-03-28
da926fa21580,2017-03-19,2017-03-19,2017-03-28
08e58e4e613b,2017-03-14,2017-03-15,2017-03-28
ff40d8663ad1,2017-02-16,2017-03-15,2017-03-18
dfdfeb89727d,2017-03-14,2017-03-15,2017-03-28
e1b42247f6e5,2017-02-19,2017-03-15,2017-03-21
d7bbfe326da6,2017-02-16,2017-03-15,2017-03-18
ed3eba648b76,2017-02-24,2017-03-15,2017-03-26
a8913c3efe84,2017-03-19,2017-03-19,2017-03-28
d216da868bf5,2017-02-18,2017-03-15,2017-03-19
d1696c7a83ba,2017-03-12,2017-03-15,2017-03-28
4db3cd9b3d4e,2017-03-04,2017-03-15,2017-03-28
01a31c2815f9,2017-03-24,2017-03-24,2017-03-28
13da7172bab9,2017-03-10,2017-03-15,2017-03-28
900a1ab93f23,2017-02-20,2017-03-15,2017-03-21
393a0009566b,2017-02-21,2017-03-15,2017-03-23
f9bf20898627,2017-03-26,2017-03-26,2017-03-28
377fc42dab07,2017-03-11,2017-03-15,2017-03-28
7c1448a467da,2017-03-22,2017-03-22,2017-03-28
d1e010b9688e,2017-02-25,2017-03-15,2017-03-27
20d7980fd92e,2017-03-02,2017-03-15,2017-03-28
b30dbd8d5e5d,2017-02-16,2017-03-15,2017-03-18
99f2c473ca44,2017-03-13,2017-03-15,2017-03-28
7e5ee60ed922,2017-02-16,2017-03-15,2017-03-18
0cffebbc673e,2017-02-25,2017-03-15,2017-03-27
fcbcf1424332,2017-03-01,2017-03-15,2017-03-28
391ca6c84348,2017-02-16,2017-03-15,2017-03-18
c1e684ddb62f,2017-03-18,2017-03-18,2017-03-28
755f0071ebbd,2017-03-12,2017-03-15,2017-03-28
f95912d5ae81,2017-02-19,2017-03-15,2017-03-21
f1bdaf1543ae,2017-02-18,2017-03-15,2017-03-20
e59582202509,2017-02-17,2017-03-15,2017-03-18
278806e88d01,2017-03-20,2017-03-20,2017-03-28
7d70547aabf9,2017-02-26,2017-03-15,2017-03-28
a27df3f5390f,2017-03-24,2017-03-24,2017-03-28
7698aaf04a4b,2017-03-23,2017-03-23,2017-03-28
cd0b37b7988a,2017-03-26,2017-03-26,2017-03-28
5b552b1ae68c,2017-03-16,2017-03-16,2017-03-28
9795410f115e,2017-03-08,2017-03-15,2017-03-18
b4b6fea520a9,2017-03-01,2017-03-15,2017-03-28
4a6c9eb7d666,2017-03-22,2017-03-22,2017-03-28
9d4433ea9b9b,2017-03-09,2017-03-15,2017-03-28
2e2fd274899f,2017-03-06,2017-03-15,2017-03-28
4575cd38cc8e,2017-03-14,2017-03-15,2017-03-28
428f37cf4465,2017-03-02,2017-03-15,2017-03-28
1e053393eb2b,2017-02-25,2017-03-15,2017-03-26
aa6930f9345c,2017-03-11,2017-03-15,2017-03-28
354073e5594c,2017-03-06,2017-03-15,2017-03-28
5d32369ec7df,2017-03-16,2017-03-16,2017-03-28
619f5a8d8866,2017-02-25,2017-03-15,2017-03-27
6bc519936e34,2017-02-19,2017-03-15,2017-03-15
64c3c35ee05d,2017-02-22,2017-03-15,2017-03-23
56e7bf41be1e,2017-03-13,2017-03-15,2017-03-28
8afc4118e3e3,2017-03-04,2017-03-15,2017-03-18
eea6dedfc755,2017-03-17,2017-03-17,2017-03-28
81cbe44f2780,2017-03-09,2017-03-15,2017-03-28
231232392917,2017-02-27,2017-03-15,2017-03-28
d99b481219b3,2017-02-28,2017-03-15,2017-03-25
b6d0e2ceb0fa,2017-03-23,2017-03-23,2017-03-28
9ba387211578,2017-03-02,2017-03-15,2017-03-28
04d08e57e95c,2017-03-13,2017-03-15,2017-03-28
2b0467ca6172,2017-02-26,2017-03-15,2017-03-27
1eeb6afbd3b4,2017-03-12,2017-03-15,2017-03-21
62c5c6f6ee3b,2017-03-02,2017-03-15,2017-03-28
68a6348dd11b,2017-02-28,2017-03-15,2017-03-28
d620b1cd87c4,2017-03-06,2017-03-15,2017-03-28
28b6087fa2b6,2017-03-27,2017-03-27,2017-03-28
1c4a1c1179e9,2017-03-09,2017-03-15,2017-03-28
9a7c1da1b0ed,2017-03-14,2017-03-15,2017-03-28
2ffdb935d72b,2017-02-20,2017-03-15,2017-03-22
02c00f91c132,2017-02-28,2017-03-15,2017-03-28
