item_id,activation_date,date_from,date_to
0f298bf10bd9,2017-02-23,2017-03-15,2017-03-24
14cd59c3bba7,2017-03-01,2017-03-15,2017-03-28
a94bcb8c5601,2017-03-04,2017-03-15,2017-03-28
aa68d4fd59e1,2017-03-15,2017-03-15,2017-03-28
b58ca29ffbe9,2017-02-14,2017-03-15,2017-03-15
6cc24148ca55,2017-03-18,2017-03-18,2017-03-28
1ca9b9b2f4b6,2017-03-24,2017-03-24,2017-03-28
abd92611788b,2017-03-18,2017-03-18,2017-03-28
9fba7bb69d10,2017-02-22,2017-03-15,2017-03-23
76f1fd8568ce,2017-03-27,2017-03-27,2017-03-28
1d4eb73388a4,2017-03-08,2017-03-15,2017-03-28
75c20834cc03,2017-02-26,2017-03-15,2017-03-28
df6f439f317d,2017-03-15,2017-03-15,2017-03-18
7c1d2a7c9aa2,2017-03-21,2017-03-21,2017-03-28
3cb5ec49700c,2017-03-17,2017-03-17,2017-03-28
8d84c6000be9,2017-03-17,2017-03-17,2017-03-28
7863a700bbf1,2017-02-18,2017-03-15,2017-03-20
f8734e2c7f58,2017-02-26,2017-03-15,2017-03-27
a572ec112be8,2017-03-16,2017-03-16,2017-03-28
da8a21c4757e,2017-02-19,2017-03-15,2017-03-20
1d29b56ccd5c,2017-03-22,2017-03-22,2017-03-28
8880279d0264,2017-03-24,2017-03-24,2017-03-28
3914405ba468,2017-03-13,2017-03-15,2017-03-28
9848707d0956,2017-02-24,2017-03-15,2017-03-26
c5502be96a44,2017-02-22,2017-03-15,2017-03-23
b0d28d8df2db,2017-02-27,2017-03-15,2017-03-28
c3be27a9e51e,2017-02-28,2017-03-15,2017-03-20
7c1e46d47161,2017-02-22,2017-03-15,2017-03-24
9d71296f8f8e,2017-02-27,2017-03-15,2017-03-28
c95266a2a7dd,2017-02-23,2017-03-15,2017-03-25
8c9b2e843112,2017-03-13,2017-03-15,2017-03-27
ca5e047921f7,2017-02-25,2017-03-15,2017-03-26
ed6ebb4fcd1e,2017-02-18,2017-03-15,2017-03-20
7dfc8e9ed9f8,2017-03-26,2017-03-26,2017-03-28
1366951591f4,2017-02-22,2017-03-15,2017-03-24
e075f91ff421,2017-03-16,2017-03-16,2017-03-28
e1a1dfe80b66,2017-03-26,2017-03-26,2017-03-28
c1d93ae64710,2017-02-18,2017-03-15,2017-03-20
1b0406d3c501,2017-03-04,2017-03-15,2017-03-28
5044a31fe9c5,2017-03-12,2017-03-15,2017-03-28
6169c6ad2f51,2017-03-11,2017-03-15,2017-03-28
0430ff448458,2017-02-19,2017-03-15,2017-03-21
63b0ccb933e9,2017-03-21,2017-03-21,2017-03-28
6d058de93f76,2017-03-01,2017-03-15,2017-03-18
e51b010e0d8d,2017-03-12,2017-03-15,2017-03-28
2df3eb4b9a31,2017-02-17,2017-03-15,2017-03-19
537744e604f3,2017-02-15,2017-03-15,2017-03-16
f1b5f92eff0a,2017-03-25,2017-03-25,2017-03-28
e0ff7661b8fc,2017-03-03,2017-03-15,2017-03-28
0db00bab069a,2017-02-18,2017-03-15,2017-03-20
11aeac1fdd69,2017-02-27,2017-03-15,2017-03-28
1ebf56f2fae2,2017-02-27,2017-03-15,2017-03-28
2682100cda6c,2017-03-10,2017-03-15,2017-03-28
7dae5d888065,2017-03-04,2017-03-15,2017-03-28
2df62193f831,2017-03-17,2017-03-17,2017-03-28
0d828a2882fc,2017-03-24,2017-03-24,2017-03-28
27aec147b997,2017-03-24,2017-03-24,2017-03-28
309d23ac8994,2017-02-13,2017-03-15,2017-03-15
f3c779ad3856,2017-03-08,2017-03-15,2017-03-28
c6edf4aa18c4,2017-03-04,2017-03-15,2017-03-28
d43238734155,2017-03-18,2017-03-18,2017-03-28
4e5ab789ee1d,2017-03-08,2017-03-15,2017-03-28
3566acec7125,2017-03-14,2017-03-15,2017-03-28
30c33778fc51,2017-02-27,2017-03-15,2017-03-28
b8eb4697c094,2017-03-03,2017-03-15,2017-03-28
33c741e69a5b,2017-03-23,2017-03-23,2017-03-28
d92458fecb21,2017-02-17,2017-03-15,2017-03-19
d4ef43cc66d1,2017-02-24,2017-03-15,2017-03-26
54879a44b847,2017-03-07,2017-03-15,2017-03-28
3e4d0baa18e4,2017-03-12,2017-03-15,2017-03-28
269ed95d6c37,2017-03-21,2017-03-21,2017-03-28
3fb819412b60,2017-03-16,2017-03-16,2017-03-28
af0296cb8184,2017-02-18,2017-03-15,2017-03-20
d1aaa5fab8ae,2017-03-22,2017-03-22,2017-03-28
557a8070f203,2017-02-20,2017-03-15,2017-03-22
fb64531dfe99,2017-03-16,2017-03-16,2017-03-28
63444426316d,2017-03-09,2017-03-15,2017-03-28
9e5b9972eb1d,2017-03-13,2017-03-15,2017-03-28
922d50d88405,2017-02-14,2017-03-15,2017-03-16
9ca3466c9483,2017-03-15,2017-03-15,2017-03-28
b36ad4426505,2017-02-15,2017-03-15,2017-03-17
e87015ce96e1,2017-02-23,2017-03-15,2017-03-24
f2847a3998f3,2017-03-20,2017-03-20,2017-03-28
ca738045a2c4,2017-02-28,2017-03-15,2017-03-28
15dc801a13e2,2017-03-20,2017-03-20,2017-03-28
4eae79be0a3d,2017-03-01,2017-03-15,2017-03-28
e67d66462ef4,2017-03-12,2017-03-15,2017-03-28
a12a4c573396,2017-03-02,2017-03-15,2017-03-28
00953bcb2e51,2017-03-27,2017-03-27,2017-03-28
73b03a9be6eb,2017-02-23,2017-03-15,2017-03-24
215be04fe36e,2017-03-24,2017-03-24,2017-03-28
cfe064f3f721,2017-03-10,2017-03-15,2017-03-28
