item_id,activation_date,date_from,date_to
d0e9f322b419,2017-03-14,2017-03-15,2017-03-25
5c14b2721fc7,2017-03-15,2017-03-15,2017-03-28
49d1bcabff84,2017-03-27,2017-03-27,2017-03-28
242ad9da140b,2017-03-24,2017-03-24,2017-03-28
310d2acb7333,2017-03-14,2017-03-15,2017-03-28
bfb5bb6cbe1c,2017-03-13,2017-03-15,2017-03-28
67778925e672,2017-03-03,2017-03-15,2017-03-28
90bce10dc33d,2017-03-13,2017-03-15,2017-03-20
f63757768fbc,2017-03-06,2017-03-15,2017-03-28
5dfe83c58321,2017-03-19,2017-03-19,2017-03-28
958b3be2107a,2017-02-23,2017-03-15,2017-03-24
d75e60efd941,2017-03-13,2017-03-15,2017-03-28
451bf7ef3138,2017-02-22,2017-03-15,2017-03-24
ce305d28c78f,2017-03-23,2017-03-23,2017-03-28
ce4eaee00aa5,2017-02-20,2017-03-15,2017-03-21
6365af1a52b7,2017-03-04,2017-03-15,2017-03-28
358e418d05f8,2017-02-19,2017-03-15,2017-03-21
89df62e78326,2017-03-13,2017-03-15,2017-03-18
31a87a4f1849,2017-03-23,2017-03-23,2017-03-28
2fbd2b77ca37,2017-03-13,2017-03-15,2017-03-28
c5049aaa3eec,2017-03-08,2017-03-15,2017-03-28
78d380f50977,2017-03-22,2017-03-22,2017-03-28
711c792c11ad,2017-03-10,2017-03-15,2017-03-20
073a05052a80,2017-03-12,2017-03-15,2017-03-28
2467b5c0400e,2017-03-26,2017-03-26,2017-03-28
0d673d11799c,2017-03-26,2017-03-26,2017-03-28
1bc33825562f,2017-03-10,2017-03-15,2017-03-28
bed882f8154d,2017-03-02,2017-03-15,2017-03-28
09cb4d551252,2017-02-19,2017-03-15,2017-03-21
46cf8e1f52fd,2017-03-06,2017-03-15,2017-03-28
8f6cc9739ad0,2017-03-16,2017-03-16,2017-03-28
670e97db744e,2017-03-22,2017-03-22,2017-03-28
d46e4c0fb77c,2017-02-25,2017-03-15,2017-03-26
57c18c48e17a,2017-03-22,2017-03-22,2017-03-28
f5c3bf6efd46,2017-02-22,2017-03-15,2017-03-24
1b1007127c64,2017-03-02,2017-03-15,2017-03-28
cd367169a75c,2017-03-17,2017-03-17,2017-03-28
a96b92bb77a0,2017-03-09,2017-03-15,2017-03-28
c475d2bf6db8,2017-03-16,2017-03-16,2017-03-28
5975fab32db8,2017-03-11,2017-03-15,2017-03-28
244404355272,2017-02-14,2017-03-15,2017-03-16
4fde04a64ce8,2017-03-17,2017-03-17,2017-03-28
1468a5d50077,2017-03-17,2017-03-17,2017-03-28
2b80273556b8,2017-02-17,2017-03-15,2017-03-19
a658149d0007,2017-03-02,2017-03-15,2017-03-28
530b4880ec91,2017-03-14,2017-03-15,2017-03-28
247b92bcd17d,2017-03-04,2017-03-15,2017-03-28
d2fe9d55a2cf,2017-03-26,2017-03-26,2017-03-28
af2e82590109,2017-02-26,2017-03-15,2017-03-16
b571c4e1475f,2017-02-17,2017-03-15,2017-03-18
e6b8dd785ab6,2017-03-18,2017-03-18,2017-03-28
52ac458ba9c6,2017-03-04,2017-03-15,2017-03-28
2b324fbd00f8,2017-03-12,2017-03-15,2017-03-28
90bfc4d73dee,2017-03-23,2017-03-23,2017-03-28
884a61a79f90,2017-02-14,2017-03-15,2017-03-16
d5fb59527177,2017-03-20,2017-03-20,2017-03-28
dbb3dba5dde4,2017-03-15,2017-03-15,2017-03-24
1613a6cff48b,2017-03-03,2017-03-15,2017-03-28
e1089c9d4483,2017-03-05,2017-03-15,2017-03-28
02ec03b04372,2017-03-13,2017-03-15,2017-03-28
29db66efaf4f,2017-03-10,2017-03-15,2017-03-28
b0f3b8fa6cf7,2017-03-17,2017-03-17,2017-03-28
989c4dd0caab,2017-03-27,2017-03-27,2017-03-28
698c96a607fa,2017-03-14,2017-03-15,2017-03-22
fec0d67d9c82,2017-02-24,2017-03-15,2017-03-25
3416f2084a71,2017-02-18,2017-03-15,2017-03-20
6506a9be5a6f,2017-03-04,2017-03-15,2017-03-28
51afd4e5ce73,2017-02-19,2017-03-15,2017-03-21
600b03f02c64,2017-03-11,2017-03-15,2017-03-28
517548b51eae,2017-03-19,2017-03-19,2017-03-20
817d99ca1164,2017-03-09,2017-03-15,2017-03-28
691478dc935d,2017-03-26,2017-03-26,2017-03-28
6f8f6a50fa7b,2017-03-02,2017-03-15,2017-03-28
2221e95843bb,2017-03-06,2017-03-15,2017-03-28
529975980785,2017-02-16,2017-03-15,2017-03-17
6bd328e4f92f,2017-02-28,2017-03-15,2017-03-28
5f1636524692,2017-02-26,2017-03-15,2017-03-28
ea57fdbba780,2017-03-06,2017-03-15,2017-03-28
07e716854c11,2017-03-21,2017-03-21,2017-03-25
06187fe1ac9d,2017-03-04,2017-03-15,2017-03-28
acbe2d154269,2017-02-19,2017-03-15,2017-03-20
1ad5bb295781,2017-02-24,2017-03-15,2017-03-26
783470757277,2017-03-04,2017-03-15,2017-03-23
c773a06becf9,2017-03-21,2017-03-21,2017-03-28
499d074ed84a,2017-02-15,2017-03-15,2017-03-17
1dc26047875b,2017-02-25,2017-03-15,2017-03-27
d3a089ecfd56,2017-03-26,2017-03-26,2017-03-28
51006497d69b,2017-03-25,2017-03-25,2017-03-28
34b7697f86ef,2017-02-14,2017-03-15,2017-03-16
0b70fe2e9071,2017-03-06,2017-03-15,2017-03-27
f6520d383732,2017-02-17,2017-03-15,2017-03-18
1e08806c6d63,2017-02-23,2017-03-15,2017-03-24
22968ae3781e,2017-03-13,2017-03-15,2017-03-28
