item_id,activation_date,date_from,date_to
c565794097d1,2017-03-02,2017-03-15,2017-03-28
f47a6ff24307,2017-03-24,2017-03-24,2017-03-28
970b8683eedf,2017-03-13,2017-03-15,2017-03-24
dd394333e8f8,2017-02-16,2017-03-15,2017-03-17
0a228784255e,2017-02-14,2017-03-15,2017-03-16
9b6309f81b4e,2017-03-23,2017-03-23,2017-03-28
8316dd1959cd,2017-02-15,2017-03-15,2017-03-17
aedf64175742,2017-03-20,2017-03-20,2017-03-28
26c78a4635c7,2017-02-21,2017-03-15,2017-03-23
46b34229660a,2017-02-22,2017-03-15,2017-03-24
6c1b44f3ec56,2017-03-09,2017-03-15,2017-03-28
daff2a2d1e22,2017-02-24,2017-03-15,2017-03-25
50f9d7ead30c,2017-03-04,2017-03-15,2017-03-28
c54f7cc83410,2017-02-27,2017-03-15,2017-03-28
cf3b74a2ff9d,2017-02-25,2017-03-15,2017-03-27
7f90a9b950e7,2017-02-15,2017-03-15,2017-03-17
aadf4c07ce1f,2017-03-08,2017-03-15,2017-03-28
e39efa132371,2017-03-08,2017-03-15,2017-03-28
7595d01c84ba,2017-02-14,2017-03-15,2017-03-15
46e0cd88989a,2017-03-15,2017-03-15,2017-03-28
8d24c2490bb2,2017-03-07,2017-03-15,2017-03-28
de5262d76661,2017-03-01,2017-03-15,2017-03-28
de6d6f51fc81,2017-03-09,2017-03-15,2017-03-28
767c1e398c90,2017-03-11,2017-03-15,2017-03-28
ddd342432a38,2017-03-19,2017-03-19,2017-03-28
d5d1783c51aa,2017-03-21,2017-03-21,2017-03-28
571ef34cee0f,2017-03-14,2017-03-15,2017-03-28
4af726b61b44,2017-03-14,2017-03-15,2017-03-28
90f7e541b45c,2017-02-21,2017-03-15,2017-03-22
c8f8a569475b,2017-03-05,2017-03-15,2017-03-28
f081d9d45dfc,2017-03-04,2017-03-15,2017-03-28
b21302a95481,2017-03-05,2017-03-15,2017-03-28
2bdf939264ee,2017-03-21,2017-03-21,2017-03-28
978d3144ee9e,2017-02-19,2017-03-15,2017-03-21
7a135f95e8e4,2017-02-24,2017-03-15,2017-03-25
0e963ecd1f2a,2017-03-14,2017-03-15,2017-03-28
cd90ba40ef1f,2017-03-27,2017-03-27,2017-03-28
