item_id,activation_date,date_from,date_to
2fea9be9c4c2,2017-03-14,2017-03-15,2017-03-28
fe8b9fb57f2d,2017-03-06,2017-03-15,2017-03-28
2deb4f793146,2017-03-01,2017-03-15,2017-03-28
5bc548c458c0,2017-03-08,2017-03-15,2017-03-28
b3ae41a34794,2017-03-28,2017-03-28,2017-03-28
83444b468b94,2017-03-21,2017-03-21,2017-03-28
3c868951c685,2017-03-02,2017-03-15,2017-03-28
f948aad95481,2017-03-10,2017-03-15,2017-03-28
1285a1336a8a,2017-03-01,2017-03-15,2017-03-28
8c6396f11c86,2017-03-03,2017-03-15,2017-03-28
da431efbefba,2017-02-13,2017-03-15,2017-03-15
9d0743db12d2,2017-02-23,2017-03-15,2017-03-25
b25931acac26,2017-03-03,2017-03-15,2017-03-28
6e26c351d8d5,2017-02-22,2017-03-15,2017-03-24
0ff5e206c717,2017-02-24,2017-03-15,2017-03-23
9d8775a695a5,2017-03-18,2017-03-18,2017-03-28
382aa3bc8423,2017-02-18,2017-03-15,2017-03-20
1196ee5e3c75,2017-02-19,2017-03-15,2017-03-21
8e1b42e61a8f,2017-03-24,2017-03-24,2017-03-28
6a1d39d7d5b9,2017-03-18,2017-03-18,2017-03-28
affe1fcb2858,2017-02-15,2017-03-15,2017-03-17
9aaecce940a3,2017-03-03,2017-03-15,2017-03-28
dfe08822495e,2017-03-23,2017-03-23,2017-03-28
6c3d801bc352,2017-02-14,2017-03-15,2017-03-16
24974908b6d6,2017-03-09,2017-03-15,2017-03-28
05847d199c9f,2017-03-27,2017-03-27,2017-03-28
df313fde0a1d,2017-03-07,2017-03-15,2017-03-28
b4d87986dd29,2017-03-14,2017-03-15,2017-03-28
58d8c6b686e2,2017-03-09,2017-03-15,2017-03-28
40d8bc9aaf80,2017-03-08,2017-03-15,2017-03-28
d27245b4b8ad,2017-02-26,2017-03-15,2017-03-28
64a3915dca70,2017-02-24,2017-03-15,2017-03-26
ae9f70870019,2017-02-19,2017-03-15,2017-03-21
0333306bb254,2017-03-03,2017-03-15,2017-03-28
