item_id,activation_date,date_from,date_to
d2c16198a323,2017-03-06,2017-03-15,2017-03-28
bc45bca7f58b,2017-03-10,2017-03-15,2017-03-28
1d3d68ecdec1,2017-03-16,2017-03-16,2017-03-28
58c857a68a8d,2017-02-22,2017-03-15,2017-03-23
cb3313d3a7dd,2017-02-26,2017-03-15,2017-03-27
832fb02ec0cd,2017-03-08,2017-03-15,2017-03-28
a186949a2c3f,2017-02-14,2017-03-15,2017-03-16
351525b9ee35,2017-02-25,2017-03-15,2017-03-26
f7cbcc34bce3,2017-03-18,2017-03-18,2017-03-28
47608e96ccd5,2017-02-20,2017-03-15,2017-03-22
9f6aab51c17d,2017-02-25,2017-03-15,2017-03-27
7bd5ac005bee,2017-03-20,2017-03-20,2017-03-28
cf8e150a09fd,2017-03-12,2017-03-15,2017-03-28
b0332276a53c,2017-03-05,2017-03-15,2017-03-17
7bde8a1caac2,2017-02-17,2017-03-15,2017-03-19
37194cce5b4e,2017-01-23,2017-03-15,2017-03-24
1b25c1c84d4a,2017-03-04,2017-03-15,2017-03-28
817f14b6a212,2017-03-13,2017-03-15,2017-03-28
c12195d65d06,2017-03-09,2017-03-15,2017-03-28
092e081d1620,2017-03-26,2017-03-26,2017-03-28
de2d901b7331,2017-03-03,2017-03-15,2017-03-28
bedf04ee9563,2017-02-22,2017-03-15,2017-03-23
be8c87b0b3f5,2017-03-10,2017-03-15,2017-03-28
b987cbc0450d,2017-03-15,2017-03-15,2017-03-28
37f4f2af9a78,2017-02-19,2017-03-15,2017-03-21
7c4b58839ded,2017-03-26,2017-03-26,2017-03-28
8589a0d342c4,2017-03-07,2017-03-15,2017-03-28
ca21230c9bb0,2017-03-06,2017-03-15,2017-03-28
3909a5bd0c97,2017-03-10,2017-03-15,2017-03-28
c3f19823947c,2017-03-25,2017-03-25,2017-03-28
2633b0f230d0,2017-03-23,2017-03-23,2017-03-28
f8a41161fbdb,2017-03-14,2017-03-15,2017-03-28
1998d7c903be,2017-02-21,2017-03-15,2017-03-22
8ad0c33b023f,2017-03-26,2017-03-26,2017-03-28
c2846f77003e,2017-03-19,2017-03-19,2017-03-28
1082ea4f3511,2017-03-08,2017-03-15,2017-03-22
b93e0fb1bfca,2017-02-22,2017-03-15,2017-03-24
1f08222ef849,2017-03-02,2017-03-15,2017-03-28
0b8a54a2b647,2017-02-17,2017-03-15,2017-03-18
122902053dc3,2017-02-25,2017-03-15,2017-03-26
a777c2aadd6c,2017-03-10,2017-03-15,2017-03-28
a2c88be212ff,2017-03-22,2017-03-22,2017-03-28
