item_id,activation_date,date_from,date_to
657a20a2da24,2017-02-13,2017-03-15,2017-03-15
1ca0b2efe2d9,2017-02-14,2017-03-15,2017-03-16
b640fa46fb30,2017-02-17,2017-03-15,2017-03-19
eb8540269205,2017-03-18,2017-03-18,2017-03-28
6d870ac77f78,2017-02-19,2017-03-15,2017-03-20
ba3a358faa47,2017-03-23,2017-03-23,2017-03-28
6fcc0d7d15ea,2017-03-25,2017-03-25,2017-03-28
c20d371bf4b1,2017-02-21,2017-03-15,2017-03-23
593de49e2322,2017-03-01,2017-03-15,2017-03-28
6aa6b4c1144a,2017-02-23,2017-03-15,2017-03-25
5b7c9e663a1e,2017-03-09,2017-03-15,2017-03-28
e8e0cee4eba3,2017-03-20,2017-03-20,2017-03-28
22fe5bd5900f,2017-02-23,2017-03-15,2017-03-24
b244512d7b26,2017-03-27,2017-03-27,2017-03-28
523340ae9f40,2017-03-06,2017-03-15,2017-03-28
293c3921db3e,2017-03-26,2017-03-26,2017-03-28
fe1b11a240ed,2017-03-02,2017-03-15,2017-03-28
93a9c98de338,2017-03-26,2017-03-26,2017-03-28
d80d0477456d,2017-03-04,2017-03-15,2017-03-28
f9c6f337b96e,2017-03-11,2017-03-15,2017-03-28
54c3faf53fc3,2017-03-14,2017-03-15,2017-03-28
c3c9b289e1d3,2017-03-03,2017-03-15,2017-03-28
a3ec2aaa432c,2017-03-07,2017-03-15,2017-03-28
6c1f8ea7b820,2017-03-18,2017-03-18,2017-03-20
8c76a6b035a1,2017-02-27,2017-03-15,2017-03-28
18b79065388d,2017-03-16,2017-03-16,2017-03-28
5ed1168622a7,2017-03-20,2017-03-20,2017-03-28
d9ae970c187f,2017-02-22,2017-03-15,2017-03-24
15ad87fe885e,2017-03-12,2017-03-15,2017-03-28
8e59c888f5ff,2017-03-14,2017-03-15,2017-03-16
eb45e8d977cf,2017-03-03,2017-03-15,2017-03-28
283da9610065,2017-03-07,2017-03-15,2017-03-28
1b2010715ff8,2017-03-17,2017-03-17,2017-03-28
fef2d6849726,2017-03-11,2017-03-15,2017-03-28
3baad0d4e15d,2017-02-16,2017-03-15,2017-03-18
83084e46bfa8,2017-02-14,2017-03-15,2017-03-15
f8d04b11bd09,2017-03-02,2017-03-15,2017-03-28
4cf30f2d30b9,2017-03-22,2017-03-22,2017-03-28
8d7ebe3bc5ad,2017-02-21,2017-03-15,2017-03-23
a9fc04177d2b,2017-02-28,2017-03-15,2017-03-28
77331669e924,2017-03-04,2017-03-15,2017-03-19
345f521b35b9,2017-02-24,2017-03-15,2017-03-26
49e5f0fb75f0,2017-03-05,2017-03-15,2017-03-28
2d25da754b6a,2017-03-18,2017-03-18,2017-03-28
1a618eb1b41e,2017-03-14,2017-03-15,2017-03-28
0552ef2ac7e6,2017-02-26,2017-03-15,2017-03-27
69093159ec31,2017-02-26,2017-03-15,2017-03-28
029718bc64cc,2017-03-04,2017-03-15,2017-03-28
a61c2283d6d4,2017-03-05,2017-03-15,2017-03-28
a2d415bc68ce,2017-03-05,2017-03-15,2017-03-19
91a5883d916a,2017-03-08,2017-03-15,2017-03-28
3c96f3a8fce7,2017-02-28,2017-03-15,2017-03-28
5877e2741f81,2017-02-25,2017-03-15,2017-03-27
9426f0e7d607,2017-03-08,2017-03-15,2017-03-23
d131b860c1a0,2017-02-15,2017-03-15,2017-03-17
fbfc264d7bba,2017-03-03,2017-03-15,2017-03-28
1c43d9d5a8af,2017-03-19,2017-03-19,2017-03-28
761637b6b213,2017-02-20,2017-03-15,2017-03-22
5bfbec46389d,2017-03-11,2017-03-15,2017-03-28
0622531eb3e1,2017-02-22,2017-03-15,2017-03-24
3f428d65a702,2017-03-19,2017-03-19,2017-03-19
f372a83e5696,2017-02-14,2017-03-15,2017-03-15
7925c621e889,2017-02-21,2017-03-15,2017-03-22
4adf1532f01e,2017-03-26,2017-03-26,2017-03-28
6fbc4ddfe4d7,2017-03-20,2017-03-20,2017-03-28
88558ec0e96b,2017-03-23,2017-03-23,2017-03-28
0e514d964c57,2017-03-01,2017-03-15,2017-03-28
98f4d451ce1b,2017-03-23,2017-03-23,2017-03-28
2db06914c6bf,2017-02-22,2017-03-15,2017-03-24
9d9848ced39d,2017-02-26,2017-03-15,2017-03-28
ac7d59317a38,2017-03-27,2017-03-27,2017-03-28
c3dd5bdd1ac2,2017-03-26,2017-03-26,2017-03-28
8b774bfaa03a,2017-02-14,2017-03-15,2017-03-16
e3acb8252e2f,2017-02-21,2017-03-15,2017-03-23
af74046882ff,2017-03-11,2017-03-15,2017-03-28
c4c6ae7da0e5,2017-03-12,2017-03-15,2017-03-28
ae2a12899ff8,2017-03-24,2017-03-24,2017-03-28
b935a3a8e40c,2017-02-23,2017-03-15,2017-03-17
210f17c6080a,2017-03-23,2017-03-23,2017-03-28
93b933e4f3bc,2017-02-17,2017-03-15,2017-03-18
f4e0cc4c3b29,2017-03-01,2017-03-15,2017-03-28
f87297f1fe98,2017-03-27,2017-03-27,2017-03-28
3861725526f5,2017-03-25,2017-03-25,2017-03-28
792d677ab9c4,2017-02-13,2017-03-15,2017-03-15
a52d814dcdc1,2017-03-01,2017-03-15,2017-03-28
556b0e1319ce,2017-02-25,2017-03-15,2017-03-26
0c2c3308d532,2017-03-18,2017-03-18,2017-03-28
dd63a7373e8f,2017-03-15,2017-03-15,2017-03-28
cbde23929747,2017-03-23,2017-03-23,2017-03-28
2a1c6a8136b3,2017-03-16,2017-03-16,2017-03-28
102d1e594cda,2017-03-07,2017-03-15,2017-03-28
fb48fcbc3f87,2017-02-28,2017-03-15,2017-03-28
cfdca7bc278e,2017-03-27,2017-03-27,2017-03-28
a12d15729ead,2017-02-17,2017-03-15,2017-03-19
ecccd8ae0279,2017-02-15,2017-03-15,2017-03-16
9191c7ef869b,2017-03-12,2017-03-15,2017-03-28
a174f4eedf17,2017-03-16,2017-03-16,2017-03-28
d658dfa15dc8,2017-02-24,2017-03-15,2017-03-25
48f9515ce124,2017-02-15,2017-03-15,2017-03-16
4b98a6883e67,2017-03-15,2017-03-15,2017-03-28
a47c90b11c5c,2017-03-14,2017-03-15,2017-03-28
2ff16b6c4911,2017-02-15,2017-03-15,2017-03-17
271cec0dc873,2017-03-16,2017-03-16,2017-03-28
1f216cb03c5e,2017-03-25,2017-03-25,2017-03-28
b2f551b4779b,2017-03-24,2017-03-24,2017-03-28
25dd30bc70f3,2017-03-12,2017-03-15,2017-03-28
b886affe7298,2017-03-01,2017-03-15,2017-03-28
b60b51c53c0b,2017-03-13,2017-03-15,2017-03-28
a036cf960e9d,2017-03-18,2017-03-18,2017-03-28
dc98c77367b8,2017-03-20,2017-03-20,2017-03-21
cb2952522eb4,2017-02-28,2017-03-15,2017-03-28
8cae9af900bd,2017-02-28,2017-03-15,2017-03-28
a1fcedb98c05,2017-03-06,2017-03-15,2017-03-28
eac80b8bca14,2017-03-17,2017-03-17,2017-03-28
2ea9ef4e9133,2017-03-22,2017-03-22,2017-03-28
4a6488c77925,2017-03-12,2017-03-15,2017-03-28
d7224968d192,2017-03-13,2017-03-15,2017-03-28
fabe0ecfecfa,2017-03-15,2017-03-15,2017-03-28
a8e8ea35c8e3,2017-03-17,2017-03-17,2017-03-28
9a04fde90972,2017-03-24,2017-03-24,2017-03-28
53937b329fb1,2017-02-22,2017-03-15,2017-03-24
3b31c9c22069,2017-03-23,2017-03-23,2017-03-28
2260a096086a,2017-02-27,2017-03-15,2017-03-28
97aa4a3ebb56,2017-03-10,2017-03-15,2017-03-28
c41846713a4b,2017-02-26,2017-03-15,2017-03-28
23237ac3e838,2017-02-22,2017-03-15,2017-03-24
ea4a1b435fac,2017-02-16,2017-03-15,2017-03-18
2dc286e6ae7d,2017-02-26,2017-03-15,2017-03-27
43346029002d,2017-03-10,2017-03-15,2017-03-28
750ef12a16fe,2017-02-13,2017-03-15,2017-03-15
0d12e6f900b4,2017-02-24,2017-03-15,2017-03-25
b45c786ab937,2017-02-13,2017-03-15,2017-03-15
1cfc80683d5d,2017-02-19,2017-03-15,2017-03-21
52ef8e4955ef,2017-03-21,2017-03-21,2017-03-28
4222a8a6196c,2017-03-06,2017-03-15,2017-03-28
74d31170c5ac,2017-03-09,2017-03-15,2017-03-28
3a52a33d6f82,2017-02-16,2017-03-15,2017-03-17
f2a34a7da964,2017-02-23,2017-03-15,2017-03-25
fd50a9247e79,2017-02-28,2017-03-15,2017-03-28
9df90d634649,2017-02-24,2017-03-15,2017-03-26
e01a269f0757,2017-02-18,2017-03-15,2017-03-20
fecc556051e3,2017-03-27,2017-03-27,2017-03-28
cd4af9d01dde,2017-02-17,2017-03-15,2017-03-19
aa834b7a333b,2017-03-10,2017-03-15,2017-03-28
dd5625761552,2017-03-04,2017-03-15,2017-03-28
d5c704866ac1,2017-03-23,2017-03-23,2017-03-28
c89e4d12097d,2017-02-21,2017-03-15,2017-03-23
9ed966f36b64,2017-03-15,2017-03-15,2017-03-28
92687b8d35fc,2017-02-21,2017-03-15,2017-03-23
ccb527395dbb,2017-03-28,2017-03-28,2017-03-28
0cecc14009f7,2017-03-21,2017-03-21,2017-03-28
af4de1bdaea6,2017-02-27,2017-03-15,2017-03-28
251bd204f3d7,2017-03-21,2017-03-21,2017-03-28
bbf744782384,2017-02-15,2017-03-15,2017-03-17
5be28aeb5ac1,2017-03-05,2017-03-15,2017-03-28
9d395655186e,2017-02-16,2017-03-15,2017-03-18
acf36775581b,2017-02-25,2017-03-15,2017-03-27
5d0e5c669698,2017-02-25,2017-03-15,2017-03-27
5514b7bfad6b,2017-03-02,2017-03-15,2017-03-28
7a8a2714a351,2017-03-16,2017-03-16,2017-03-28
fdd7da1a30f4,2017-03-08,2017-03-15,2017-03-24
7563f2e3b09c,2017-03-26,2017-03-26,2017-03-28
167a39897408,2017-03-02,2017-03-15,2017-03-28
47483e4ce60c,2017-02-20,2017-03-15,2017-03-21
c520ce9e30ea,2017-03-22,2017-03-22,2017-03-28
8e921644ec52,2017-03-11,2017-03-15,2017-03-28
ba4dd41e7a09,2017-02-20,2017-03-15,2017-03-22
ca4f7fb45302,2017-02-24,2017-03-15,2017-03-26
c508828cb90b,2017-03-26,2017-03-26,2017-03-28
5fc34164c62e,2017-03-16,2017-03-16,2017-03-28
1277f226f00d,2017-03-02,2017-03-15,2017-03-28
860da21b0106,2017-03-05,2017-03-15,2017-03-28
519765ef2854,2017-02-14,2017-03-15,2017-03-15
e81ab6bb253a,2017-02-18,2017-03-15,2017-03-20
c855c94612dd,2017-03-26,2017-03-26,2017-03-28
ec6fdbd8c05b,2017-03-21,2017-03-21,2017-03-28
5f86154b2362,2017-02-20,2017-03-15,2017-03-21
a70f8811f19d,2017-02-18,2017-03-15,2017-03-20
850d649a0382,2017-03-28,2017-03-28,2017-03-28
c36628556868,2017-02-23,2017-03-15,2017-03-25
e6a538473d59,2017-03-20,2017-03-20,2017-03-28
84998cdae9b9,2017-03-02,2017-03-15,2017-03-28
ff5ce3a789c0,2017-02-28,2017-03-15,2017-03-28
4ff8669b20dd,2017-03-12,2017-03-15,2017-03-28
23a1297cc80a,2017-03-23,2017-03-23,2017-03-28
3a94c00fe816,2017-03-04,2017-03-15,2017-03-28
aa514382d103,2017-02-25,2017-03-15,2017-03-27
f75a84101d03,2017-03-27,2017-03-27,2017-03-28
1ebf3de9f155,2017-03-11,2017-03-15,2017-03-28
ea5d69649623,2017-03-05,2017-03-15,2017-03-28
283846d44923,2017-02-21,2017-03-15,2017-03-22
09a24d1493ec,2017-03-25,2017-03-25,2017-03-28
f247f52ad05f,2017-03-19,2017-03-19,2017-03-28
79014a20ffc6,2017-02-26,2017-03-15,2017-03-28
