item_id,activation_date,date_from,date_to
166bdd29d93f,2017-02-28,2017-03-15,2017-03-28
4f895f797245,2017-02-19,2017-03-15,2017-03-21
5f286320480d,2017-03-10,2017-03-15,2017-03-28
1fac62debe21,2017-03-20,2017-03-20,2017-03-28
ed2946550239,2017-03-13,2017-03-15,2017-03-28
6ad74299e7a8,2017-02-18,2017-03-15,2017-03-20
77efd1cc8dd4,2017-02-15,2017-03-15,2017-03-16
90aad83f1864,2017-03-26,2017-03-26,2017-03-28
37abdf1b6181,2017-02-24,2017-03-15,2017-03-26
1b1717c70dce,2017-02-28,2017-03-15,2017-03-28
e17b9de82503,2017-03-22,2017-03-22,2017-03-28
1a158533548d,2017-03-27,2017-03-27,2017-03-28
c1ebc599da2d,2017-03-17,2017-03-17,2017-03-28
feeb24d0db03,2017-02-20,2017-03-15,2017-03-22
5db0a68216ec,2017-02-13,2017-03-15,2017-03-15
de4c1247a230,2017-02-23,2017-03-15,2017-03-25
82f3db5be114,2017-03-01,2017-03-15,2017-03-28
c83a0c843f23,2017-03-01,2017-03-15,2017-03-28
0541d3fd9536,2017-03-26,2017-03-26,2017-03-28
f5b53f57ee30,2017-02-15,2017-03-15,2017-03-16
8c1edf1bb29b,2017-03-14,2017-03-15,2017-03-28
10a6e8de166a,2017-03-15,2017-03-15,2017-03-28
a3ab97aa6695,2017-03-15,2017-03-15,2017-03-28
0a3ca53207eb,2017-03-13,2017-03-15,2017-03-28
b55a69c974a4,2017-03-27,2017-03-27,2017-03-28
2f660842e289,2017-03-20,2017-03-20,2017-03-28
238622df50b6,2017-03-17,2017-03-17,2017-03-28
65511e64e342,2017-03-16,2017-03-16,2017-03-18
ccf3b64193d1,2017-02-21,2017-03-15,2017-03-23
98b1fa90124a,2017-03-20,2017-03-20,2017-03-28
282f8fbaa6d4,2017-03-06,2017-03-15,2017-03-28
6523cb01e8cf,2017-03-14,2017-03-15,2017-03-28
d0cbfa5ed33e,2017-03-18,2017-03-18,2017-03-28
167bbaed913b,2017-03-27,2017-03-27,2017-03-28
21249caa5e10,2017-02-21,2017-03-15,2017-03-23
49d1cab92138,2017-03-12,2017-03-15,2017-03-28
21460ded53b7,2017-02-17,2017-03-15,2017-03-19
9c7c07eb6bba,2017-02-20,2017-03-15,2017-03-21
9b3e0b06abe5,2017-03-07,2017-03-15,2017-03-28
87b53422b75f,2017-02-28,2017-03-15,2017-03-28
9f4ec88c98db,2017-03-06,2017-03-15,2017-03-28
c7224aa83f9d,2017-03-20,2017-03-20,2017-03-28
7afceb9ad63a,2017-03-03,2017-03-15,2017-03-28
58ee348cca00,2017-03-27,2017-03-27,2017-03-28
266a0d4802c4,2017-03-07,2017-03-15,2017-03-28
b6711ee379bd,2017-03-20,2017-03-20,2017-03-28
64dba4e095ff,2017-02-21,2017-03-15,2017-03-23
ab7dfd79883f,2017-03-06,2017-03-15,2017-03-28
4dc3d1c848df,2017-03-19,2017-03-19,2017-03-28
89a7a659bf4f,2017-03-08,2017-03-15,2017-03-28
cee6018056cd,2017-03-24,2017-03-24,2017-03-28
7d1f3e5a6d23,2017-02-28,2017-03-15,2017-03-28
aa06342f0f9f,2017-03-18,2017-03-18,2017-03-28
264221a26eb7,2017-03-05,2017-03-15,2017-03-28
617c71ef2b28,2017-02-16,2017-03-15,2017-03-18
c92de8a6e2ac,2017-02-25,2017-03-15,2017-03-27
341c932a43f6,2017-02-27,2017-03-15,2017-03-28
0c76a9d965d9,2017-03-23,2017-03-23,2017-03-28
45891772c3b0,2017-03-15,2017-03-15,2017-03-28
08e7e46ce53d,2017-03-09,2017-03-15,2017-03-28
631678e182bc,2017-03-20,2017-03-20,2017-03-28
8a86dbc72e98,2017-03-21,2017-03-21,2017-03-28
b43ab9ec9790,2017-02-28,2017-03-15,2017-03-28
1017f3132f78,2017-03-19,2017-03-19,2017-03-28
2ffc6c3b04d9,2017-02-15,2017-03-15,2017-03-17
feaa24468142,2017-03-07,2017-03-15,2017-03-28
3fa31e5cb063,2017-03-07,2017-03-15,2017-03-28
fa8a32d777de,2017-02-21,2017-03-15,2017-03-23
3bccf832b5cd,2017-03-12,2017-03-15,2017-03-28
d535b629d4ea,2017-03-07,2017-03-15,2017-03-28
d79e389aa9b0,2017-03-28,2017-03-28,2017-03-28
001ff6b84836,2017-03-06,2017-03-15,2017-03-28
8b973e52c94b,2017-03-10,2017-03-15,2017-03-28
dd9a0aa2ed03,2017-03-20,2017-03-20,2017-03-28
3d2c2ec42a35,2017-03-02,2017-03-15,2017-03-28
da88aea1dbac,2017-03-05,2017-03-15,2017-03-28
0fd971f48642,2017-03-24,2017-03-24,2017-03-27
b466f0e75ca6,2017-02-13,2017-03-15,2017-03-15
218c58581a95,2017-03-02,2017-03-15,2017-03-28
1223c708a8b0,2017-02-18,2017-03-15,2017-03-20
6498e1235cbb,2017-03-10,2017-03-15,2017-03-28
e55bf6c36f18,2017-02-22,2017-03-15,2017-03-23
697274c88fc1,2017-02-22,2017-03-15,2017-03-24
a9e14c320280,2017-03-01,2017-03-15,2017-03-28
56b2d53d7c9e,2017-03-24,2017-03-24,2017-03-28
33cf0bf7c431,2017-03-01,2017-03-15,2017-03-28
2ee6e834a546,2017-03-13,2017-03-15,2017-03-17
6c13e20d85c9,2017-03-22,2017-03-22,2017-03-28
ca000446a599,2017-03-13,2017-03-15,2017-03-28
7a46b3e89093,2017-03-25,2017-03-25,2017-03-28
68233ca563b5,2017-03-17,2017-03-17,2017-03-28
91c2e1dfe2b4,2017-03-23,2017-03-23,2017-03-28
c1fdda1c6553,2017-02-21,2017-03-15,2017-03-22
ae6d8ab49cc6,2017-03-13,2017-03-15,2017-03-28
32d2c894b613,2017-02-27,2017-03-15,2017-03-28
3521e3bf811c,2017-03-11,2017-03-15,2017-03-28
