item_id,activation_date,date_from,date_to
3e362a64607e,2017-02-17,2017-03-15,2017-03-19
ef2407d03251,2017-02-20,2017-03-15,2017-03-22
6e899b7fc0bb,2017-03-28,2017-03-28,2017-03-28
ed3e71bbcf1b,2017-03-05,2017-03-15,2017-03-28
d21cf0cd1c1d,2017-03-09,2017-03-15,2017-03-28
df3e909b4ebf,2017-03-11,2017-03-15,2017-03-28
117433b1841d,2017-02-17,2017-03-15,2017-03-19
9da8c062c600,2017-02-15,2017-03-15,2017-03-17
d6b3ce7f3341,2017-02-17,2017-03-15,2017-03-18
9805dd144b23,2017-02-14,2017-03-15,2017-03-16
5276a773d35f,2017-03-10,2017-03-15,2017-03-28
8f987f8bebb6,2017-03-13,2017-03-15,2017-03-28
e920d66ba910,2017-03-12,2017-03-15,2017-03-28
7adb9253cb9d,2017-02-16,2017-03-15,2017-03-18
6c05d124d9df,2017-02-17,2017-03-15,2017-03-18
0974df993230,2017-03-18,2017-03-18,2017-03-28
d1162c9a3fdb,2017-02-14,2017-03-15,2017-03-16
339c5477a15a,2017-03-13,2017-03-15,2017-03-28
5c5e010193d4,2017-03-14,2017-03-15,2017-03-28
297ecc026802,2017-03-10,2017-03-15,2017-03-28
dff17296c96d,2017-02-18,2017-03-15,2017-03-20
3486b736f74a,2017-02-25,2017-03-15,2017-03-27
ced947d3a081,2017-03-28,2017-03-28,2017-03-28
c06120502ee1,2017-03-05,2017-03-15,2017-03-28
6b2449a32634,2017-03-23,2017-03-23,2017-03-28
44d8b7c8f786,2017-02-23,2017-03-15,2017-03-25
799e5762fc0d,2017-03-19,2017-03-19,2017-03-28
2e69d4a0fa66,2017-02-22,2017-03-15,2017-03-23
8ef97b7a30eb,2017-03-11,2017-03-15,2017-03-28
e02d7e4badcd,2017-03-02,2017-03-15,2017-03-28
f59cec059ce7,2017-03-17,2017-03-17,2017-03-28
58cc7c08363a,2017-03-27,2017-03-27,2017-03-28
d06a707471ed,2017-03-10,2017-03-15,2017-03-28
590fe8c8f4de,2017-03-27,2017-03-27,2017-03-28
df9c8e53bcf9,2017-02-28,2017-03-15,2017-03-28
fc4492446ff0,2017-03-09,2017-03-15,2017-03-28
428a0dcc7997,2017-03-20,2017-03-20,2017-03-23
cbb265f3a7a5,2017-03-12,2017-03-15,2017-03-28
c904583bc184,2017-02-27,2017-03-15,2017-03-28
0e3ce3f731c5,2017-03-05,2017-03-15,2017-03-28
6f53e1f584b9,2017-03-24,2017-03-24,2017-03-25
