item_id,activation_date,date_from,date_to
790d5bbaae4a,2017-03-12,2017-03-15,2017-03-28
d9642f0bf8aa,2017-03-08,2017-03-15,2017-03-28
d848e90fcb76,2017-03-23,2017-03-23,2017-03-28
3fc982351726,2017-03-12,2017-03-15,2017-03-28
d7c6d8a21cf4,2017-03-24,2017-03-24,2017-03-28
aebe4e257824,2017-02-14,2017-03-15,2017-03-16
51b998d3fa39,2017-03-09,2017-03-15,2017-03-28
d097ef31934b,2017-02-27,2017-03-15,2017-03-28
ba9c3e8e5cce,2017-03-27,2017-03-27,2017-03-28
143717db465e,2017-03-06,2017-03-15,2017-03-28
ad9c28f61e46,2017-03-10,2017-03-15,2017-03-28
74dd27f2b2c7,2017-03-04,2017-03-15,2017-03-28
f106a8903372,2017-03-26,2017-03-26,2017-03-28
d5097d07589b,2017-03-02,2017-03-15,2017-03-28
0d21323d39a9,2017-02-17,2017-03-15,2017-03-18
e78ca34787fd,2017-02-14,2017-03-15,2017-03-16
7bed8f80d6ba,2017-02-16,2017-03-15,2017-03-18
7c414a6509f1,2017-03-18,2017-03-18,2017-03-28
73c6730c8c95,2017-02-19,2017-03-15,2017-03-20
fd16fa5f153b,2017-02-27,2017-03-15,2017-03-28
c971ca0a2c4e,2017-03-23,2017-03-23,2017-03-28
ac5088fcc9c2,2017-03-07,2017-03-15,2017-03-28
088f83c1dfa5,2017-03-04,2017-03-15,2017-03-28
21d3a9f59c51,2017-03-18,2017-03-18,2017-03-28
7ea10aaa8427,2017-02-19,2017-03-15,2017-03-20
0b671f9bad49,2017-03-05,2017-03-15,2017-03-23
aa931fce0d5b,2017-03-17,2017-03-17,2017-03-28
cf5658666495,2017-02-27,2017-03-15,2017-03-28
72f2b09bbd6b,2017-03-16,2017-03-16,2017-03-28
be3b117e4d1c,2017-03-21,2017-03-21,2017-03-28
6931ff196393,2017-03-03,2017-03-15,2017-03-28
f1314166866f,2017-02-20,2017-03-15,2017-03-22
ea5261533450,2017-03-18,2017-03-18,2017-03-28
8244fddbbfbd,2017-03-04,2017-03-15,2017-03-28
fa045df72595,2017-03-27,2017-03-27,2017-03-28
80786ed73e0c,2017-03-17,2017-03-17,2017-03-28
829e5cc57ecc,2017-02-19,2017-03-15,2017-03-21
5dedb12be5b2,2017-03-24,2017-03-24,2017-03-25
a56b2b1da66c,2017-03-18,2017-03-18,2017-03-28
37553803ffe2,2017-03-14,2017-03-15,2017-03-28
352c7ffe6a13,2017-02-28,2017-03-15,2017-03-28
18f7f9406187,2017-02-13,2017-03-15,2017-03-15
5c25a2ec5b34,2017-03-18,2017-03-18,2017-03-28
fecbbf6beb6b,2017-03-13,2017-03-15,2017-03-28
53c277d19237,2017-03-10,2017-03-15,2017-03-28
c8f0c313a2bc,2017-02-14,2017-03-15,2017-03-15
5a74e9dcd168,2017-03-20,2017-03-20,2017-03-28
6435b8c7a12f,2017-03-16,2017-03-16,2017-03-28
83391389b85d,2017-02-23,2017-03-15,2017-03-24
4fa7fe4cdb6f,2017-03-05,2017-03-15,2017-03-28
b99c050e5330,2017-02-25,2017-03-15,2017-03-26
9f9b0320034b,2017-02-14,2017-03-15,2017-03-16
654fb7de4277,2017-03-12,2017-03-15,2017-03-28
6c08eeec3a8f,2017-03-17,2017-03-17,2017-03-28
e39bee27c700,2017-03-26,2017-03-26,2017-03-28
d09f7db699b7,2017-02-15,2017-03-15,2017-03-16
db4a36c48132,2017-03-04,2017-03-15,2017-03-28
e8eb478e2e39,2017-02-20,2017-03-15,2017-03-22
e9fb8b3498b1,2017-02-26,2017-03-15,2017-03-28
9200b7655fa4,2017-02-15,2017-03-15,2017-03-17
0f0a42004db0,2017-02-21,2017-03-15,2017-03-22
95202ab9b8bc,2017-02-23,2017-03-15,2017-03-25
b312062cb0c2,2017-03-09,2017-03-15,2017-03-28
a17c7af260a8,2017-03-14,2017-03-15,2017-03-28
499a4e045ff0,2017-03-25,2017-03-25,2017-03-28
bc2503fabf58,2017-02-20,2017-03-15,2017-03-22
d23b7a139b54,2017-03-10,2017-03-15,2017-03-28
759200817d3d,2017-02-23,2017-03-15,2017-03-25
dea284fe1501,2017-02-26,2017-03-15,2017-03-27
7e2cf527708f,2017-03-07,2017-03-15,2017-03-28
409a5a4967fb,2017-03-13,2017-03-15,2017-03-28
78b99109f7ff,2017-02-14,2017-03-15,2017-03-15
ffc9306f5a58,2017-03-10,2017-03-15,2017-03-28
ccc613bfd4c1,2017-02-26,2017-03-15,2017-03-28
efd0b7e2679c,2017-03-02,2017-03-15,2017-03-28
24f7370741b0,2017-03-01,2017-03-15,2017-03-28
ffae58a1c4f5,2017-03-25,2017-03-25,2017-03-28
c4b28962ba1c,2017-03-23,2017-03-23,2017-03-28
dd6c41e50704,2017-03-11,2017-03-15,2017-03-28
711c80e09e11,2017-02-20,2017-03-15,2017-03-22
7e1253429b19,2017-02-26,2017-03-15,2017-03-27
a571d5490da9,2017-02-24,2017-03-15,2017-03-26
f8b68d674bfe,2017-03-21,2017-03-21,2017-03-28
df56c7ec6d62,2017-03-14,2017-03-15,2017-03-28
8f0374f50a69,2017-03-01,2017-03-15,2017-03-28
dd2adaf1ce77,2017-03-25,2017-03-25,2017-03-28
133587f73f07,2017-03-14,2017-03-15,2017-03-28
830eef8418ae,2017-03-11,2017-03-15,2017-03-28
1f1c50a3ff40,2017-03-28,2017-03-28,2017-03-28
4094df3ed53f,2017-03-12,2017-03-15,2017-03-28
fb05235f371d,2017-03-14,2017-03-15,2017-03-28
900858c67aa6,2017-03-16,2017-03-16,2017-03-28
