item_id,activation_date,date_from,date_to
ff988a1d9397,2017-03-27,2017-03-27,2017-03-28
b260221b2892,2017-02-28,2017-03-15,2017-03-24
65bd9118d1ae,2017-03-15,2017-03-15,2017-03-28
b72b7119def0,2017-02-17,2017-03-15,2017-03-18
ac0a1783890d,2017-03-10,2017-03-15,2017-03-28
5fc98eb3e8c5,2017-03-24,2017-03-24,2017-03-28
0375981cdb4a,2017-03-15,2017-03-15,2017-03-21
ab9dd546f7be,2017-03-22,2017-03-23,2017-03-28
0defe13337d6,2017-02-28,2017-03-15,2017-03-28
2da2f986701f,2017-03-03,2017-03-15,2017-03-28
972b768117da,2017-03-10,2017-03-15,2017-03-28
ee83b78dea2c,2017-02-24,2017-03-15,2017-03-25
876d4cd7c502,2017-03-11,2017-03-15,2017-03-28
65ea6089594a,2017-03-02,2017-03-15,2017-03-28
62b53a343a44,2017-03-16,2017-03-16,2017-03-28
432eef3cc7a4,2017-02-28,2017-03-15,2017-03-28
24f0031fd304,2017-03-07,2017-03-15,2017-03-28
ba8a90f30e2b,2017-03-05,2017-03-15,2017-03-28
318ce31bc766,2017-03-03,2017-03-15,2017-03-28
4b7de5b2d6cd,2017-03-26,2017-03-26,2017-03-28
99fafec63d05,2017-02-24,2017-03-15,2017-03-26
cdde2c2a25a7,2017-03-25,2017-03-25,2017-03-28
b68809c30fac,2017-03-22,2017-03-22,2017-03-24
8c01cb020369,2017-03-18,2017-03-18,2017-03-28
45460647a361,2017-03-22,2017-03-22,2017-03-28
22801b76b7c9,2017-03-10,2017-03-15,2017-03-28
01d86869fa8a,2017-03-27,2017-03-27,2017-03-28
47bbb0a7e2d2,2017-02-25,2017-03-15,2017-03-27
a8b9255115f4,2017-02-25,2017-03-15,2017-03-27
e07fadc2fecc,2017-03-08,2017-03-15,2017-03-21
40a40050e806,2017-03-05,2017-03-15,2017-03-28
9bd0a10886f6,2017-02-17,2017-03-15,2017-03-18
34c7fd9a12d3,2017-02-14,2017-03-15,2017-03-16
2609f0a6b5d4,2017-03-09,2017-03-15,2017-03-28
d7438f215596,2017-03-20,2017-03-20,2017-03-28
49b897c90a3c,2017-02-15,2017-03-15,2017-03-17
921fa125ae01,2017-03-17,2017-03-17,2017-03-28
5f06cedf5332,2017-03-06,2017-03-15,2017-03-28
727bf8f1cd25,2017-03-27,2017-03-27,2017-03-28
0279c2226e96,2017-02-24,2017-03-15,2017-03-25
cc069ce6bd87,2017-03-09,2017-03-15,2017-03-28
14b44ea37714,2017-02-27,2017-03-15,2017-03-28
43f0c722809d,2017-02-21,2017-03-15,2017-03-23
4a3377c1bc3c,2017-02-28,2017-03-15,2017-03-28
b63c4b4cc76a,2017-03-22,2017-03-22,2017-03-24
d29157779289,2017-03-09,2017-03-15,2017-03-28
a496deb5faa3,2017-03-06,2017-03-15,2017-03-28
1000b17797fb,2017-03-24,2017-03-24,2017-03-28
babdb4ad0466,2017-03-22,2017-03-22,2017-03-28
b13f57bd6563,2017-02-20,2017-03-15,2017-03-22
d35ede39c8aa,2017-03-14,2017-03-15,2017-03-26
22df60f2919d,2017-02-22,2017-03-15,2017-03-24
d9efe503f787,2017-03-05,2017-03-15,2017-03-28
48cfe0cd4d53,2017-02-15,2017-03-15,2017-03-17
64be110a17d7,2017-02-24,2017-03-15,2017-03-26
449b26f910c3,2017-02-19,2017-03-15,2017-03-21
b957ea2c165b,2017-03-24,2017-03-24,2017-03-28
5a477a6af6b1,2017-02-19,2017-03-15,2017-03-21
e3e93ae6c487,2017-02-26,2017-03-15,2017-03-27
bbef5d0cee36,2017-02-22,2017-03-15,2017-03-24
84a77f3b53dd,2017-03-11,2017-03-15,2017-03-28
e1d6db1e5b4a,2017-02-25,2017-03-15,2017-03-27
8cf5abbe6fd6,2017-02-26,2017-03-15,2017-03-28
d3651889a082,2017-02-18,2017-03-15,2017-03-20
c2ec287605f4,2017-02-21,2017-03-15,2017-03-23
486444ba93e9,2017-03-17,2017-03-17,2017-03-28
b8e2e6748aa9,2017-03-14,2017-03-15,2017-03-28
be4f34f1b323,2017-02-28,2017-03-15,2017-03-28
53feb1962e6a,2017-03-24,2017-03-24,2017-03-28
4c54bb803049,2017-03-21,2017-03-21,2017-03-28
02b2bc2822f1,2017-03-09,2017-03-15,2017-03-28
0f6707f664a4,2017-03-15,2017-03-15,2017-03-28
8d282376aebf,2017-02-16,2017-03-15,2017-03-18
525f8c2600cd,2017-03-13,2017-03-15,2017-03-28
d2461097be9b,2017-03-18,2017-03-18,2017-03-28
92946e775d38,2017-03-25,2017-03-25,2017-03-28
b9e173584265,2017-02-16,2017-03-15,2017-03-18
9de0ed314ba7,2017-03-09,2017-03-15,2017-03-28
8f96ae5cb32c,2017-02-27,2017-03-15,2017-03-19
342e1363a331,2017-02-27,2017-03-15,2017-03-28
844e54aa7092,2017-02-26,2017-03-15,2017-03-28
d91e32faa0ce,2017-03-10,2017-03-15,2017-03-28
9e695c875f9a,2017-02-14,2017-03-15,2017-03-16
33f141dc770b,2017-03-06,2017-03-15,2017-03-28
2783b02284c1,2017-02-18,2017-03-15,2017-03-19
ecd94259f798,2017-03-12,2017-03-15,2017-03-28
f1bfa7ff72cc,2017-03-06,2017-03-15,2017-03-28
e630726ec45c,2017-02-27,2017-03-15,2017-03-28
938add132a53,2017-03-03,2017-03-15,2017-03-28
b79caf90fae8,2017-03-19,2017-03-19,2017-03-28
a242062fad7a,2017-02-21,2017-03-15,2017-03-23
d1f6fbd1745e,2017-03-27,2017-03-27,2017-03-28
65cac02199c3,2017-02-20,2017-03-15,2017-03-22
1a1adb819191,2017-02-25,2017-03-15,2017-03-27
cd542ce880c5,2017-03-17,2017-03-17,2017-03-28
e578ce00e84d,2017-03-07,2017-03-15,2017-03-28
639dae242eb4,2017-02-19,2017-03-15,2017-03-21
f236e0ceb5d8,2017-03-02,2017-03-15,2017-03-28
6e4abfb813b0,2017-02-16,2017-03-15,2017-03-18
2cc3690f1e27,2017-03-05,2017-03-15,2017-03-28
5fd2df0858b3,2017-02-17,2017-03-15,2017-03-19
89a7d27498a0,2017-02-19,2017-03-15,2017-03-21
02cc0518bc35,2017-02-21,2017-03-15,2017-03-23
dcc1bd8fff1c,2017-02-17,2017-03-15,2017-03-19
bb45a14e99bb,2017-02-16,2017-03-15,2017-03-17
954cfa6f84f5,2017-02-21,2017-03-15,2017-03-22
