item_id,activation_date,date_from,date_to
fd643647e1d1,2017-03-07,2017-03-15,2017-03-28
54fbddde423f,2017-03-04,2017-03-15,2017-03-28
8482d2b20712,2017-02-19,2017-03-15,2017-03-16
85b65d132d35,2017-03-10,2017-03-15,2017-03-28
784518317fb2,2017-03-21,2017-03-21,2017-03-28
134675b7acaf,2017-03-14,2017-03-15,2017-03-28
0a11621efa67,2017-02-15,2017-03-15,2017-03-16
a35567c0d9bf,2017-03-18,2017-03-18,2017-03-28
5c6d7bb6a8bf,2017-03-06,2017-03-15,2017-03-28
fb00b2707cf2,2017-03-28,2017-03-28,2017-03-28
b81d53c941d3,2017-02-21,2017-03-15,2017-03-23
36046858aa1d,2017-02-20,2017-03-15,2017-03-22
e4d9352d2636,2017-03-24,2017-03-24,2017-03-28
ee0dd19a1d32,2017-03-01,2017-03-15,2017-03-28
54149117d246,2017-03-10,2017-03-15,2017-03-15
35855132ee2c,2017-03-07,2017-03-15,2017-03-28
d3f9e5c079c6,2017-03-25,2017-03-25,2017-03-28
1013a41abbd9,2017-02-26,2017-03-15,2017-03-27
4d8e76b1f921,2017-03-28,2017-03-28,2017-03-28
2973de36bdd9,2017-03-16,2017-03-16,2017-03-28
114fbde009ab,2017-02-14,2017-03-15,2017-03-16
09fd891ed28b,2017-02-25,2017-03-15,2017-03-27
ec00cf751ca1,2017-03-07,2017-03-15,2017-03-28
3d294140e2c3,2017-03-07,2017-03-15,2017-03-28
cf6f5211010d,2017-03-02,2017-03-15,2017-03-28
62c95199503a,2017-02-27,2017-03-15,2017-03-28
f16792d8e00a,2017-02-20,2017-03-15,2017-03-22
7d90ed476282,2017-03-17,2017-03-17,2017-03-22
5e672d4d7889,2017-02-20,2017-03-15,2017-03-21
085d03c3f478,2017-03-05,2017-03-15,2017-03-28
ea2cc80b9456,2017-03-20,2017-03-20,2017-03-25
14c939793e30,2017-03-16,2017-03-16,2017-03-28
4c72fb739022,2017-03-20,2017-03-20,2017-03-28
e6f0623279f5,2017-03-12,2017-03-15,2017-03-28
b0f8888fa0bf,2017-03-20,2017-03-20,2017-03-28
19f5c1892d6f,2017-03-16,2017-03-16,2017-03-28
133ccfe68a81,2017-03-03,2017-03-15,2017-03-28
30b877ef1982,2017-03-19,2017-03-19,2017-03-28
002897b7b6ce,2017-03-08,2017-03-15,2017-03-27
7f4c2a3f6da1,2017-03-13,2017-03-15,2017-03-28
293343c90c4e,2017-02-16,2017-03-15,2017-03-17
8a4ea78a6361,2017-03-03,2017-03-15,2017-03-28
5428d72ed771,2017-03-25,2017-03-25,2017-03-28
cf10dd94f2c7,2017-03-20,2017-03-20,2017-03-28
8ab17ced176f,2017-03-21,2017-03-21,2017-03-28
32d4a542a1d4,2017-02-21,2017-03-15,2017-03-23
5c6f1263b243,2017-02-15,2017-03-15,2017-03-17
0b2d6f5ee0b1,2017-03-14,2017-03-15,2017-03-28
a05fd0f6ce88,2017-02-27,2017-03-15,2017-03-28
3e5d1793bb13,2017-03-03,2017-03-15,2017-03-22
74a4cb518489,2017-02-27,2017-03-15,2017-03-28
c35424df00d3,2017-03-07,2017-03-15,2017-03-28
cbbf56227c41,2017-03-15,2017-03-15,2017-03-28
d4238e836cfe,2017-03-22,2017-03-22,2017-03-28
4be83774d7be,2017-03-20,2017-03-20,2017-03-24
64f9ddbf82c9,2017-03-04,2017-03-15,2017-03-28
67f2e14db9a5,2017-03-13,2017-03-15,2017-03-28
f264c0ac4b5c,2017-03-11,2017-03-15,2017-03-28
fc3d93d8c522,2017-02-14,2017-03-15,2017-03-16
0a2295ae2954,2017-02-28,2017-03-15,2017-03-28
b6b95745ebe1,2017-02-28,2017-03-15,2017-03-28
7620fb5a666a,2017-03-23,2017-03-23,2017-03-28
6938cb089a4d,2017-02-22,2017-03-15,2017-03-24
d3721ac071eb,2017-02-25,2017-03-15,2017-03-27
041792c97635,2017-03-01,2017-03-15,2017-03-28
f1d8dfc0b3ae,2017-03-13,2017-03-15,2017-03-28
5e4670502be0,2017-03-01,2017-03-15,2017-03-28
63fcaec2da19,2017-02-26,2017-03-15,2017-03-28
0800c5a02247,2017-03-15,2017-03-15,2017-03-28
c2bb8ebc9554,2017-02-17,2017-03-15,2017-03-18
cd5210459e7f,2017-03-22,2017-03-22,2017-03-28
df97fd3da3bc,2017-03-14,2017-03-15,2017-03-28
71c7ae124edd,2017-03-10,2017-03-15,2017-03-28
140599539844,2017-02-14,2017-03-15,2017-03-15
e9ef30f0aff4,2017-03-01,2017-03-15,2017-03-28
810034646a4e,2017-03-15,2017-03-15,2017-03-28
b0d75bfa8005,2017-03-06,2017-03-15,2017-03-28
eec99a1ce502,2017-02-27,2017-03-15,2017-03-28
1126a28bff05,2017-03-18,2017-03-18,2017-03-28
f8e24c6afaa3,2017-03-05,2017-03-15,2017-03-28
8b8f5abbd56b,2017-03-03,2017-03-15,2017-03-28
fc686981c151,2017-02-21,2017-03-15,2017-03-23
9e8c4d60d325,2017-03-12,2017-03-15,2017-03-28
23b9056d2e59,2017-02-14,2017-03-15,2017-03-15
1810ce75809a,2017-03-06,2017-03-15,2017-03-28
148133ff903f,2017-03-21,2017-03-21,2017-03-28
213495ef9e4e,2017-02-26,2017-03-15,2017-03-28
8e2d8c88b494,2017-03-25,2017-03-25,2017-03-28
c9bd61613500,2017-03-19,2017-03-19,2017-03-28
8ae6dac37f57,2017-03-16,2017-03-16,2017-03-28
bdd40f0ce2b4,2017-03-02,2017-03-15,2017-03-28
71a6f8a236ac,2017-03-18,2017-03-18,2017-03-28
1b8ab288978b,2017-02-21,2017-03-15,2017-03-23
478be2b0dedd,2017-02-26,2017-03-15,2017-03-28
0e8fa2dfc6e2,2017-02-19,2017-03-15,2017-03-20
79fd0142a544,2017-03-13,2017-03-15,2017-03-28
5564df94ad01,2017-02-24,2017-03-15,2017-03-25
2c40999b35d1,2017-03-23,2017-03-23,2017-03-28
f4e46d1814d8,2017-02-22,2017-03-15,2017-03-23
12e1250827ee,2017-03-15,2017-03-15,2017-03-28
a188eaea5180,2017-03-20,2017-03-20,2017-03-28
590658326de2,2017-03-27,2017-03-27,2017-03-28
d958dd85c623,2017-03-24,2017-03-24,2017-03-27
0a00b04fe326,2017-03-04,2017-03-15,2017-03-28
556233bee41e,2017-02-27,2017-03-15,2017-03-28
eb3586366a19,2017-02-24,2017-03-15,2017-03-26
553b32116434,2017-03-25,2017-03-25,2017-03-28
d3fda93a25b1,2017-03-08,2017-03-15,2017-03-28
1358897efcb3,2017-02-28,2017-03-15,2017-03-28
bee9300b14e2,2017-03-12,2017-03-15,2017-03-28
8634041bd4bc,2017-03-21,2017-03-21,2017-03-28
c75de64cbab3,2017-03-26,2017-03-26,2017-03-28
5132fddcc6ef,2017-03-10,2017-03-15,2017-03-28
7494e5dcd25b,2017-02-14,2017-03-15,2017-03-16
5dad9e36e5a3,2017-03-15,2017-03-15,2017-03-28
27093b0c93ee,2017-03-01,2017-03-15,2017-03-28
ea7083b2da15,2017-03-17,2017-03-17,2017-03-28
5fa768755f35,2017-02-21,2017-03-15,2017-03-23
f599ecdd8b56,2017-02-19,2017-03-15,2017-03-21
519af3fdb472,2017-03-06,2017-03-15,2017-03-28
25518f7349e7,2017-03-07,2017-03-15,2017-03-28
67c2f9c58caa,2017-02-21,2017-03-15,2017-03-23
c848ae3d5d34,2017-02-15,2017-03-15,2017-03-17
a7195f4cb38a,2017-03-09,2017-03-15,2017-03-28
a7ad55bca884,2017-03-10,2017-03-15,2017-03-28
