item_id,activation_date,date_from,date_to
75f0a0115966,2017-03-19,2017-03-19,2017-03-24
5be0ab37d8ab,2017-02-22,2017-03-15,2017-03-24
3771fc577853,2017-02-18,2017-03-15,2017-03-19
d3cfdbe8082f,2017-03-13,2017-03-15,2017-03-28
7aecd2c7c8fd,2017-02-18,2017-03-15,2017-03-20
dbe54026113c,2017-02-20,2017-03-15,2017-03-22
b92598e84b43,2017-02-20,2017-03-15,2017-03-22
46a7aae0174f,2017-03-20,2017-03-20,2017-03-28
89a59aa3d488,2017-02-27,2017-03-15,2017-03-28
ac06eb525ceb,2017-03-04,2017-03-15,2017-03-28
a2e043f1d5fc,2017-02-21,2017-03-15,2017-03-22
1f3b5c6e71e5,2017-02-23,2017-03-15,2017-03-25
405f0b4fab0c,2017-03-17,2017-03-17,2017-03-21
5ef974f9822e,2017-02-14,2017-03-15,2017-03-16
a005514d7d4f,2017-03-02,2017-03-15,2017-03-28
9089eaeeb249,2017-02-22,2017-03-15,2017-03-24
c47e7e523a6e,2017-03-13,2017-03-15,2017-03-28
d04b85f42424,2017-03-04,2017-03-15,2017-03-28
8ae1b508ef68,2017-02-14,2017-03-15,2017-03-16
1ca1a18789a5,2017-03-03,2017-03-15,2017-03-28
17605a0e1321,2017-03-14,2017-03-15,2017-03-28
6a1de5814df0,2017-03-27,2017-03-27,2017-03-28
232b280ef08b,2017-03-13,2017-03-15,2017-03-21
3c64163e0dc3,2017-02-14,2017-03-15,2017-03-16
4837a9379169,2017-02-20,2017-03-15,2017-03-21
b978442a1d82,2017-03-28,2017-03-28,2017-03-28
a04d62a8d75b,2017-03-12,2017-03-15,2017-03-16
3a17fde737a6,2017-02-24,2017-03-15,2017-03-26
1878b411de98,2017-03-28,2017-03-28,2017-03-28
3ad47733803a,2017-03-13,2017-03-15,2017-03-28
3df292e12423,2017-03-08,2017-03-15,2017-03-28
95e104d9c8fe,2017-02-15,2017-03-15,2017-03-17
62914cd7bf70,2017-03-12,2017-03-15,2017-03-28
7fa34bff9168,2017-03-12,2017-03-15,2017-03-28
fc79d4b490e1,2017-02-15,2017-03-15,2017-03-17
3abbf936733f,2017-02-14,2017-03-15,2017-03-16
48996a16fd33,2017-02-22,2017-03-15,2017-03-23
008fcdfb1fe4,2017-03-25,2017-03-25,2017-03-28
4eb13b733a4e,2017-03-26,2017-03-26,2017-03-28
3ade9963da93,2017-02-21,2017-03-15,2017-03-23
f80bbe7213f5,2017-03-21,2017-03-21,2017-03-28
f5a7a31ab230,2017-03-24,2017-03-24,2017-03-28
bfdf4de09fc0,2017-03-19,2017-03-19,2017-03-28
0a2aa7def617,2017-03-19,2017-03-19,2017-03-28
bb2a6fc3e865,2017-03-15,2017-03-15,2017-03-28
1ec19b1ba0c6,2017-03-20,2017-03-20,2017-03-28
915cf63151cd,2017-03-12,2017-03-15,2017-03-28
e4be0a0dde30,2017-03-22,2017-03-22,2017-03-28
f2b9a0db124f,2017-03-01,2017-03-15,2017-03-28
68253c1b9d26,2017-02-23,2017-03-15,2017-03-25
2df79641b958,2017-03-16,2017-03-16,2017-03-28
9093da24320f,2017-03-10,2017-03-15,2017-03-28
3de7dfd249d1,2017-03-11,2017-03-15,2017-03-18
82a6c4ac93cb,2017-02-26,2017-03-15,2017-03-28
10cabe630033,2017-02-17,2017-03-15,2017-03-19
f020bea57df6,2017-02-23,2017-03-15,2017-03-25
7b4e8b7eeb0e,2017-03-17,2017-03-17,2017-03-28
b467f494cfff,2017-02-15,2017-03-15,2017-03-17
3d8cfd9f7f48,2017-03-05,2017-03-15,2017-03-28
8650035b5e58,2017-02-15,2017-03-15,2017-03-17
ae571e68e3e0,2017-03-10,2017-03-15,2017-03-16
7580cae09779,2017-03-16,2017-03-16,2017-03-28
cb84f58dd74d,2017-02-19,2017-03-15,2017-03-21
0840ee4a5a53,2017-02-28,2017-03-15,2017-03-28
e01c20e6f8f9,2017-03-19,2017-03-19,2017-03-20
acdaa4d20f62,2017-03-28,2017-03-28,2017-03-28
f981a3843acd,2017-03-12,2017-03-15,2017-03-28
266b73c0ebd5,2017-02-24,2017-03-15,2017-03-26
753fa5b77f16,2017-02-24,2017-03-15,2017-03-26
d98fd2982297,2017-02-20,2017-03-15,2017-03-21
01090d31ffe3,2017-03-20,2017-03-21,2017-03-28
edede2799b08,2017-02-13,2017-03-15,2017-03-15
a0327a20a842,2017-03-06,2017-03-15,2017-03-28
4868cf5c3296,2017-03-10,2017-03-15,2017-03-28
21bdf1c0b59e,2017-03-14,2017-03-15,2017-03-28
37415efb5eea,2017-03-24,2017-03-24,2017-03-28
d33b800e3f3c,2017-03-16,2017-03-16,2017-03-28
78977e4799b2,2017-03-18,2017-03-18,2017-03-28
8b9e5667c192,2017-03-10,2017-03-15,2017-03-28
aae4692a619b,2017-02-16,2017-03-15,2017-03-16
487f8bf40a2d,2017-03-21,2017-03-21,2017-03-28
5a415ba17f3e,2017-02-23,2017-03-15,2017-03-25
0d056be09984,2017-03-23,2017-03-23,2017-03-28
68b3677d0f46,2017-02-26,2017-03-15,2017-03-28
27111ab08398,2017-03-11,2017-03-15,2017-03-28
9b4cc80ae072,2017-02-22,2017-03-15,2017-03-23
08df7175915b,2017-03-02,2017-03-15,2017-03-28
f488e7609d01,2017-03-16,2017-03-16,2017-03-28
2e5918442d3b,2017-02-16,2017-03-15,2017-03-18
3073e0d459ba,2017-03-01,2017-03-15,2017-03-28
88ca9f191bdf,2017-02-27,2017-03-15,2017-03-28
96a2ded677d7,2017-03-06,2017-03-15,2017-03-28
4fe4cd35bb28,2017-02-15,2017-03-15,2017-03-17
41a07188f440,2017-03-22,2017-03-22,2017-03-28
d7d174fc7b72,2017-03-06,2017-03-15,2017-03-28
6953f7bc12de,2017-03-17,2017-03-17,2017-03-28
262b58f9a107,2017-02-26,2017-03-15,2017-03-28
354ea3a1997a,2017-03-07,2017-03-15,2017-03-28
7454720b8cd7,2017-03-11,2017-03-15,2017-03-28
828b16a746ce,2017-03-13,2017-03-15,2017-03-28
e104b1d227d0,2017-02-27,2017-03-15,2017-03-28
cac64f866c91,2017-03-23,2017-03-23,2017-03-28
bb907c3cca0b,2017-02-20,2017-03-15,2017-03-22
b86e2347be31,2017-03-06,2017-03-15,2017-03-28
d014bafe04fa,2017-03-26,2017-03-26,2017-03-28
7198c3237848,2017-03-02,2017-03-15,2017-03-28
ea1e988c56f2,2017-02-26,2017-03-15,2017-03-28
cb570e6555e8,2017-02-23,2017-03-15,2017-03-25
0749646dc8ef,2017-03-20,2017-03-20,2017-03-28
c17020540f78,2017-02-18,2017-03-15,2017-03-20
69150ca30e21,2017-02-17,2017-03-15,2017-03-19
af0a186d2058,2017-03-02,2017-03-15,2017-03-20
ef800fd39ce5,2017-02-28,2017-03-15,2017-03-21
1261d5be0d4b,2017-03-09,2017-03-15,2017-03-28
e2180d39a835,2017-02-19,2017-03-15,2017-03-21
e49ab42c10c8,2017-03-27,2017-03-27,2017-03-28
7f75259953c5,2017-02-25,2017-03-15,2017-03-27
7bfed3a2e4fa,2017-03-28,2017-03-28,2017-03-28
16d5b17cd161,2017-02-19,2017-03-15,2017-03-21
161022424bca,2017-02-19,2017-03-15,2017-03-21
c59697d3ffa5,2017-02-18,2017-03-15,2017-03-20
d86ff256ce61,2017-03-16,2017-03-16,2017-03-28
6442cfda1fa3,2017-03-16,2017-03-16,2017-03-28
5a075bcb52fb,2017-03-02,2017-03-15,2017-03-17
59e90532e835,2017-03-24,2017-03-24,2017-03-28
bca82367865a,2017-03-17,2017-03-17,2017-03-19
39264ac50c7b,2017-03-18,2017-03-18,2017-03-28
cd2a393b84be,2017-03-17,2017-03-17,2017-03-28
58346050406c,2017-02-23,2017-03-15,2017-03-25
ae88fb02c1e2,2017-03-28,2017-03-28,2017-03-28
7e1075eefd21,2017-02-16,2017-03-15,2017-03-18
cd469e188c13,2017-02-15,2017-03-15,2017-03-17
d4f29ff6b1d7,2017-03-24,2017-03-24,2017-03-28
5f75be478836,2017-03-21,2017-03-21,2017-03-28
c2f7d8b8b82e,2017-03-28,2017-03-28,2017-03-28
f0f08f181848,2017-03-10,2017-03-15,2017-03-28
d87c93e7b302,2017-03-19,2017-03-19,2017-03-28
21e8bd56e9a3,2017-02-20,2017-03-15,2017-03-22
f3b3d29d81d3,2017-03-21,2017-03-21,2017-03-28
81e733315f40,2017-03-21,2017-03-21,2017-03-28
d59e8420028c,2017-03-13,2017-03-15,2017-03-28
f371ca012937,2017-03-09,2017-03-15,2017-03-28
4c2cb5fde3da,2017-02-20,2017-03-15,2017-03-22
7007971b3da7,2017-03-10,2017-03-15,2017-03-28
7342cb0bb387,2017-03-17,2017-03-17,2017-03-28
c30f7398edba,2017-03-26,2017-03-26,2017-03-28
4e4b743c1ed3,2017-02-27,2017-03-15,2017-03-28
dcb1291a6d6d,2017-03-02,2017-03-15,2017-03-28
3c930b6ccbf4,2017-03-10,2017-03-15,2017-03-28
d960b202eab4,2017-03-08,2017-03-15,2017-03-28
8ffb02df0760,2017-02-20,2017-03-15,2017-03-22
ae3ff632b38a,2017-03-07,2017-03-15,2017-03-28
aa0fda1d4d6a,2017-02-19,2017-03-15,2017-03-18
29af9b33fde0,2017-03-01,2017-03-15,2017-03-28
4d27b9157e2e,2017-02-21,2017-03-15,2017-03-23
21b93c818fa6,2017-03-19,2017-03-19,2017-03-28
9daf49be0f3d,2017-03-13,2017-03-15,2017-03-28
44392345dd80,2017-03-05,2017-03-15,2017-03-28
7c18f43daf0f,2017-02-16,2017-03-15,2017-03-18
54923e744be3,2017-03-16,2017-03-16,2017-03-28
3c9560607eea,2017-03-27,2017-03-27,2017-03-28
54c9db9d22be,2017-03-06,2017-03-15,2017-03-26
17191a5e9f23,2017-02-22,2017-03-15,2017-03-24
fcb686635d3e,2017-03-09,2017-03-15,2017-03-28
b5acc42fc76a,2017-03-16,2017-03-16,2017-03-28
47c0d8d0740e,2017-03-04,2017-03-15,2017-03-25
7f7a83da0633,2017-03-22,2017-03-22,2017-03-24
5d6585015406,2017-03-15,2017-03-15,2017-03-28
6bd37b2bca73,2017-03-28,2017-03-28,2017-03-28
5fb8eccaa775,2017-03-12,2017-03-15,2017-03-28
68b56b93e699,2017-02-27,2017-03-15,2017-03-28
7a00c4cc7c15,2017-03-18,2017-03-18,2017-03-28
f55997b4d5e1,2017-02-28,2017-03-15,2017-03-28
28015eed64f1,2017-03-22,2017-03-22,2017-03-28
0fda3755b96c,2017-02-26,2017-03-15,2017-03-28
42502de8659c,2017-03-14,2017-03-15,2017-03-28
f88b93b4935c,2017-02-21,2017-03-15,2017-03-23
0a09854a8b04,2017-03-23,2017-03-23,2017-03-28
d2dfebacbd37,2017-02-27,2017-03-15,2017-03-28
e93ae3afc53f,2017-03-10,2017-03-15,2017-03-28
0018189d41cc,2017-03-24,2017-03-24,2017-03-28
9270697fcaa7,2017-03-27,2017-03-27,2017-03-28
e2ff1e43739a,2017-02-28,2017-03-15,2017-03-28
12babf45549f,2017-03-16,2017-03-16,2017-03-28
2a7c33caefb6,2017-02-14,2017-03-15,2017-03-16
5add3c31bb82,2017-02-18,2017-03-15,2017-03-20
aad3a3c461fa,2017-03-01,2017-03-15,2017-03-28
f8679a11efcb,2017-03-13,2017-03-15,2017-03-28
f2d788a26e6d,2017-03-06,2017-03-15,2017-03-28
7134196e1a7e,2017-03-04,2017-03-15,2017-03-28
bc0a18af6df8,2017-02-24,2017-03-15,2017-03-26
cfa70d9d3ad5,2017-03-16,2017-03-16,2017-03-28
f1e3484489ef,2017-03-14,2017-03-15,2017-03-28
d08d540e0ec0,2017-03-06,2017-03-15,2017-03-23
e71d9069f5a2,2017-03-21,2017-03-21,2017-03-28
1b03727e972c,2017-03-26,2017-03-26,2017-03-28
1438e7be01e1,2017-03-26,2017-03-26,2017-03-28
2d468c74b2a4,2017-03-26,2017-03-26,2017-03-28
c59b56e5abe5,2017-03-25,2017-03-25,2017-03-28
46e1ce6c1a18,2017-02-18,2017-03-15,2017-03-19
87f835351f1a,2017-03-23,2017-03-23,2017-03-28
5ca664096c9a,2017-03-15,2017-03-15,2017-03-28
9165eff2fcef,2017-02-19,2017-03-15,2017-03-20
229e16b0af04,2017-03-17,2017-03-17,2017-03-28
c4524f8f3e3c,2017-02-24,2017-03-15,2017-03-26
78513ee81f82,2017-03-05,2017-03-15,2017-03-28
021c69e87c79,2017-02-15,2017-03-15,2017-03-16
634f47fbd40c,2017-03-08,2017-03-15,2017-03-28
