item_id,activation_date,date_from,date_to
5b35caf52082,2017-03-06,2017-03-15,2017-03-18
a5c49a5beb59,2017-03-21,2017-03-21,2017-03-28
7f735c7aac47,2017-03-19,2017-03-19,2017-03-28
85620ed8fafa,2017-03-22,2017-03-22,2017-03-28
865cf6f329bb,2017-03-24,2017-03-24,2017-03-28
e9078565b2c6,2017-03-09,2017-03-15,2017-03-28
b60d432a644f,2017-03-05,2017-03-15,2017-03-28
7a52ac3f66b4,2017-03-26,2017-03-26,2017-03-28
0bf5f2679793,2017-03-27,2017-03-27,2017-03-28
cca156181a3e,2017-02-20,2017-03-15,2017-03-21
abf5d3da1639,2017-03-27,2017-03-27,2017-03-28
183b16386b33,2017-02-14,2017-03-15,2017-03-16
10e615519a87,2017-02-26,2017-03-15,2017-03-28
21dc60563fd8,2017-03-06,2017-03-15,2017-03-28
8a76ceab1443,2017-03-19,2017-03-19,2017-03-28
3ff8660df6d9,2017-03-10,2017-03-15,2017-03-24
5a92af629fe0,2017-02-18,2017-03-15,2017-03-19
12a4360a68b1,2017-02-15,2017-03-15,2017-03-18
bf66407e0828,2017-03-26,2017-03-26,2017-03-28
84e75c7637d4,2017-02-22,2017-03-15,2017-03-24
a70d9b96f648,2017-03-14,2017-03-15,2017-03-28
454672d90f49,2017-03-20,2017-03-20,2017-03-28
93929949a00f,2017-03-06,2017-03-15,2017-03-28
fd0a86fba3dd,2017-02-13,2017-03-15,2017-03-15
964ee9c01602,2017-03-19,2017-03-19,2017-03-28
582e3ccce8eb,2017-03-24,2017-03-24,2017-03-28
4c0d488cf43e,2017-03-21,2017-03-21,2017-03-28
fa70c6d99ea4,2017-03-05,2017-03-15,2017-03-28
4b951a9c0d0e,2017-03-11,2017-03-15,2017-03-28
2d9bf1c952d9,2017-02-18,2017-03-15,2017-03-19
0c8e4bee04ab,2017-02-21,2017-03-15,2017-03-22
d929914d4c99,2017-03-20,2017-03-20,2017-03-28
c61d535bcc69,2017-02-26,2017-03-15,2017-03-28
0040f1accadb,2017-03-23,2017-03-23,2017-03-28
0b20a1cac80e,2017-03-26,2017-03-26,2017-03-28
d24230e73162,2017-03-15,2017-03-15,2017-03-16
aab979746524,2017-03-21,2017-03-21,2017-03-28
08905e5a975f,2017-02-27,2017-03-15,2017-03-28
f65cd38ff764,2017-03-11,2017-03-15,2017-03-28
aa7b89e82b98,2017-03-06,2017-03-15,2017-03-28
8888f9e17b3b,2017-03-02,2017-03-15,2017-03-28
4dd951088099,2017-02-18,2017-03-15,2017-03-20
b5a2e45fedb6,2017-02-19,2017-03-15,2017-03-21
b7d5235592b4,2017-03-14,2017-03-15,2017-03-28
5d6514b5afe9,2017-02-15,2017-03-15,2017-03-16
4fd15b70fc1a,2017-03-08,2017-03-15,2017-03-28
61437096b8ac,2017-02-16,2017-03-15,2017-03-18
c85b2e3e6551,2017-03-01,2017-03-15,2017-03-28
c5762ce3b7a0,2017-03-15,2017-03-15,2017-03-28
493962cd4480,2017-03-24,2017-03-24,2017-03-28
16ed79f617db,2017-02-16,2017-03-15,2017-03-18
196c6a1d972e,2017-02-22,2017-03-15,2017-03-24
3ea02f6aa3f1,2017-03-10,2017-03-15,2017-03-28
1b4c0eb6a238,2017-03-12,2017-03-15,2017-03-28
35ac452ec6c1,2017-03-03,2017-03-15,2017-03-28
8d81b5658112,2017-03-08,2017-03-15,2017-03-28
e23a674bdee5,2017-02-15,2017-03-15,2017-03-17
9fde0b0fcba1,2017-02-24,2017-03-15,2017-03-25
b0e57a5efaf6,2017-03-11,2017-03-15,2017-03-28
8864f7bd9a79,2017-03-22,2017-03-22,2017-03-28
867248a8bd79,2017-02-21,2017-03-15,2017-03-22
3f717754235e,2017-03-11,2017-03-15,2017-03-28
7ef5fdd4dac1,2017-03-01,2017-03-15,2017-03-28
928c396d8487,2017-03-21,2017-03-21,2017-03-28
707ad6818c69,2017-02-26,2017-03-15,2017-03-27
d63928e1a9a3,2017-02-23,2017-03-15,2017-03-25
bfd32e755c44,2017-03-01,2017-03-15,2017-03-28
ca9b113a831d,2017-02-26,2017-03-15,2017-03-28
4fa607ec51d7,2017-02-19,2017-03-15,2017-03-21
87b715317c6e,2017-03-18,2017-03-18,2017-03-28
6689552cc73a,2017-03-11,2017-03-15,2017-03-28
eff13cb5388a,2017-03-14,2017-03-15,2017-03-28
51093f7d5bb3,2017-03-21,2017-03-21,2017-03-28
52d0423854c5,2017-03-01,2017-03-15,2017-03-28
35616eec7ad0,2017-03-04,2017-03-15,2017-03-28
691859f265dd,2017-02-21,2017-03-15,2017-03-23
644d8faf2e1b,2017-03-08,2017-03-15,2017-03-28
3611f79a02ee,2017-02-17,2017-03-15,2017-03-19
a9c764a14fc8,2017-03-10,2017-03-15,2017-03-18
ffa5a8dd22f0,2017-02-24,2017-03-15,2017-03-26
b949d60373fc,2017-02-21,2017-03-15,2017-03-23
4e20e19ad150,2017-03-01,2017-03-15,2017-03-28
48444605a66a,2017-03-26,2017-03-26,2017-03-28
4b9439258789,2017-03-20,2017-03-20,2017-03-28
633be1ff8f17,2017-03-04,2017-03-15,2017-03-28
aaed781324d5,2017-02-16,2017-03-15,2017-03-18
8adb99fd6fe3,2017-03-12,2017-03-15,2017-03-28
a57ab06a4399,2017-02-17,2017-03-15,2017-03-18
73a00e57fcf3,2017-03-27,2017-03-27,2017-03-28
c370e1e5133f,2017-03-03,2017-03-15,2017-03-28
db8c09b9eb47,2017-02-18,2017-03-15,2017-03-19
5f1de17f1e36,2017-03-01,2017-03-15,2017-03-28
31167e8dc8cf,2017-03-13,2017-03-15,2017-03-28
0e06c77dd536,2017-03-16,2017-03-16,2017-03-28
5428c7bcfd1a,2017-03-04,2017-03-15,2017-03-28
dd8bb57da6f3,2017-02-25,2017-03-15,2017-03-27
594920a5adf5,2017-03-26,2017-03-26,2017-03-28
dd43ba056f6d,2017-03-04,2017-03-15,2017-03-28
b78a26ec7177,2017-02-20,2017-03-15,2017-03-21
d73fbea7375c,2017-03-01,2017-03-15,2017-03-28
9aaee7078c80,2017-02-24,2017-03-15,2017-03-26
156dc358669e,2017-03-04,2017-03-15,2017-03-28
e32da23611a2,2017-03-04,2017-03-15,2017-03-18
90df5bc2b179,2017-03-23,2017-03-23,2017-03-28
6fcbb059aae2,2017-03-16,2017-03-16,2017-03-28
35727613a888,2017-02-21,2017-03-15,2017-03-22
cf157b54d2c8,2017-02-17,2017-03-15,2017-03-19
cee621cd8451,2017-02-26,2017-03-15,2017-03-28
b2f1c7e3757d,2017-03-01,2017-03-15,2017-03-28
a5afe6809767,2017-03-25,2017-03-25,2017-03-28
85dcfa549776,2017-03-20,2017-03-20,2017-03-28
3b5ce20afef0,2017-02-18,2017-03-15,2017-03-20
00f248c3b64c,2017-03-25,2017-03-25,2017-03-28
9cb173aa1db7,2017-03-03,2017-03-15,2017-03-28
47405bf88364,2017-02-22,2017-03-15,2017-03-24
69cd7bdce85a,2017-03-01,2017-03-15,2017-03-21
45f5a5d86fd7,2017-02-23,2017-03-15,2017-03-25
7224ca764234,2017-03-13,2017-03-15,2017-03-28
9104689b4c76,2017-03-04,2017-03-15,2017-03-28
5f9af1f9971e,2017-03-22,2017-03-22,2017-03-28
c900906a435a,2017-03-04,2017-03-15,2017-03-28
a915e723db11,2017-02-22,2017-03-15,2017-03-23
20da9fbd054a,2017-02-19,2017-03-15,2017-03-21
3269d4abbea8,2017-03-19,2017-03-19,2017-03-28
3373331f9f33,2017-02-24,2017-03-15,2017-03-25
aa964ad9db01,2017-03-08,2017-03-15,2017-03-28
4eaea95f130f,2017-02-19,2017-03-15,2017-03-21
6e119a9e75fb,2017-03-02,2017-03-15,2017-03-28
fbafcc41cb10,2017-02-16,2017-03-15,2017-03-18
ef53be6253b1,2017-02-15,2017-03-15,2017-03-17
f95abab46fa1,2017-02-22,2017-03-15,2017-03-23
51882bf83fe3,2017-03-08,2017-03-15,2017-03-28
21e751f8bca7,2017-03-24,2017-03-24,2017-03-28
0564734f0aec,2017-03-03,2017-03-15,2017-03-27
7d17a440f521,2017-02-24,2017-03-15,2017-03-25
