item_id,activation_date,date_from,date_to
c1305567b333,2017-03-09,2017-03-15,2017-03-28
b19ddff9f66d,2017-02-22,2017-03-15,2017-03-24
e8f99f952b3b,2017-03-22,2017-03-22,2017-03-28
7440f26ea04b,2017-03-24,2017-03-24,2017-03-28
c1d48c52c243,2017-03-01,2017-03-15,2017-03-28
a4b5a0942a3f,2017-03-21,2017-03-21,2017-03-28
5e8562f557b0,2017-03-25,2017-03-25,2017-03-28
7683a01a4b0e,2017-02-20,2017-03-15,2017-03-21
73cad9af0003,2017-03-16,2017-03-16,2017-03-28
216778bc4b51,2017-03-17,2017-03-17,2017-03-28
9c117ca68b74,2017-03-21,2017-03-21,2017-03-27
203d2eb88b18,2017-03-20,2017-03-20,2017-03-27
8cb221a64831,2017-02-27,2017-03-15,2017-03-28
9b4bd0dfeb24,2017-02-14,2017-03-15,2017-03-16
68238ec105e9,2017-03-09,2017-03-15,2017-03-28
98e5d8a93226,2017-02-20,2017-03-15,2017-03-22
fca6e7e15318,2017-03-13,2017-03-15,2017-03-28
4e38545c185a,2017-03-17,2017-03-17,2017-03-28
64b97585b595,2017-03-28,2017-03-28,2017-03-28
36a8969497ef,2017-03-14,2017-03-15,2017-03-28
deac5c9d8f8c,2017-03-07,2017-03-15,2017-03-28
8a85b504fcc3,2017-03-16,2017-03-16,2017-03-28
5474bf8dc39a,2017-02-16,2017-03-15,2017-03-18
0e3edbe95b86,2017-03-12,2017-03-15,2017-03-28
da624bea55ab,2017-02-16,2017-03-15,2017-03-18
c6019f7463c4,2017-03-16,2017-03-16,2017-03-28
c2bf1ee810c3,2017-02-20,2017-03-15,2017-03-22
96c6567068c8,2017-03-14,2017-03-15,2017-03-28
acb08d6d87cb,2017-03-20,2017-03-20,2017-03-28
de8d01ca3b0d,2017-02-15,2017-03-15,2017-03-17
dc7431d2cd8f,2017-03-10,2017-03-15,2017-03-17
c25a792961af,2017-03-28,2017-03-28,2017-03-28
a180cf99b1b1,2017-03-16,2017-03-16,2017-03-28
efed4ac1590c,2017-03-03,2017-03-15,2017-03-28
fde585634196,2017-03-19,2017-03-19,2017-03-26
