item_id,activation_date,date_from,date_to
8de9400f468c,2017-02-28,2017-03-15,2017-03-28
0c3a549fe78e,2017-03-14,2017-03-15,2017-03-25
c047c20bbfd7,2017-03-12,2017-03-15,2017-03-28
ac60bff43598,2017-02-15,2017-03-15,2017-03-17
ff8c3bb3ba08,2017-02-28,2017-03-15,2017-03-19
b92f16826320,2017-03-12,2017-03-15,2017-03-28
3bce861cc1df,2017-03-14,2017-03-15,2017-03-28
4258d8fe10b3,2017-02-22,2017-03-15,2017-03-23
13e08eb570ca,2017-03-01,2017-03-15,2017-03-26
9c2a9cd8ccae,2017-03-26,2017-03-26,2017-03-28
3c3b0ae767ea,2017-03-28,2017-03-28,2017-03-28
582cd0ce2665,2017-03-15,2017-03-15,2017-03-28
8460aa9850c2,2017-02-18,2017-03-15,2017-03-20
fd3bd3b7b2b6,2017-03-04,2017-03-15,2017-03-28
aa0bb139739d,2017-03-27,2017-03-27,2017-03-28
5903c0c3f5b0,2017-03-15,2017-03-15,2017-03-28
7b1596bea52b,2017-03-28,2017-03-28,2017-03-28
077090e9c0cc,2017-03-06,2017-03-15,2017-03-28
8c1b3eb43372,2017-03-03,2017-03-15,2017-03-28
e5f490646c76,2017-03-10,2017-03-15,2017-03-28
b9ce9a8a096b,2017-03-15,2017-03-15,2017-03-28
6bde2a00ece9,2017-03-11,2017-03-15,2017-03-28
4f7861ccfd4c,2017-03-16,2017-03-16,2017-03-28
a846b12c1ee9,2017-02-21,2017-03-15,2017-03-22
05ac5cd0dd51,2017-03-21,2017-03-21,2017-03-28
d81365c68f63,2017-03-14,2017-03-15,2017-03-28
ffde7c663616,2017-03-08,2017-03-15,2017-03-28
a8871a806154,2017-03-15,2017-03-15,2017-03-28
dcada48c510c,2017-02-18,2017-03-15,2017-03-20
eb1d9c0fe804,2017-03-22,2017-03-22,2017-03-28
99822847cc66,2017-03-23,2017-03-23,2017-03-28
8866bf8f07bc,2017-02-18,2017-03-15,2017-03-20
6f15969e4d00,2017-03-03,2017-03-15,2017-03-28
4fbadd084e2d,2017-02-19,2017-03-15,2017-03-20
d28cf9948e44,2017-03-19,2017-03-19,2017-03-28
af700089d305,2017-03-26,2017-03-26,2017-03-28
950107d3822b,2017-03-09,2017-03-15,2017-03-28
8a7ebbf85ba6,2017-03-01,2017-03-15,2017-03-28
c22f9d715f53,2017-03-12,2017-03-15,2017-03-19
3311fc4b27af,2017-03-08,2017-03-15,2017-03-28
a84be3d3c14e,2017-02-28,2017-03-15,2017-03-28
86c59e5485e1,2017-03-09,2017-03-15,2017-03-28
ef5dedd0e718,2017-03-01,2017-03-15,2017-03-28
1922a3f125bf,2017-03-06,2017-03-15,2017-03-28
8a2f246681da,2017-02-28,2017-03-15,2017-03-28
f02064b801c0,2017-03-08,2017-03-15,2017-03-28
097c8134555d,2017-03-17,2017-03-17,2017-03-28
9b94e355fe33,2017-02-27,2017-03-15,2017-03-28
9dc243d4f0bd,2017-02-27,2017-03-15,2017-03-28
f26bd314e3bb,2017-03-22,2017-03-22,2017-03-28
5acaba0226f7,2017-02-14,2017-03-15,2017-03-16
8cbc0a547b6b,2017-03-22,2017-03-22,2017-03-28
f612ce02bb13,2017-03-13,2017-03-15,2017-03-28
9db965556f90,2017-03-14,2017-03-15,2017-03-28
fc9938fcbdbe,2017-03-19,2017-03-19,2017-03-28
7bec02545220,2017-03-18,2017-03-18,2017-03-28
26952e38220f,2017-02-20,2017-03-15,2017-03-22
450f20c826b8,2017-03-10,2017-03-15,2017-03-28
c3af7f8c9e87,2017-03-24,2017-03-24,2017-03-28
324d9c642be7,2017-02-15,2017-03-15,2017-03-16
db708fe1b3e2,2017-03-14,2017-03-15,2017-03-25
e354c54cba49,2017-03-09,2017-03-15,2017-03-28
7d6d3bf5c786,2017-02-17,2017-03-15,2017-03-19
91e3801a19a6,2017-03-10,2017-03-15,2017-03-28
ff39be1b56a3,2017-02-17,2017-03-15,2017-03-19
8e7c6546c22f,2017-03-28,2017-03-28,2017-03-28
a163921ec098,2017-03-26,2017-03-26,2017-03-28
a5594e33faf8,2017-02-24,2017-03-15,2017-03-26
39d8b6d3c262,2017-03-13,2017-03-15,2017-03-28
51d4f54f4748,2017-02-21,2017-03-15,2017-03-23
07c097cc0cff,2017-03-27,2017-03-27,2017-03-28
5958816adeaf,2017-03-25,2017-03-25,2017-03-28
219a2d76a966,2017-02-19,2017-03-15,2017-03-20
1e859eea5bec,2017-02-26,2017-03-15,2017-03-28
cc6a95ab37d2,2017-03-16,2017-03-16,2017-03-28
960190af2e26,2017-03-13,2017-03-15,2017-03-28
14e2252c9242,2017-03-04,2017-03-15,2017-03-28
53839d6d555e,2017-03-07,2017-03-15,2017-03-28
c252338c1c92,2017-03-16,2017-03-16,2017-03-28
e39fef4f0735,2017-03-17,2017-03-17,2017-03-28
fc331bc7b34e,2017-02-18,2017-03-15,2017-03-19
bced22c10e49,2017-03-04,2017-03-15,2017-03-28
1efc196bd6c3,2017-03-17,2017-03-17,2017-03-28
0ed48d2d76ea,2017-03-28,2017-03-28,2017-03-28
a6532046e59d,2017-02-26,2017-03-15,2017-03-27
b7362bf6bc12,2017-03-25,2017-03-25,2017-03-28
f576d9dfb803,2017-03-04,2017-03-15,2017-03-28
270f4d2159bb,2017-03-15,2017-03-15,2017-03-28
41fdcd135b14,2017-02-20,2017-03-15,2017-03-21
0c365b06366d,2017-02-14,2017-03-15,2017-03-15
a1a8778c94b6,2017-03-07,2017-03-15,2017-03-28
9f5f63f0dcd6,2017-03-19,2017-03-19,2017-03-28
94fa7af569aa,2017-03-24,2017-03-24,2017-03-28
64e087f2ffd4,2017-02-22,2017-03-15,2017-03-24
1cc721569f37,2017-03-05,2017-03-15,2017-03-28
9470ed18539e,2017-02-25,2017-03-15,2017-03-27
60bbfefcea42,2017-03-24,2017-03-24,2017-03-28
