item_id,activation_date,date_from,date_to
afdef5d490ef,2017-02-28,2017-03-15,2017-03-28
c52936a975b4,2017-03-06,2017-03-15,2017-03-28
2a2ac1d71251,2017-02-17,2017-03-15,2017-03-18
60984ba5bb40,2017-03-06,2017-03-15,2017-03-28
19043ce2b183,2017-03-21,2017-03-21,2017-03-28
645a5eb66ca2,2017-03-05,2017-03-15,2017-03-28
312bc2765ff2,2017-03-08,2017-03-15,2017-03-28
e312f389ab1a,2017-02-14,2017-03-15,2017-03-16
cd8d226c3abe,2017-02-23,2017-03-15,2017-03-24
780c55d3ae53,2017-03-17,2017-03-17,2017-03-28
582d1531f0ea,2017-03-07,2017-03-15,2017-03-28
a749ad354356,2017-03-12,2017-03-15,2017-03-24
ec62780a77b2,2017-03-04,2017-03-15,2017-03-28
d543a80a047d,2017-02-26,2017-03-15,2017-03-28
1e0328e605b8,2017-02-24,2017-03-15,2017-03-26
d5d0174334e0,2017-03-04,2017-03-15,2017-03-28
e9839c72c203,2017-02-18,2017-03-15,2017-03-19
8223ece717b7,2017-03-09,2017-03-15,2017-03-28
83bf02028e1a,2017-03-21,2017-03-21,2017-03-28
5128778f327c,2017-03-15,2017-03-15,2017-03-28
dcb00a6bad95,2017-03-23,2017-03-23,2017-03-28
b9dcfc63cc49,2017-03-26,2017-03-26,2017-03-28
a15580c9dc15,2017-03-19,2017-03-19,2017-03-28
b00b7c771256,2017-03-15,2017-03-15,2017-03-28
c40a2ffcfa6b,2017-02-27,2017-03-15,2017-03-28
a8414412d0f7,2017-03-06,2017-03-15,2017-03-28
51773b11006b,2017-02-23,2017-03-15,2017-03-25
097b0e0cc517,2017-03-03,2017-03-15,2017-03-28
cc70d003e44d,2017-02-22,2017-03-15,2017-03-24
437de69fbb19,2017-03-06,2017-03-15,2017-03-28
078029ea2dd1,2017-03-13,2017-03-15,2017-03-28
44b623e933ca,2017-02-28,2017-03-15,2017-03-28
b08584035e2c,2017-03-21,2017-03-21,2017-03-28
90d2cb78b094,2017-03-25,2017-03-25,2017-03-28
95ef00bbc315,2017-03-15,2017-03-15,2017-03-28
e7161483a35e,2017-02-26,2017-03-15,2017-03-28
314b4b14055b,2017-03-02,2017-03-15,2017-03-28
91837c2cbe78,2017-03-21,2017-03-21,2017-03-28
937301046212,2017-03-09,2017-03-15,2017-03-28
9393fa1280b4,2017-03-01,2017-03-15,2017-03-28
c346dacdb9e6,2017-02-27,2017-03-15,2017-03-28
a13d58cb70cc,2017-03-21,2017-03-21,2017-03-28
b898fccbcd63,2017-03-13,2017-03-15,2017-03-28
a3fd69879897,2017-03-03,2017-03-15,2017-03-28
d4d4ca6ebc73,2017-02-26,2017-03-15,2017-03-27
46c5d9cea8d3,2017-02-26,2017-03-15,2017-03-27
853b3316d73c,2017-02-27,2017-03-15,2017-03-28
f1ee9d263b9b,2017-03-26,2017-03-27,2017-03-28
8a273cf7bd1b,2017-02-24,2017-03-15,2017-03-26
93b68e158e36,2017-02-21,2017-03-15,2017-03-23
3f143c00c2d8,2017-02-25,2017-03-15,2017-03-25
8f55531ba824,2017-02-17,2017-03-15,2017-03-18
5b12f9ab0d4f,2017-03-26,2017-03-26,2017-03-28
9fab03a18ba8,2017-03-10,2017-03-15,2017-03-28
b1a89e9d40b0,2017-02-19,2017-03-15,2017-03-21
eead88a6b19c,2017-03-23,2017-03-23,2017-03-28
e698bb56a7ca,2017-02-27,2017-03-15,2017-03-28
549719903d1d,2017-02-28,2017-03-15,2017-03-28
8db0eaa3dbb7,2017-03-09,2017-03-15,2017-03-28
8c34fe1ca2ef,2017-02-13,2017-03-15,2017-03-15
aeb54367f96f,2017-03-05,2017-03-15,2017-03-28
d45189c336de,2017-03-18,2017-03-18,2017-03-28
9ef38f77fbaa,2017-03-20,2017-03-20,2017-03-28
6d187f230325,2017-03-01,2017-03-15,2017-03-28
3177902ed68b,2017-03-10,2017-03-15,2017-03-28
925ed0e1d626,2017-03-18,2017-03-18,2017-03-28
a7cf199e9740,2017-03-20,2017-03-20,2017-03-28
7279c1b7d97f,2017-03-26,2017-03-26,2017-03-28
92a832316910,2017-02-25,2017-03-15,2017-03-22
8da99b0ebfb9,2017-03-18,2017-03-18,2017-03-28
c4d27b002e85,2017-02-17,2017-03-15,2017-03-18
15b1847c25ba,2017-03-26,2017-03-26,2017-03-28
bd67c7467659,2017-02-20,2017-03-15,2017-03-22
2066459eec3c,2017-03-07,2017-03-15,2017-03-28
2d147625e767,2017-02-22,2017-03-15,2017-03-24
e2065ff4b7f2,2017-03-28,2017-03-28,2017-03-28
ed15ab405ffa,2017-03-26,2017-03-26,2017-03-28
65dec0f5364d,2017-03-09,2017-03-15,2017-03-28
26d4bcd8ce81,2017-03-14,2017-03-15,2017-03-28
fc9f31ad9971,2017-03-18,2017-03-18,2017-03-28
eaac0bf6d4d4,2017-03-05,2017-03-15,2017-03-28
5512a76c1fd4,2017-02-18,2017-03-15,2017-03-20
ff5288cd5360,2017-03-19,2017-03-19,2017-03-28
209fa6a3fe67,2017-02-28,2017-03-15,2017-03-28
9a608b51fffe,2017-03-27,2017-03-27,2017-03-28
b0fb868884e4,2017-02-23,2017-03-15,2017-03-25
af00c0e5255d,2017-02-23,2017-03-15,2017-03-25
59f7ae92159a,2017-03-27,2017-03-27,2017-03-28
1f591c3d35d1,2017-03-14,2017-03-15,2017-03-28
b4a40d7b8817,2017-03-21,2017-03-21,2017-03-28
2ae468375e92,2017-03-23,2017-03-23,2017-03-28
2f6144bf2c18,2017-03-13,2017-03-15,2017-03-28
3588994f0b66,2017-03-24,2017-03-24,2017-03-28
523c36763745,2017-03-04,2017-03-15,2017-03-28
62e22f835981,2017-03-18,2017-03-18,2017-03-28
69c266b10eff,2017-03-13,2017-03-15,2017-03-28
a645719ea229,2017-03-25,2017-03-25,2017-03-28
22b40814deef,2017-03-10,2017-03-15,2017-03-28
4c0de62f813e,2017-03-07,2017-03-15,2017-03-28
315cffbb4e03,2017-03-13,2017-03-15,2017-03-28
0ac8a2e64b97,2017-03-23,2017-03-23,2017-03-28
299020ab519e,2017-03-20,2017-03-20,2017-03-28
bfdf9bfc654e,2017-03-13,2017-03-15,2017-03-28
6f7bb0af4b2f,2017-02-22,2017-03-15,2017-03-23
4587bc03b20b,2017-03-07,2017-03-15,2017-03-28
27d45ef3d158,2017-02-27,2017-03-15,2017-03-28
a911523cc659,2017-03-05,2017-03-15,2017-03-28
a31ba6a873e1,2017-03-24,2017-03-24,2017-03-25
cf386aad23eb,2017-02-19,2017-03-15,2017-03-21
056b2f0a24af,2017-02-28,2017-03-15,2017-03-28
797dce550ce8,2017-03-19,2017-03-19,2017-03-28
4310a3c770a3,2017-03-13,2017-03-15,2017-03-28
39daf8efc955,2017-03-01,2017-03-15,2017-03-28
fe3f36bb6fd9,2017-03-16,2017-03-16,2017-03-28
