item_id,activation_date,date_from,date_to
3f265ccfe7f1,2017-03-07,2017-03-15,2017-03-28
113ee829e0b0,2017-03-17,2017-03-17,2017-03-28
ad813dd67da4,2017-02-14,2017-03-15,2017-03-16
fe3ed76d8fa1,2017-03-14,2017-03-15,2017-03-28
326a2f5f430b,2017-02-21,2017-03-15,2017-03-23
c80f81a2878c,2017-03-22,2017-03-22,2017-03-28
1f0a53139e90,2017-03-26,2017-03-26,2017-03-28
ad5a330ca040,2017-02-27,2017-03-15,2017-03-28
8f5385c41cfb,2017-03-26,2017-03-26,2017-03-28
7243d04e6d8e,2017-02-21,2017-03-15,2017-03-23
595b55fb9e4c,2017-02-26,2017-03-15,2017-03-28
06b639adc9d6,2017-03-13,2017-03-15,2017-03-28
a6df81f1cded,2017-02-26,2017-03-15,2017-03-28
86fbfce50442,2017-02-15,2017-03-15,2017-03-17
75065be05ab0,2017-03-25,2017-03-25,2017-03-28
2ca043ada122,2017-03-06,2017-03-15,2017-03-28
5313d2beb54a,2017-03-02,2017-03-15,2017-03-28
956dfb0d75ef,2017-02-25,2017-03-15,2017-03-26
d4268bb966a2,2017-03-05,2017-03-15,2017-03-28
03330fe958bc,2017-03-07,2017-03-15,2017-03-28
bb757ae8b46b,2017-02-24,2017-03-15,2017-03-26
ffdafbda7480,2017-03-25,2017-03-25,2017-03-28
7a92630f4a17,2017-03-26,2017-03-26,2017-03-28
beb749001457,2017-03-17,2017-03-17,2017-03-28
326499348590,2017-02-21,2017-03-15,2017-03-23
9556fb3ec1d2,2017-03-23,2017-03-23,2017-03-28
8ca7453648c9,2017-03-11,2017-03-15,2017-03-28
7840c35ffc54,2017-02-18,2017-03-15,2017-03-19
171f5faf7f1f,2017-02-17,2017-03-15,2017-03-19
19bcd02d8ab2,2017-02-26,2017-03-15,2017-03-27
8e7970b45bbb,2017-03-01,2017-03-15,2017-03-28
3f7d8f5fc15a,2017-03-22,2017-03-22,2017-03-28
b71e7916a595,2017-03-19,2017-03-19,2017-03-28
13e17e24e94b,2017-03-12,2017-03-15,2017-03-28
b1281d45c741,2017-02-25,2017-03-15,2017-03-27
a242b767b30d,2017-03-06,2017-03-15,2017-03-28
092836cd1d78,2017-03-09,2017-03-15,2017-03-28
fa44666324c1,2017-03-10,2017-03-15,2017-03-28
f5587382668d,2017-03-14,2017-03-15,2017-03-28
34143f86d15a,2017-02-27,2017-03-15,2017-03-28
f3e708a89f17,2017-03-26,2017-03-26,2017-03-28
4ebff5e2d98b,2017-03-10,2017-03-15,2017-03-28
eca7832dd8cd,2017-03-04,2017-03-15,2017-03-28
3d38c201d9bd,2017-03-22,2017-03-22,2017-03-28
2d4fb2edac2e,2017-03-15,2017-03-15,2017-03-28
01959156a099,2017-02-28,2017-03-15,2017-03-28
5b9098ee0879,2017-02-20,2017-03-15,2017-03-21
0c3fc5117436,2017-03-10,2017-03-15,2017-03-28
1d6ebf7652df,2017-02-26,2017-03-15,2017-03-28
93bcac3bad73,2017-03-04,2017-03-15,2017-03-28
4beead0f0d2d,2017-02-27,2017-03-15,2017-03-28
9266e442fc32,2017-02-14,2017-03-15,2017-03-16
9a13287e867f,2017-03-04,2017-03-15,2017-03-28
d7fb51121e64,2017-03-06,2017-03-15,2017-03-28
1da1e55f8d87,2017-02-14,2017-03-15,2017-03-16
7601b3b2c33a,2017-03-03,2017-03-15,2017-03-28
3008a37a1c04,2017-03-06,2017-03-15,2017-03-28
a03eaeacda72,2017-03-12,2017-03-15,2017-03-28
e653df763092,2017-03-27,2017-03-27,2017-03-28
da250c8b9474,2017-03-02,2017-03-15,2017-03-28
48fc97176024,2017-03-09,2017-03-15,2017-03-28
fab948cc9d9b,2017-03-22,2017-03-22,2017-03-28
ee015ba1b1cc,2017-02-26,2017-03-15,2017-03-27
1ba71be17ad2,2017-03-11,2017-03-15,2017-03-28
136c48422dbc,2017-02-16,2017-03-15,2017-03-17
6cb5bbade381,2017-03-27,2017-03-27,2017-03-28
65759f11021c,2017-03-09,2017-03-15,2017-03-28
7cc3caa1d1fc,2017-02-28,2017-03-15,2017-03-28
b0a05f53c000,2017-02-17,2017-03-15,2017-03-19
523c6c6d5ea7,2017-02-14,2017-03-15,2017-03-16
ed7d3e0141f3,2017-02-21,2017-03-15,2017-03-23
751d9542f7a3,2017-02-18,2017-03-15,2017-03-20
bf0a12dc5972,2017-02-28,2017-03-15,2017-03-23
ef4e104971e6,2017-02-25,2017-03-15,2017-03-27
68988e7f51cc,2017-02-17,2017-03-15,2017-03-18
