item_id,activation_date,date_from,date_to
3e98c51afbd5,2017-02-26,2017-03-15,2017-03-27
d21125cd28af,2017-02-24,2017-03-15,2017-03-25
203192f9fbd9,2017-02-16,2017-03-15,2017-03-17
ec2667652063,2017-03-22,2017-03-22,2017-03-28
6ab52ca25f81,2017-03-28,2017-03-28,2017-03-28
f2ec819269fe,2017-02-19,2017-03-15,2017-03-21
2af09712cb85,2017-03-17,2017-03-17,2017-03-27
1983e992665e,2017-03-24,2017-03-24,2017-03-28
18a784192c68,2017-02-27,2017-03-15,2017-03-28
0cdb8e423294,2017-02-28,2017-03-15,2017-03-28
61509539736a,2017-03-02,2017-03-15,2017-03-28
b9cf5624e4af,2017-02-19,2017-03-15,2017-03-20
420aaafe294f,2017-03-02,2017-03-15,2017-03-28
6251c8915cb2,2017-03-13,2017-03-15,2017-03-28
55d647341336,2017-03-03,2017-03-15,2017-03-28
c90778db489b,2017-03-25,2017-03-25,2017-03-28
0600a9ee2ff0,2017-03-10,2017-03-15,2017-03-28
33b37f1aee00,2017-02-26,2017-03-15,2017-03-28
9dad3fe29f6d,2017-03-06,2017-03-15,2017-03-28
f5311db24a2d,2017-02-26,2017-03-15,2017-03-27
0de8e26fde50,2017-03-23,2017-03-23,2017-03-28
9a51106be849,2017-03-06,2017-03-15,2017-03-28
a2975e2fa651,2017-03-14,2017-03-15,2017-03-18
3af03892d876,2017-02-20,2017-03-15,2017-03-22
014d0517d5ad,2017-02-27,2017-03-15,2017-03-28
942b068f213b,2017-03-13,2017-03-15,2017-03-28
ac524f30e297,2017-03-10,2017-03-15,2017-03-28
732dd5398996,2017-03-13,2017-03-15,2017-03-28
1acefef94dcb,2017-03-19,2017-03-19,2017-03-28
dd2c7c7aa2ea,2017-02-24,2017-03-15,2017-03-26
c7ac55c2ec72,2017-03-13,2017-03-15,2017-03-28
b89fb4aafc14,2017-03-23,2017-03-23,2017-03-28
e88f25d3bbcc,2017-03-19,2017-03-19,2017-03-28
27219538e8bb,2017-02-14,2017-03-15,2017-03-16
470ea3dccfee,2017-03-04,2017-03-15,2017-03-28
1ddc118984f5,2017-03-13,2017-03-15,2017-03-28
7b097567331f,2017-02-16,2017-03-15,2017-03-18
6ba71312a189,2017-03-15,2017-03-15,2017-03-28
3eb835e0c677,2017-02-19,2017-03-15,2017-03-20
75c324e04b82,2017-03-15,2017-03-15,2017-03-28
fd5da205c4d4,2017-03-11,2017-03-15,2017-03-28
6b51a4464a6c,2017-03-02,2017-03-15,2017-03-28
238b6312df16,2017-03-16,2017-03-16,2017-03-28
2f3ff155f504,2017-03-28,2017-03-28,2017-03-28
fa3b8861281e,2017-03-08,2017-03-15,2017-03-28
4085211c6fe6,2017-03-25,2017-03-25,2017-03-28
d0c5b4dc6c81,2017-03-03,2017-03-15,2017-03-28
78befcaf72b1,2017-02-19,2017-03-15,2017-03-21
be6689165013,2017-02-26,2017-03-15,2017-03-28
70b098ef308f,2017-03-19,2017-03-19,2017-03-28
1ce1d03d7ba2,2017-02-27,2017-03-15,2017-03-27
08d959941a94,2017-03-05,2017-03-15,2017-03-28
593d4439ed42,2017-02-26,2017-03-15,2017-03-27
827b7e638bac,2017-03-23,2017-03-23,2017-03-28
cebfb694fcde,2017-03-24,2017-03-24,2017-03-28
d86b11115e23,2017-03-12,2017-03-15,2017-03-28
2762ade8d619,2017-03-26,2017-03-26,2017-03-28
eafc9250a04c,2017-03-07,2017-03-15,2017-03-28
dc467ceb6c7e,2017-02-27,2017-03-15,2017-03-28
a9e69953950f,2017-02-23,2017-03-15,2017-03-25
6e84673bcabc,2017-03-08,2017-03-15,2017-03-28
c4c6c8eab8c5,2017-03-19,2017-03-19,2017-03-28
dbb8efd42674,2017-03-27,2017-03-27,2017-03-28
754fe05d7227,2017-02-24,2017-03-15,2017-03-26
5d758ede5e29,2017-03-11,2017-03-15,2017-03-28
aee795b40099,2017-02-15,2017-03-15,2017-03-17
4807f1e49fc1,2017-02-24,2017-03-15,2017-03-26
425263685a62,2017-03-12,2017-03-15,2017-03-28
453ef81d7400,2017-03-13,2017-03-15,2017-03-28
aee56ef45627,2017-02-19,2017-03-15,2017-03-21
116f9db2c89e,2017-03-21,2017-03-21,2017-03-28
46f472ef56ea,2017-03-21,2017-03-21,2017-03-28
47e5c30d08a2,2017-03-12,2017-03-15,2017-03-28
4921f3e1fff4,2017-03-24,2017-03-24,2017-03-28
b66fa040efac,2017-02-17,2017-03-15,2017-03-18
38858378559e,2017-03-06,2017-03-15,2017-03-28
dff66102433e,2017-03-22,2017-03-22,2017-03-28
bbda3ecedf89,2017-03-24,2017-03-24,2017-03-28
4820d9ded3db,2017-02-22,2017-03-15,2017-03-20
50de8d43eb62,2017-03-11,2017-03-15,2017-03-28
19e645dca309,2017-02-16,2017-03-15,2017-03-18
34825391ca96,2017-03-07,2017-03-15,2017-03-28
c81383553d9c,2017-03-26,2017-03-26,2017-03-28
5f29b95187a8,2017-03-01,2017-03-15,2017-03-28
a4dca7d9d93b,2017-03-12,2017-03-15,2017-03-28
cf0c26fcbc78,2017-03-13,2017-03-15,2017-03-28
d2cabaa8a7f1,2017-02-27,2017-03-15,2017-03-28
7b07a9067ef1,2017-03-09,2017-03-15,2017-03-28
f3a9f28f6c24,2017-02-21,2017-03-15,2017-03-23
94b593612f2b,2017-02-24,2017-03-15,2017-03-26
1a4895e82e82,2017-03-12,2017-03-15,2017-03-28
f812a65b8e90,2017-02-26,2017-03-15,2017-03-28
6d2971c9c51e,2017-02-14,2017-03-15,2017-03-15
e779c19d4c2f,2017-02-21,2017-03-15,2017-03-23
206ddd0b165b,2017-02-22,2017-03-15,2017-03-24
c7dfcfe947c8,2017-03-04,2017-03-15,2017-03-28
59332bfd6108,2017-02-27,2017-03-15,2017-03-28
6f758377270f,2017-03-15,2017-03-15,2017-03-28
0f7700505c99,2017-02-21,2017-03-15,2017-03-22
307d274123f3,2017-03-01,2017-03-15,2017-03-28
87819878b3c9,2017-02-19,2017-03-15,2017-03-21
cc95fdb77496,2017-03-12,2017-03-15,2017-03-28
6f12297fa2a7,2017-03-19,2017-03-19,2017-03-28
f8596f5ba8e8,2017-03-10,2017-03-15,2017-03-28
e05dc927f4ef,2017-03-13,2017-03-15,2017-03-28
2c3e91b36429,2017-02-28,2017-03-15,2017-03-28
47c3a0a4574f,2017-03-24,2017-03-24,2017-03-28
2d6fcec1c7da,2017-03-27,2017-03-27,2017-03-28
0e895eeeb1f0,2017-03-27,2017-03-27,2017-03-28
973f0eb4a0eb,2017-02-18,2017-03-15,2017-03-21
1da6842a7a82,2017-02-23,2017-03-15,2017-03-25
ee331b02046f,2017-03-23,2017-03-23,2017-03-28
2f0c33fcc3ee,2017-03-10,2017-03-15,2017-03-28
cbe3040c6f88,2017-03-22,2017-03-22,2017-03-22
8c9db8eada63,2017-02-20,2017-03-15,2017-03-22
c16bc3067a9f,2017-03-17,2017-03-17,2017-03-23
5a967f93f07f,2017-03-20,2017-03-20,2017-03-28
a0204762751c,2017-03-11,2017-03-15,2017-03-28
f7f77482fa88,2017-03-19,2017-03-19,2017-03-28
cff7c65cc181,2017-02-24,2017-03-15,2017-03-26
4a50f3d05b50,2017-03-12,2017-03-15,2017-03-28
2eed219ee2b6,2017-03-26,2017-03-26,2017-03-28
fc3a1dab6ef6,2017-03-24,2017-03-24,2017-03-28
25807b7aab7f,2017-02-19,2017-03-15,2017-03-21
47bbbd029648,2017-03-10,2017-03-15,2017-03-28
f545aa82d0ca,2017-03-02,2017-03-15,2017-03-28
41c859c2af1a,2017-03-15,2017-03-15,2017-03-28
729496c2e80b,2017-02-24,2017-03-15,2017-03-25
986a4ea23f4f,2017-03-02,2017-03-15,2017-03-28
e3b6b8f99204,2017-03-19,2017-03-19,2017-03-28
72c8e5aef47c,2017-02-14,2017-03-15,2017-03-16
8b170189f70c,2017-02-16,2017-03-15,2017-03-18
f8d6eeb18a94,2017-03-11,2017-03-15,2017-03-28
92a237464e48,2017-02-28,2017-03-15,2017-03-28
2a437c5a190c,2017-03-02,2017-03-27,2017-03-28
6a59b16dc7b6,2017-03-05,2017-03-15,2017-03-28
0f0e37f258d2,2017-03-20,2017-03-20,2017-03-28
a93a438242ff,2017-02-18,2017-03-15,2017-03-20
3aab5532fb2a,2017-03-21,2017-03-21,2017-03-28
cbc0e08da38e,2017-03-16,2017-03-16,2017-03-28
9c4db971d792,2017-02-15,2017-03-15,2017-03-17
e289fb2ed08f,2017-03-17,2017-03-17,2017-03-28
a530ba6466ec,2017-03-08,2017-03-15,2017-03-28
ddb347bde44b,2017-03-20,2017-03-20,2017-03-28
e9e3f4d83211,2017-03-15,2017-03-15,2017-03-28
0198a81a9487,2017-03-01,2017-03-15,2017-03-28
84b5c3fd54fa,2017-02-28,2017-03-15,2017-03-28
b1977fb62afc,2017-03-18,2017-03-18,2017-03-28
b088f4a7c9ec,2017-03-24,2017-03-24,2017-03-28
fc1fcc5c19da,2017-02-14,2017-03-15,2017-03-16
8e12b2f0689a,2017-03-26,2017-03-26,2017-03-28
eb4f80a9588b,2017-02-16,2017-03-15,2017-03-18
8c333e24ddb2,2017-02-16,2017-03-15,2017-03-18
23f070a099c9,2017-03-21,2017-03-21,2017-03-28
d123b4f2541c,2017-02-26,2017-03-15,2017-03-28
55c24de52d94,2017-03-10,2017-03-15,2017-03-28
780aa182f85e,2017-03-18,2017-03-18,2017-03-28
dce0f4df1066,2017-02-18,2017-03-15,2017-03-20
fe2c4163c2bf,2017-02-17,2017-03-15,2017-03-19
aceddfbdc9ed,2017-02-27,2017-03-15,2017-03-28
1fdbebf7e404,2017-03-14,2017-03-15,2017-03-28
7f2bd32af2a1,2017-03-13,2017-03-15,2017-03-28
71446760156a,2017-03-23,2017-03-23,2017-03-28
e863919cff3d,2017-03-25,2017-03-25,2017-03-28
b79645875b20,2017-03-06,2017-03-15,2017-03-28
497e33610102,2017-03-28,2017-03-28,2017-03-28
1840d2be514d,2017-03-25,2017-03-25,2017-03-28
ea9156113381,2017-02-24,2017-03-15,2017-03-26
d7cbe785b1e2,2017-03-08,2017-03-15,2017-03-28
3f3d587f31b4,2017-03-25,2017-03-25,2017-03-28
2b98c6684bd0,2017-03-27,2017-03-27,2017-03-28
d1873d97a4a0,2017-03-24,2017-03-24,2017-03-28
bfc580fa2b03,2017-03-13,2017-03-15,2017-03-28
3cd962f36aca,2017-03-05,2017-03-15,2017-03-28
f7d779a7aa69,2017-02-21,2017-03-15,2017-03-22
428c31e4c333,2017-03-08,2017-03-15,2017-03-28
a7fd662648ae,2017-03-10,2017-03-15,2017-03-28
1faf9caa930e,2017-02-15,2017-03-15,2017-03-17
c8865a64a307,2017-02-21,2017-03-15,2017-03-22
2d1ad557a21b,2017-02-18,2017-03-15,2017-03-20
d95db02c5cdf,2017-03-22,2017-03-22,2017-03-28
0e749fd29072,2017-03-05,2017-03-15,2017-03-28
957e618f2818,2017-02-24,2017-03-15,2017-03-26
8e8eaba5363a,2017-02-27,2017-03-15,2017-03-28
ac27eabdabef,2017-03-12,2017-03-15,2017-03-28
4dab3a4ebbfc,2017-03-13,2017-03-15,2017-03-28
b2170dccff77,2017-03-06,2017-03-15,2017-03-28
11229a58c3ae,2017-02-14,2017-03-15,2017-03-15
48e20bcd451f,2017-02-17,2017-03-15,2017-03-18
ef608c3da4c9,2017-02-26,2017-03-15,2017-03-28
43f2c58bf332,2017-02-14,2017-03-15,2017-03-16
cedae9cf75f4,2017-03-17,2017-03-17,2017-03-21
65c521b4209e,2017-02-28,2017-03-15,2017-03-28
021bfc89abf6,2017-02-19,2017-03-15,2017-03-21
7edfc81900d3,2017-03-20,2017-03-20,2017-03-28
9359641b60d4,2017-02-26,2017-03-15,2017-03-28
fc7e9a1f5772,2017-02-20,2017-03-15,2017-03-22
9350ee36e411,2017-02-19,2017-03-15,2017-03-20
9710099ae3c6,2017-03-05,2017-03-15,2017-03-28
d34ac11d4cff,2017-02-18,2017-03-15,2017-03-20
cec84e5025e9,2017-03-25,2017-03-25,2017-03-28
806437a1c224,2017-03-09,2017-03-15,2017-03-28
e0197c902572,2017-03-06,2017-03-15,2017-03-28
a3521dc77d2e,2017-02-20,2017-03-15,2017-03-22
c8b06e2f4461,2017-03-11,2017-03-15,2017-03-28
9108f96b9e2b,2017-02-15,2017-03-15,2017-03-16
b5fe6a5f9725,2017-03-15,2017-03-15,2017-03-28
943cb6409fb5,2017-03-10,2017-03-15,2017-03-28
991401e2a34f,2017-03-11,2017-03-15,2017-03-28
b8d4e1fe123f,2017-03-08,2017-03-15,2017-03-28
e67b2b543367,2017-02-26,2017-03-15,2017-03-27
3a5c89d021c8,2017-03-12,2017-03-15,2017-03-28
90570a84956f,2017-03-02,2017-03-15,2017-03-24
d3641f2fc21c,2017-03-17,2017-03-17,2017-03-28
8027e1cc04bc,2017-03-02,2017-03-15,2017-03-28
589a27753826,2017-03-14,2017-03-15,2017-03-28
35012ee2d26e,2017-03-14,2017-03-15,2017-03-28
07a9ccaf8761,2017-02-23,2017-03-15,2017-03-25
8061543e687d,2017-02-18,2017-03-15,2017-03-20
3c95087cf7d0,2017-03-15,2017-03-15,2017-03-28
0388831ed716,2017-03-27,2017-03-27,2017-03-28
47dfc52a1e66,2017-02-20,2017-03-15,2017-03-22
74d6b3233911,2017-03-28,2017-03-28,2017-03-28
4ec668f1b813,2017-03-26,2017-03-26,2017-03-28
111e93ddb4ee,2017-02-13,2017-03-15,2017-03-15
4edea77a1598,2017-03-19,2017-03-19,2017-03-21
6e29d2713db3,2017-03-01,2017-03-15,2017-03-28
b1106e37f563,2017-03-03,2017-03-15,2017-03-28
18cb093209cd,2017-03-20,2017-03-20,2017-03-28
2b2e61128f83,2017-03-16,2017-03-16,2017-03-28
c70b81623ece,2017-03-28,2017-03-28,2017-03-28
ff8cf44a5a1e,2017-03-18,2017-03-18,2017-03-28
11b8c6433cc1,2017-03-08,2017-03-15,2017-03-28
dc4533dcffc3,2017-02-20,2017-03-15,2017-03-22
87ff6bafbacc,2017-02-27,2017-03-15,2017-03-28
29c4cac98e10,2017-03-13,2017-03-15,2017-03-28
cf198000188e,2017-02-17,2017-03-15,2017-03-19
56f243bbae13,2017-03-01,2017-03-15,2017-03-28
be61a6933fcc,2017-03-07,2017-03-15,2017-03-28
d8760d754a64,2017-03-22,2017-03-22,2017-03-28
957acf725f58,2017-03-05,2017-03-15,2017-03-28
151a3741c3a0,2017-03-02,2017-03-15,2017-03-28
84300047aa52,2017-02-28,2017-03-15,2017-03-28
24ccd7a533a1,2017-02-28,2017-03-15,2017-03-28
581a704ad1ad,2017-03-02,2017-03-15,2017-03-28
86c0cf08d111,2017-03-25,2017-03-25,2017-03-28
4f812e76aa83,2017-03-12,2017-03-15,2017-03-28
3dba13dd494e,2017-03-05,2017-03-15,2017-03-28
3e4ff9f2115d,2017-03-12,2017-03-15,2017-03-28
becef9abe2f0,2017-03-28,2017-03-28,2017-03-28
350381626e28,2017-03-21,2017-03-21,2017-03-28
f14692308d1d,2017-02-22,2017-03-15,2017-03-23
01209d3bf1d5,2017-03-20,2017-03-20,2017-03-28
0be83e77362a,2017-03-01,2017-03-15,2017-03-28
c15aed295d70,2017-03-27,2017-03-27,2017-03-28
c03efbc3437f,2017-03-03,2017-03-15,2017-03-28
d7a4d82f1db3,2017-02-23,2017-03-15,2017-03-25
69e4de595401,2017-03-02,2017-03-15,2017-03-28
56ed914d70e2,2017-03-23,2017-03-23,2017-03-28
a913b9338ffa,2017-03-05,2017-03-15,2017-03-26
2f5a6e0883bd,2017-03-07,2017-03-15,2017-03-28
41ce339b98fd,2017-03-21,2017-03-21,2017-03-28
ec496f669603,2017-03-07,2017-03-15,2017-03-28
4579b9abf692,2017-03-24,2017-03-24,2017-03-28
48ba53692fd4,2017-02-14,2017-03-15,2017-03-16
07342ff2c0a8,2017-03-17,2017-03-17,2017-03-28
4cdfc3a83445,2017-02-14,2017-03-15,2017-03-16
d1791b63e7c2,2017-03-14,2017-03-15,2017-03-28
bb0c61b4c472,2017-02-14,2017-03-15,2017-03-16
b59a48e60038,2017-02-27,2017-03-15,2017-03-28
eaf0775f04e3,2017-03-10,2017-03-15,2017-03-28
e9c308687c3d,2017-02-28,2017-03-15,2017-03-28
a2f83ce12880,2017-03-18,2017-03-18,2017-03-28
4184df3f60e8,2017-02-25,2017-03-15,2017-03-27
d6f4f80de8a3,2017-03-16,2017-03-16,2017-03-28
13c6237f7efd,2017-02-16,2017-03-15,2017-03-18
15101c394d6a,2017-03-02,2017-03-15,2017-03-28
baa35599ceab,2017-03-16,2017-03-16,2017-03-28
8a88640311b5,2017-02-18,2017-03-15,2017-03-18
ef1d06cea2df,2017-02-25,2017-03-15,2017-03-27
84bb208fd822,2017-03-20,2017-03-20,2017-03-28
44c0e3781554,2017-03-02,2017-03-15,2017-03-28
e785f6de9068,2017-03-20,2017-03-20,2017-03-28
cc4761718e67,2017-03-04,2017-03-15,2017-03-28
b456fd0dc140,2017-02-21,2017-03-15,2017-03-23
c1cb7e3f4da4,2017-02-20,2017-03-15,2017-03-22
0c137bb22cdb,2017-03-01,2017-03-15,2017-03-28
b47c126e4130,2017-03-07,2017-03-15,2017-03-28
4f677ab25a07,2017-03-13,2017-03-15,2017-03-28
000af2be1ae3,2017-02-25,2017-03-15,2017-03-26
5be0c577a904,2017-03-16,2017-03-16,2017-03-28
65b017ec9ed3,2017-03-10,2017-03-15,2017-03-28
7a69e7daf596,2017-03-07,2017-03-15,2017-03-28
22dca3351465,2017-03-10,2017-03-15,2017-03-28
a972eed0e315,2017-03-12,2017-03-15,2017-03-28
cf091f342ab9,2017-03-15,2017-03-15,2017-03-28
647e988f3d82,2017-02-28,2017-03-15,2017-03-28
71ca46b08fd7,2017-03-10,2017-03-15,2017-03-28
39a7dea7ccab,2017-02-27,2017-03-15,2017-03-28
219f1678732e,2017-03-19,2017-03-19,2017-03-28
0c3dc0558147,2017-03-18,2017-03-18,2017-03-28
b2dbb43dd380,2017-02-16,2017-03-15,2017-03-18
b671c9d86e53,2017-03-04,2017-03-15,2017-03-28
8ad281b67232,2017-03-15,2017-03-15,2017-03-28
8de5523432dd,2017-02-14,2017-03-15,2017-03-16
ec345983c087,2017-03-14,2017-03-15,2017-03-28
298951a97987,2017-03-04,2017-03-15,2017-03-28
7617fc79964b,2017-03-16,2017-03-16,2017-03-28
d5ee2d92b13a,2017-02-13,2017-03-15,2017-03-15
92fcc6cf1e1c,2017-03-15,2017-03-15,2017-03-28
5f741530bccf,2017-02-15,2017-03-15,2017-03-16
caf5fe27ba49,2017-03-22,2017-03-22,2017-03-28
7443e061d9f5,2017-03-19,2017-03-19,2017-03-28
23ee06d6fc85,2017-03-10,2017-03-15,2017-03-28
2870c063be8d,2017-02-25,2017-03-15,2017-03-27
a3eebadec4f0,2017-02-16,2017-03-15,2017-03-18
0fa9f9cd92dd,2017-02-24,2017-03-15,2017-03-26
e6f99ecab56e,2017-03-16,2017-03-16,2017-03-28
60e23c98163c,2017-03-02,2017-03-15,2017-03-16
092a451bbf7c,2017-03-18,2017-03-18,2017-03-28
8c490a94a61f,2017-03-01,2017-03-15,2017-03-28
ab5ad7ffda0e,2017-02-14,2017-03-15,2017-03-15
7813a310dd17,2017-03-12,2017-03-15,2017-03-28
caf7776d7ba6,2017-02-19,2017-03-15,2017-03-20
4868c9a484b2,2017-03-13,2017-03-15,2017-03-28
305048081278,2017-03-18,2017-03-18,2017-03-28
bbb09eb28d7f,2017-03-28,2017-03-28,2017-03-28
15febee481cc,2017-02-27,2017-03-15,2017-03-28
73081b9dbc97,2017-03-06,2017-03-15,2017-03-28
e7dd8ab3e2ec,2017-03-21,2017-03-21,2017-03-28
e594fccb8c8c,2017-02-18,2017-03-15,2017-03-20
c5d473bb6bd2,2017-03-09,2017-03-15,2017-03-28
d1d657bd3f1d,2017-03-17,2017-03-17,2017-03-28
7a1669ad3ae1,2017-02-24,2017-03-15,2017-03-26
af7db2b90c4c,2017-03-08,2017-03-15,2017-03-28
