item_id,activation_date,date_from,date_to
8ce803f6e1f0,2017-03-04,2017-03-15,2017-03-28
717a063aa7c4,2017-03-12,2017-03-15,2017-03-28
0c287bcec6e7,2017-02-18,2017-03-15,2017-03-20
caa137cb2e79,2017-03-13,2017-03-15,2017-03-28
e5b45888f4bb,2017-03-08,2017-03-15,2017-03-28
22df338f23a2,2017-03-16,2017-03-16,2017-03-28
09793fb30cc7,2017-03-16,2017-03-16,2017-03-28
cb02df161c87,2017-03-21,2017-03-21,2017-03-28
be7006a60884,2017-03-15,2017-03-15,2017-03-26
15792c9b3730,2017-03-26,2017-03-26,2017-03-28
2d04c366aac8,2017-03-24,2017-03-24,2017-03-28
84230a344c0f,2017-03-27,2017-03-27,2017-03-28
c788076d1867,2017-03-07,2017-03-15,2017-03-28
0c9ae0eea173,2017-03-07,2017-03-15,2017-03-28
362b905e181a,2017-03-22,2017-03-22,2017-03-28
3e086ecb23c8,2017-03-27,2017-03-27,2017-03-28
b6330327b83a,2017-03-11,2017-03-15,2017-03-28
a3b636feae3a,2017-03-21,2017-03-21,2017-03-28
f0bee800a56f,2017-02-17,2017-03-15,2017-03-19
ef0d32d1d238,2017-03-21,2017-03-21,2017-03-28
6e5823d877ac,2017-03-14,2017-03-15,2017-03-28
131091c4c169,2017-03-13,2017-03-15,2017-03-28
911502d3888b,2017-03-26,2017-03-26,2017-03-28
635380a6c251,2017-03-14,2017-03-15,2017-03-28
4aa4b1a34fb5,2017-03-25,2017-03-26,2017-03-28
72fe41c0a8a0,2017-03-12,2017-03-15,2017-03-28
df0f2c5d73a6,2017-03-14,2017-03-15,2017-03-28
bf71ae673ea5,2017-03-14,2017-03-15,2017-03-28
19be40f013ea,2017-02-21,2017-03-15,2017-03-23
f5d7a3610084,2017-03-02,2017-03-15,2017-03-28
fca96e23430b,2017-02-24,2017-03-15,2017-03-26
d5ba9688eb50,2017-03-05,2017-03-15,2017-03-28
12e034cf13d2,2017-02-26,2017-03-15,2017-03-28
bed2ac56e5e4,2017-02-22,2017-03-15,2017-03-24
48046b974d5b,2017-03-20,2017-03-20,2017-03-28
775638421991,2017-02-21,2017-03-15,2017-03-23
ae1040af140f,2017-03-12,2017-03-15,2017-03-28
ba740c3287fb,2017-03-08,2017-03-15,2017-03-28
5733ef18947e,2017-02-26,2017-03-15,2017-03-27
5958f94096b7,2017-03-28,2017-03-28,2017-03-28
97a3688ce0be,2017-02-17,2017-03-15,2017-03-18
b92387acec33,2017-03-24,2017-03-24,2017-03-25
225cf6895e50,2017-02-18,2017-03-15,2017-03-20
cfd257ef9db1,2017-02-15,2017-03-15,2017-03-17
43d3797266e1,2017-03-03,2017-03-15,2017-03-28
0e8e3c8b4a0f,2017-02-16,2017-03-15,2017-03-17
0f1cebd8735f,2017-02-25,2017-03-15,2017-03-27
b4c2af5c8f82,2017-02-20,2017-03-15,2017-03-22
066f5d69f56a,2017-03-17,2017-03-17,2017-03-28
a3e1996d8f8f,2017-02-21,2017-03-15,2017-03-23
8b511d4bd845,2017-03-02,2017-03-15,2017-03-28
a0c9b1cbf574,2017-03-05,2017-03-15,2017-03-28
da7b19844e0f,2017-02-22,2017-03-15,2017-03-23
65e768564452,2017-03-25,2017-03-25,2017-03-28
b14955326aa8,2017-03-12,2017-03-15,2017-03-28
2fda2b355812,2017-03-26,2017-03-26,2017-03-28
3acaec2c195b,2017-03-22,2017-03-22,2017-03-28
bb2106997f9f,2017-03-09,2017-03-15,2017-03-28
ee8939898958,2017-02-24,2017-03-15,2017-03-26
19195016a254,2017-03-28,2017-03-28,2017-03-28
4a929365316b,2017-03-01,2017-03-15,2017-03-28
b99b8d08a906,2017-03-15,2017-03-15,2017-03-28
b37254c86d7b,2017-02-27,2017-03-15,2017-03-28
860a5472c02d,2017-03-17,2017-03-17,2017-03-28
84b07c902d76,2017-03-26,2017-03-26,2017-03-28
6fbe8a7f1c01,2017-03-19,2017-03-19,2017-03-28
083db86e5c17,2017-03-10,2017-03-15,2017-03-28
7cadc9c11940,2017-02-20,2017-03-15,2017-03-22
bd2b9b18be76,2017-03-14,2017-03-15,2017-03-17
3e78c815c16a,2017-02-22,2017-03-15,2017-03-24
