item_id,activation_date,date_from,date_to
41fbef3769b1,2017-02-17,2017-03-15,2017-03-19
6de0b9e27b1c,2017-03-28,2017-03-28,2017-03-28
ac4b9de18d31,2017-02-17,2017-03-15,2017-03-18
a056406314c1,2017-03-20,2017-03-20,2017-03-28
fb4b8f9e09ea,2017-02-16,2017-03-15,2017-03-18
ed2af3b8d25d,2017-03-20,2017-03-20,2017-03-28
1c2e983b6987,2017-02-17,2017-03-15,2017-03-19
388d671a6df3,2017-03-07,2017-03-15,2017-03-28
d51f8c3f1c26,2017-03-20,2017-03-20,2017-03-28
080cf6180d00,2017-02-19,2017-03-15,2017-03-21
1e14d3934f43,2017-03-15,2017-03-15,2017-03-28
583a837f7590,2017-03-07,2017-03-15,2017-03-28
347fb6382652,2017-02-20,2017-03-15,2017-03-22
d083a2442444,2017-03-19,2017-03-19,2017-03-28
160482f57616,2017-03-12,2017-03-15,2017-03-28
97ca6ad14020,2017-03-12,2017-03-15,2017-03-28
8ddaf74c823b,2017-03-14,2017-03-15,2017-03-28
cc58472d053f,2017-02-19,2017-03-15,2017-03-21
45f07209b488,2017-03-22,2017-03-22,2017-03-28
d56f48ddc2ec,2017-02-27,2017-03-15,2017-03-28
06301adb97ca,2017-03-02,2017-03-15,2017-03-28
f1594e733466,2017-03-02,2017-03-15,2017-03-16
99e57528c1d8,2017-03-05,2017-03-15,2017-03-28
a8aeadde9c6d,2017-02-28,2017-03-15,2017-03-28
c19cc5fb1c02,2017-03-04,2017-03-15,2017-03-28
688c8e5526b9,2017-02-24,2017-03-15,2017-03-25
d9ba4638382c,2017-03-18,2017-03-18,2017-03-28
8b7eb2c17f14,2017-03-02,2017-03-15,2017-03-28
86b0088bef45,2017-02-14,2017-03-15,2017-03-16
2785746a89e3,2017-02-15,2017-03-15,2017-03-17
9b9ed45f3667,2017-02-16,2017-03-15,2017-03-18
0193d960a088,2017-03-20,2017-03-20,2017-03-28
3e45c2602a70,2017-02-22,2017-03-15,2017-03-23
13f19b0ec38e,2017-03-04,2017-03-15,2017-03-28
ec3c96a9e262,2017-02-26,2017-03-15,2017-03-19
ed3418951ffe,2017-03-07,2017-03-15,2017-03-28
dab828c6f9ee,2017-03-09,2017-03-15,2017-03-28
ca7233b5f127,2017-03-22,2017-03-22,2017-03-28
ff4e687019b7,2017-03-08,2017-03-15,2017-03-28
f43a6f2f16b6,2017-03-13,2017-03-15,2017-03-28
4c7cb5bdd029,2017-02-25,2017-03-15,2017-03-27
9ae8540d5f01,2017-02-23,2017-03-15,2017-03-25
88c4f2ce1bec,2017-02-14,2017-03-15,2017-03-16
4751d1da6581,2017-03-03,2017-03-15,2017-03-28
480d94cb3762,2017-03-13,2017-03-15,2017-03-28
bb548753e09a,2017-02-28,2017-03-15,2017-03-28
