item_id,activation_date,date_from,date_to
44373f78c158,2017-03-12,2017-03-15,2017-03-28
8c7472be907c,2017-02-16,2017-03-15,2017-03-18
0242df43aab9,2017-03-23,2017-03-23,2017-03-28
30a8fab3422e,2017-03-13,2017-03-15,2017-03-28
a6e84128208a,2017-03-12,2017-03-15,2017-03-28
36e5b3d5ae57,2017-03-28,2017-03-28,2017-03-28
8926601150cc,2017-02-28,2017-03-15,2017-03-28
68314774fc75,2017-03-25,2017-03-25,2017-03-28
55bb95976726,2017-03-09,2017-03-15,2017-03-28
b4a0b78132a8,2017-02-24,2017-03-15,2017-03-26
57d1008da106,2017-02-27,2017-03-15,2017-03-28
2b8889f4aa96,2017-02-23,2017-03-15,2017-03-24
b5196c9a19cc,2017-03-04,2017-03-15,2017-03-26
8fab5864b0fc,2017-03-23,2017-03-23,2017-03-28
0d3f969508ff,2017-03-15,2017-03-15,2017-03-28
785c7811b68f,2017-03-13,2017-03-15,2017-03-28
39f397a0879b,2017-03-07,2017-03-15,2017-03-28
9f73adaead1f,2017-03-22,2017-03-22,2017-03-28
e5109dcbf5fb,2017-02-21,2017-03-15,2017-03-23
17e18ccaad8e,2017-03-24,2017-03-24,2017-03-28
9950c8ea2b42,2017-02-14,2017-03-15,2017-03-16
99d2049476ef,2017-03-21,2017-03-21,2017-03-28
aa08a44b50ff,2017-03-10,2017-03-15,2017-03-28
8ab75a0dd5a9,2017-03-04,2017-03-15,2017-03-28
ec34331a7cca,2017-02-19,2017-03-15,2017-03-21
3928290eca96,2017-03-18,2017-03-18,2017-03-28
c2c1fc363123,2017-03-12,2017-03-15,2017-03-28
00f51552d821,2017-03-03,2017-03-15,2017-03-28
b27aa240ad0b,2017-03-08,2017-03-15,2017-03-18
a09b180b1571,2017-03-23,2017-03-23,2017-03-28
3b36820ab28e,2017-03-23,2017-03-23,2017-03-28
dbfed99817eb,2017-03-08,2017-03-15,2017-03-28
3bd59815a538,2017-03-11,2017-03-15,2017-03-28
cf928d205735,2017-03-20,2017-03-20,2017-03-28
da410f64b627,2017-02-26,2017-03-15,2017-03-28
1d262766482e,2017-03-08,2017-03-15,2017-03-28
32458c13c567,2017-03-21,2017-03-21,2017-03-28
b3dc91e32abb,2017-03-23,2017-03-23,2017-03-28
a2a1e99b1a70,2017-03-12,2017-03-15,2017-03-28
67e749d71e9b,2017-03-18,2017-03-18,2017-03-28
efe41e4c9280,2017-02-25,2017-03-15,2017-03-17
02717990f0dd,2017-02-14,2017-03-15,2017-03-15
3f46c65c8fb4,2017-02-14,2017-03-15,2017-03-16
6f59cff18dfd,2017-03-17,2017-03-17,2017-03-28
165520f32e4c,2017-03-11,2017-03-15,2017-03-28
eec17a8cc17f,2017-03-04,2017-03-15,2017-03-28
865559ccbc45,2017-03-04,2017-03-15,2017-03-28
2a6ed937f8d5,2017-02-25,2017-03-15,2017-03-27
d5bfa8854b18,2017-03-02,2017-03-15,2017-03-28
73435e4b202b,2017-03-12,2017-03-15,2017-03-28
485139c49ad7,2017-03-06,2017-03-15,2017-03-28
049cb488f43d,2017-02-22,2017-03-15,2017-03-24
df0f37d2ea9a,2017-02-27,2017-03-15,2017-03-28
819770b278e7,2017-03-02,2017-03-15,2017-03-28
7202792e556d,2017-02-19,2017-03-15,2017-03-20
ab9cda965dc7,2017-03-20,2017-03-20,2017-03-28
bc0de9ec01f1,2017-03-21,2017-03-21,2017-03-28
6f210842d764,2017-03-16,2017-03-16,2017-03-28
815771e3e76f,2017-03-23,2017-03-23,2017-03-28
1dab1c121421,2017-02-15,2017-03-15,2017-03-17
89158c06c88f,2017-03-05,2017-03-15,2017-03-28
5c37fb6977af,2017-03-18,2017-03-18,2017-03-28
5bfea7373426,2017-03-03,2017-03-15,2017-03-28
bb80822f2ea5,2017-03-16,2017-03-16,2017-03-23
ae4539424506,2017-02-26,2017-03-15,2017-03-28
bdbd4a5e0b62,2017-03-21,2017-03-21,2017-03-28
56c998863a3f,2017-02-26,2017-03-15,2017-03-28
f6467517f1db,2017-02-27,2017-03-15,2017-03-28
791fe0f41b27,2017-03-14,2017-03-15,2017-03-28
316fd7f46cb7,2017-03-24,2017-03-25,2017-03-28
facdf517e8a1,2017-03-08,2017-03-15,2017-03-28
bb059033fc45,2017-03-14,2017-03-15,2017-03-28
cd577080faec,2017-02-25,2017-03-15,2017-03-24
1982c83bc9fd,2017-03-24,2017-03-24,2017-03-28
e576a8018a07,2017-02-14,2017-03-15,2017-03-16
b86dba5e50f0,2017-03-19,2017-03-19,2017-03-28
54db92f850bd,2017-03-13,2017-03-15,2017-03-28
a6f04459e837,2017-03-24,2017-03-24,2017-03-25
d470dd356a55,2017-03-05,2017-03-15,2017-03-28
baf0456a4545,2017-02-20,2017-03-15,2017-03-21
906b2ffee6ab,2017-03-07,2017-03-15,2017-03-28
d02ca12b3426,2017-03-15,2017-03-15,2017-03-28
83f0da9f7a1f,2017-03-24,2017-03-24,2017-03-28
4e5bd0908051,2017-03-14,2017-03-15,2017-03-28
2a8fcacad404,2017-03-14,2017-03-15,2017-03-28
160ed4db45a0,2017-03-04,2017-03-15,2017-03-28
3a3cbe13b809,2017-03-09,2017-03-15,2017-03-28
7ca2a2333b08,2017-03-02,2017-03-15,2017-03-28
f3a5a56ecce2,2017-03-09,2017-03-15,2017-03-28
979fda17ac2f,2017-03-05,2017-03-15,2017-03-28
6d9f82f186cb,2017-02-22,2017-03-15,2017-03-23
5844aee238da,2017-03-13,2017-03-15,2017-03-28
6909516afa6f,2017-03-28,2017-03-28,2017-03-28
c5a713e96873,2017-03-14,2017-03-15,2017-03-28
f7455ef7f1cc,2017-03-15,2017-03-15,2017-03-19
610656f922b3,2017-03-14,2017-03-15,2017-03-18
7efcaf02e364,2017-02-25,2017-03-15,2017-03-27
144bdd7d7724,2017-03-06,2017-03-15,2017-03-28
741d644f116b,2017-03-11,2017-03-15,2017-03-28
e4f3d8113fc4,2017-02-22,2017-03-15,2017-03-24
8754b992fdd7,2017-03-14,2017-03-15,2017-03-16
db8d26bf006d,2017-03-13,2017-03-15,2017-03-28
310336ca86ee,2017-02-19,2017-03-15,2017-03-20
e969288e7332,2017-02-28,2017-03-15,2017-03-28
b380670fdc7f,2017-02-17,2017-03-15,2017-03-19
6397d06747bb,2017-03-21,2017-03-21,2017-03-28
827911462f7a,2017-03-24,2017-03-24,2017-03-28
66fc0b66816b,2017-03-09,2017-03-15,2017-03-28
8209c1e6f511,2017-03-27,2017-03-27,2017-03-28
6cc257cc392f,2017-02-22,2017-03-15,2017-03-24
eadbddeb924e,2017-03-23,2017-03-23,2017-03-28
2582b6fd56f0,2017-03-10,2017-03-15,2017-03-28
f870d37e81f5,2017-03-14,2017-03-15,2017-03-28
9e85c5f2a53d,2017-03-20,2017-03-20,2017-03-28
7e94ed34faf5,2017-03-22,2017-03-22,2017-03-28
d869fb84f19f,2017-03-12,2017-03-15,2017-03-16
2fc42f27e06d,2017-03-02,2017-03-15,2017-03-28
e0cb921e9b98,2017-03-06,2017-03-15,2017-03-28
22ee0d59df26,2017-02-26,2017-03-15,2017-03-28
37918a7ab2ab,2017-03-02,2017-03-15,2017-03-28
c4caeb4515ca,2017-02-24,2017-03-15,2017-03-26
b37f1d975ce9,2017-02-20,2017-03-15,2017-03-22
25f6e2a374db,2017-02-28,2017-03-15,2017-03-28
1ed43cf52ba9,2017-03-04,2017-03-15,2017-03-28
d2e0f61759bf,2017-02-26,2017-03-15,2017-03-28
2c3667cbf931,2017-03-11,2017-03-15,2017-03-28
ee848017c983,2017-02-14,2017-03-15,2017-03-16
303d5b0acdbe,2017-02-15,2017-03-15,2017-03-16
2d9f5736b443,2017-02-15,2017-03-15,2017-03-16
e69e9d7321c0,2017-02-17,2017-03-15,2017-03-19
9c0ebfc03a5a,2017-03-23,2017-03-23,2017-03-28
