item_id,activation_date,date_from,date_to
d4a17ec941a8,2017-02-18,2017-03-15,2017-03-20
c59389f6f316,2017-03-04,2017-03-15,2017-03-19
1f5ecaad61b9,2017-03-19,2017-03-19,2017-03-28
33d462af2db7,2017-02-19,2017-03-15,2017-03-21
802710fb2d1e,2017-02-18,2017-03-15,2017-03-20
ff734f7ce092,2017-03-15,2017-03-15,2017-03-28
3a80d837e311,2017-03-02,2017-03-15,2017-03-28
43585b185b90,2017-03-20,2017-03-20,2017-03-28
f0d66242a5c0,2017-03-25,2017-03-25,2017-03-28
618c2e5e730c,2017-02-19,2017-03-15,2017-03-21
ed562e1d6430,2017-03-05,2017-03-15,2017-03-28
dd375ae72047,2017-03-07,2017-03-15,2017-03-28
bc60721a44fe,2017-03-13,2017-03-15,2017-03-28
34d49cb6436e,2017-03-20,2017-03-20,2017-03-28
b77c087a341f,2017-02-15,2017-03-15,2017-03-17
d2e2ddfe9c80,2017-03-24,2017-03-24,2017-03-28
8796180e2056,2017-02-28,2017-03-15,2017-03-28
5b0d2cbf58bd,2017-02-22,2017-03-15,2017-03-24
c6ae61d8c2fe,2017-02-19,2017-03-15,2017-03-21
7f738b9017c6,2017-03-13,2017-03-15,2017-03-28
a230a80373d9,2017-03-08,2017-03-15,2017-03-28
3a205852606c,2017-03-13,2017-03-15,2017-03-28
09a06318a4f0,2017-02-22,2017-03-15,2017-03-23
5516e85b1b50,2017-02-17,2017-03-15,2017-03-19
e5718c8a8957,2017-03-09,2017-03-15,2017-03-28
50b949f53ccb,2017-03-05,2017-03-15,2017-03-28
ec1a1935fd2e,2017-03-06,2017-03-15,2017-03-28
88c654fd5bf5,2017-03-11,2017-03-15,2017-03-28
9402223fc12f,2017-02-18,2017-03-15,2017-03-20
9a3873ecc57c,2017-02-25,2017-03-15,2017-03-27
576667a53c61,2017-02-22,2017-03-15,2017-03-24
52769fab4b20,2017-02-24,2017-03-15,2017-03-26
ac33758262c5,2017-03-28,2017-03-28,2017-03-28
2c629fcb0342,2017-02-25,2017-03-15,2017-03-27
d81fc37020ee,2017-03-25,2017-03-25,2017-03-28
f6aa46627dd0,2017-02-26,2017-03-15,2017-03-28
a1c7bab71510,2017-03-15,2017-03-15,2017-03-28
1f58b7daae52,2017-03-12,2017-03-15,2017-03-16
a5522e00b3c8,2017-03-18,2017-03-18,2017-03-28
ffa47460cee2,2017-03-08,2017-03-15,2017-03-28
a4a96f160d03,2017-03-15,2017-03-15,2017-03-28
1a28c6124300,2017-03-26,2017-03-26,2017-03-28
7bdb44011f68,2017-02-21,2017-03-15,2017-03-23
c01183f7ae7b,2017-03-04,2017-03-15,2017-03-28
0a7ecba1a896,2017-02-28,2017-03-15,2017-03-28
c3bb9a9a6344,2017-03-09,2017-03-15,2017-03-28
fa1690af3524,2017-03-17,2017-03-17,2017-03-28
0853bc871c2d,2017-02-14,2017-03-15,2017-03-16
5e66814ed60a,2017-03-11,2017-03-15,2017-03-28
142251fe89a9,2017-03-11,2017-03-15,2017-03-28
f194bff21e80,2017-03-17,2017-03-17,2017-03-28
1cbbb9e5ea40,2017-03-02,2017-03-15,2017-03-28
904465f074d2,2017-03-05,2017-03-15,2017-03-28
2c19294ddd31,2017-02-24,2017-03-15,2017-03-26
50f1a6f97cd8,2017-02-26,2017-03-15,2017-03-28
727e23804dec,2017-03-17,2017-03-17,2017-03-28
4ef67d5e9551,2017-02-27,2017-03-15,2017-03-28
41880c1b6921,2017-02-23,2017-03-15,2017-03-24
7a8b8e5e764d,2017-02-23,2017-03-15,2017-03-24
5a48bd7da116,2017-02-16,2017-03-15,2017-03-18
aa81f306c41d,2017-02-25,2017-03-15,2017-03-26
b901bf51dc53,2017-02-15,2017-03-15,2017-03-16
1b1c5c83f8db,2017-03-16,2017-03-16,2017-03-28
6a85a0755b38,2017-03-27,2017-03-27,2017-03-28
c811017a9d6b,2017-03-19,2017-03-19,2017-03-28
0ef1f2a69c4a,2017-02-16,2017-03-15,2017-03-17
1d6cb818f16f,2017-03-01,2017-03-15,2017-03-28
a896f61c3f20,2017-02-21,2017-03-15,2017-03-23
63b027e1d1de,2017-03-14,2017-03-15,2017-03-28
c2eb2cac370e,2017-03-06,2017-03-15,2017-03-28
df00869a5d4f,2017-03-17,2017-03-17,2017-03-20
253830b728c9,2017-03-28,2017-03-28,2017-03-28
cafa105d1bc8,2017-03-18,2017-03-18,2017-03-28
b916a436ba4d,2017-03-25,2017-03-25,2017-03-28
576b687d8a62,2017-02-18,2017-03-15,2017-03-19
68113408f4b1,2017-03-19,2017-03-19,2017-03-28
123df5bca4ab,2017-03-21,2017-03-21,2017-03-28
e1892b309407,2017-02-17,2017-03-15,2017-03-19
