item_id,activation_date,date_from,date_to
c6d5cb85c980,2017-03-07,2017-03-15,2017-03-28
7ebad5cb8637,2017-03-16,2017-03-16,2017-03-28
5b9b5082b3a1,2017-02-23,2017-03-15,2017-03-24
102534372b9d,2017-03-09,2017-03-15,2017-03-26
f41394dfc8a4,2017-03-22,2017-03-22,2017-03-27
3df06ba344d0,2017-03-05,2017-03-15,2017-03-28
39142c89b0a5,2017-03-08,2017-03-15,2017-03-28
520a56bdf499,2017-03-01,2017-03-15,2017-03-28
63386394342c,2017-03-18,2017-03-18,2017-03-28
c0165e6c337d,2017-03-15,2017-03-15,2017-03-28
0ab74cdaceee,2017-03-11,2017-03-15,2017-03-26
c072bb682655,2017-02-18,2017-03-15,2017-03-20
a46258897b54,2017-03-09,2017-03-15,2017-03-28
b11a7c522f48,2017-03-13,2017-03-15,2017-03-28
7acafea4137a,2017-02-26,2017-03-15,2017-03-27
d3dca0bfdd52,2017-03-14,2017-03-15,2017-03-28
72ab6c2a7c10,2017-03-21,2017-03-21,2017-03-28
d37e8b7a8bab,2017-03-25,2017-03-25,2017-03-28
74706f2e8f3f,2017-03-16,2017-03-16,2017-03-28
9ee0464dfcc9,2017-03-17,2017-03-17,2017-03-28
18cba7b10554,2017-03-05,2017-03-15,2017-03-28
20834a74227b,2017-03-08,2017-03-15,2017-03-28
47369c55c0e2,2017-02-27,2017-03-15,2017-03-28
cdabe5560d44,2017-02-26,2017-03-15,2017-03-28
47b089eca835,2017-03-04,2017-03-15,2017-03-28
b481aa5c3576,2017-02-28,2017-03-15,2017-03-28
c3072603b032,2017-02-15,2017-03-15,2017-03-16
c65b1256ee09,2017-03-19,2017-03-19,2017-03-28
df660e0727a1,2017-03-25,2017-03-25,2017-03-26
729707f88057,2017-02-15,2017-03-15,2017-03-17
ce300fad7fa3,2017-03-18,2017-03-18,2017-03-28
14bf502d3e96,2017-03-08,2017-03-15,2017-03-27
aad4b95e04f6,2017-03-18,2017-03-18,2017-03-28
304c44365dc1,2017-03-14,2017-03-15,2017-03-28
52472ebe379e,2017-02-23,2017-03-15,2017-03-25
67f4cfaeda00,2017-03-10,2017-03-15,2017-03-28
b8edd4da3054,2017-02-18,2017-03-15,2017-03-20
9479a03f6bf8,2017-02-24,2017-03-15,2017-03-26
0d7fef454d16,2017-02-15,2017-03-15,2017-03-16
97b685e543fe,2017-03-03,2017-03-15,2017-03-28
18d10be6a8b4,2017-03-05,2017-03-15,2017-03-28
f4468561f18a,2017-03-17,2017-03-17,2017-03-24
18b704b22141,2017-02-24,2017-03-15,2017-03-25
3b4d93a9e649,2017-01-19,2017-03-15,2017-03-20
