item_id,activation_date,date_from,date_to
3b247f7c9ae7,2017-02-16,2017-03-15,2017-03-18
2aab49242db3,2017-03-07,2017-03-15,2017-03-28
2ede190093fc,2017-02-27,2017-03-15,2017-03-28
894e7e7b0a86,2017-03-23,2017-03-23,2017-03-25
1dde495d3dc4,2017-03-20,2017-03-20,2017-03-28
a16762935499,2017-02-20,2017-03-15,2017-03-22
ee604f4bd6eb,2017-03-19,2017-03-19,2017-03-28
63319b02ec04,2017-03-27,2017-03-27,2017-03-28
15aac8d86ea9,2017-02-28,2017-03-15,2017-03-28
77fc3b238245,2017-02-22,2017-03-15,2017-03-23
9f69c2cb5091,2017-03-22,2017-03-22,2017-03-28
7d58e5f09664,2017-03-02,2017-03-15,2017-03-28
7bcd26927caa,2017-03-17,2017-03-17,2017-03-28
6309399b8077,2017-02-17,2017-03-15,2017-03-19
1ca0b72f2d5f,2017-03-03,2017-03-15,2017-03-28
e8376dad7dc1,2017-03-16,2017-03-16,2017-03-28
4b806c222b37,2017-03-04,2017-03-15,2017-03-28
35137e99386e,2017-03-27,2017-03-27,2017-03-28
daad7f879bd8,2017-02-25,2017-03-15,2017-03-27
e869ba8be171,2017-02-18,2017-03-15,2017-03-20
b3d1bc1ddf0d,2017-03-06,2017-03-15,2017-03-28
a5f3b1cd3706,2017-03-13,2017-03-15,2017-03-28
4e2dda8aaea6,2017-03-21,2017-03-21,2017-03-28
a8cfd6254ac7,2017-03-02,2017-03-15,2017-03-28
c05c1024c198,2017-02-27,2017-03-15,2017-03-28
270ae43b4ec3,2017-02-13,2017-03-15,2017-03-15
7042bc9d588f,2017-03-22,2017-03-22,2017-03-28
c2f8947485be,2017-02-23,2017-03-15,2017-03-25
fa67e5308253,2017-02-17,2017-03-15,2017-03-19
1251fb4bcd56,2017-03-21,2017-03-21,2017-03-28
fe0d0b1705d2,2017-03-19,2017-03-19,2017-03-19
65011bf2d436,2017-03-14,2017-03-15,2017-03-28
f52e5a8878fe,2017-02-14,2017-03-15,2017-03-16
040e57ac5d4d,2017-03-28,2017-03-28,2017-03-28
8cf8b4d2eb07,2017-02-24,2017-03-15,2017-03-26
90631704a8e7,2017-02-28,2017-03-15,2017-03-28
4cf113094a76,2017-02-28,2017-03-15,2017-03-28
368c0e84f54d,2017-03-20,2017-03-20,2017-03-28
895489df0f8d,2017-02-20,2017-03-15,2017-03-22
a134de8e08d7,2017-03-10,2017-03-15,2017-03-28
009b82b81a4f,2017-03-01,2017-03-15,2017-03-28
e66a328550b8,2017-03-20,2017-03-20,2017-03-28
14443d9b7db3,2017-03-13,2017-03-15,2017-03-28
03d521f233d9,2017-02-14,2017-03-15,2017-03-16
1677720371ae,2017-03-07,2017-03-15,2017-03-28
b662f126835f,2017-02-25,2017-03-15,2017-03-26
19a01af1710a,2017-03-02,2017-03-15,2017-03-28
77f5237542c9,2017-02-19,2017-03-15,2017-03-20
cc75c3a972ba,2017-03-14,2017-03-15,2017-03-23
a79d099ae78d,2017-02-20,2017-03-15,2017-03-21
