item_id,activation_date,date_from,date_to
4f3375af0a5b,2017-03-28,2017-03-28,2017-03-28
59502d791937,2017-03-03,2017-03-15,2017-03-28
05b4c5bbc498,2017-03-02,2017-03-15,2017-03-28
d2ce7eb3a4cd,2017-02-28,2017-03-15,2017-03-28
941f08a4476e,2017-02-17,2017-03-15,2017-03-19
b5c23da12d22,2017-03-08,2017-03-15,2017-03-28
e7b3e8edb311,2017-03-19,2017-03-19,2017-03-28
5faab690c0d3,2017-03-22,2017-03-22,2017-03-28
853f1b1810c6,2017-03-12,2017-03-15,2017-03-28
d66b3542f9ca,2017-03-28,2017-03-28,2017-03-28
b54ee52c3831,2017-03-21,2017-03-21,2017-03-28
164334bdaac6,2017-03-16,2017-03-16,2017-03-28
1e718618394d,2017-02-24,2017-03-15,2017-03-26
a35ad875c65d,2017-01-30,2017-03-15,2017-03-28
0ffc287bb4d5,2017-02-25,2017-03-15,2017-03-27
67b06eda5317,2017-03-16,2017-03-16,2017-03-20
f7cc38954446,2017-03-22,2017-03-22,2017-03-28
ec2cd730eb1d,2017-02-28,2017-03-15,2017-03-28
3e63ad24bbba,2017-02-20,2017-03-15,2017-03-21
a007bee41b27,2017-03-01,2017-03-15,2017-03-28
809cd2a9edc3,2017-03-18,2017-03-18,2017-03-28
158c7a46e48e,2017-02-20,2017-03-15,2017-03-22
49df882fef5d,2017-02-26,2017-03-15,2017-03-27
32e87c716f0a,2017-02-23,2017-03-15,2017-03-25
763b1d717b39,2017-02-24,2017-03-15,2017-03-26
793c6ec74a1f,2017-02-18,2017-03-15,2017-03-19
d7c050b5a2ba,2017-02-24,2017-03-15,2017-03-26
200bf8542f87,2017-02-26,2017-03-15,2017-03-28
f012e035c2da,2017-02-22,2017-03-15,2017-03-24
54d4ae71047a,2017-03-10,2017-03-15,2017-03-28
d9d6f985a190,2017-03-13,2017-03-15,2017-03-28
161679d5e062,2017-03-19,2017-03-19,2017-03-28
4deb45624353,2017-03-13,2017-03-15,2017-03-28
9b69d07bea4f,2017-02-17,2017-03-15,2017-03-19
2f747ee0d14b,2017-02-21,2017-03-15,2017-03-23
d6cb67547347,2017-03-16,2017-03-16,2017-03-28
9bcd351e0917,2017-02-17,2017-03-15,2017-03-19
47f258577843,2017-03-01,2017-03-15,2017-03-28
d2da90f9669d,2017-03-07,2017-03-15,2017-03-28
421d12eda75e,2017-02-27,2017-03-15,2017-03-28
0f7bab9bf2d1,2017-03-11,2017-03-15,2017-03-28
30a360f8fa5a,2017-03-22,2017-03-22,2017-03-28
14ac4c0aca03,2017-02-13,2017-03-15,2017-03-15
14911fc86dc0,2017-03-01,2017-03-15,2017-03-28
216e81c8d387,2017-02-24,2017-03-15,2017-03-26
fbc3a9fd802d,2017-03-25,2017-03-25,2017-03-26
ae17600f4ba6,2017-02-15,2017-03-15,2017-03-17
beed0186ab54,2017-03-13,2017-03-15,2017-03-28
0acf5f15d0b1,2017-02-27,2017-03-15,2017-03-28
8185b0671656,2017-03-18,2017-03-18,2017-03-28
52448a184702,2017-02-15,2017-03-15,2017-03-17
1c95853db9ac,2017-02-13,2017-03-15,2017-03-15
ccd49752ba82,2017-03-07,2017-03-15,2017-03-28
5b8fa92e64d0,2017-03-16,2017-03-16,2017-03-28
a668cea41ff8,2017-03-07,2017-03-15,2017-03-28
4572dc8988e2,2017-03-02,2017-03-15,2017-03-28
e748b92768e1,2017-02-22,2017-03-15,2017-03-23
796fbf92c680,2017-02-19,2017-03-15,2017-03-21
eb72e4e4645b,2017-02-17,2017-03-15,2017-03-19
0aacbf515928,2017-02-26,2017-03-15,2017-03-27
8d5ab0d45ee8,2017-03-04,2017-03-15,2017-03-28
675e8af26e1b,2017-03-17,2017-03-17,2017-03-28
701860c8faed,2017-03-23,2017-03-23,2017-03-28
e6ed082acd90,2017-02-21,2017-03-15,2017-03-22
04ad3c01a1d1,2017-03-24,2017-03-25,2017-03-28
be1d0527b850,2017-03-04,2017-03-15,2017-03-28
95c0b2a0d9c3,2017-03-16,2017-03-16,2017-03-28
c1dca7499e40,2017-03-15,2017-03-16,2017-03-28
715890b28d0c,2017-02-18,2017-03-15,2017-03-20
1f3f5ec1a585,2017-02-18,2017-03-15,2017-03-20
898ae0202514,2017-02-16,2017-03-15,2017-03-18
5f4924c842db,2017-02-22,2017-03-15,2017-03-24
8e5d795c6e69,2017-03-07,2017-03-15,2017-03-28
22c4146efc9a,2017-03-20,2017-03-20,2017-03-28
7e57a3c11731,2017-03-28,2017-03-28,2017-03-28
158f7593e6d2,2017-03-10,2017-03-15,2017-03-28
5896e6a1bf27,2017-02-21,2017-03-15,2017-03-23
eb75a52c8c68,2017-03-13,2017-03-15,2017-03-28
9f18a4a49a12,2017-03-26,2017-03-26,2017-03-28
82fd4a496a2a,2017-02-26,2017-03-15,2017-03-28
bd0c05ce65b0,2017-02-14,2017-03-15,2017-03-16
07cb6147a9f2,2017-03-14,2017-03-15,2017-03-28
f421e299f213,2017-03-02,2017-03-15,2017-03-28
039d5af5afe1,2017-03-14,2017-03-15,2017-03-28
ff3683c06240,2017-02-19,2017-03-15,2017-03-21
32c8b8b0f3bc,2017-02-20,2017-03-15,2017-03-22
487cc3f8bb4a,2017-03-14,2017-03-15,2017-03-28
afa0544ad6db,2017-02-23,2017-03-15,2017-03-25
245c8e429e9e,2017-02-25,2017-03-15,2017-03-27
4c1bb370b873,2017-03-21,2017-03-21,2017-03-28
fe6d02b0b05a,2017-02-17,2017-03-15,2017-03-19
5c2e1eff68d5,2017-03-08,2017-03-15,2017-03-28
b5d81f5d4fce,2017-02-28,2017-03-15,2017-03-28
62aebb5fd164,2017-02-20,2017-03-15,2017-03-21
2f2196d261a0,2017-03-10,2017-03-15,2017-03-28
106224a47b8f,2017-03-14,2017-03-15,2017-03-28
f4d1978c7f08,2017-03-04,2017-03-15,2017-03-28
ec4f91488384,2017-03-24,2017-03-24,2017-03-28
3edf30a58b2f,2017-03-23,2017-03-23,2017-03-28
20eea0f00596,2017-03-20,2017-03-20,2017-03-28
039647e1cdf3,2017-02-21,2017-03-15,2017-03-23
8af20cbf847b,2017-03-27,2017-03-27,2017-03-28
df2a8db09de9,2017-03-15,2017-03-15,2017-03-28
7599abbb1a68,2017-02-18,2017-03-15,2017-03-20
c7859eedc9ee,2017-02-14,2017-03-15,2017-03-16
bbb8aa7aa54a,2017-02-18,2017-03-15,2017-03-20
4447b498b60c,2017-03-10,2017-03-15,2017-03-28
4df4c89803f5,2017-03-11,2017-03-15,2017-03-28
d4b452136467,2017-03-12,2017-03-15,2017-03-28
4ec139063494,2017-02-26,2017-03-15,2017-03-28
67a2f6e68ded,2017-02-20,2017-03-15,2017-03-22
e1d861b66f41,2017-03-09,2017-03-15,2017-03-28
ae5ec5215663,2017-03-07,2017-03-15,2017-03-28
a531a3e2b82a,2017-02-28,2017-03-15,2017-03-28
f312a1e43603,2017-03-14,2017-03-15,2017-03-28
e06c7110a1e5,2017-02-16,2017-03-15,2017-03-18
26f119bc2998,2017-02-16,2017-03-15,2017-03-17
0eb9a30b2b08,2017-02-16,2017-03-15,2017-03-18
e5e7708e1a8b,2017-03-14,2017-03-15,2017-03-21
b38c1f8ac8e2,2017-03-07,2017-03-15,2017-03-28
6b8e231abeb3,2017-02-14,2017-03-15,2017-03-15
515c0f448dec,2017-03-04,2017-03-15,2017-03-28
632c0d712ea3,2017-03-13,2017-03-15,2017-03-28
a9ead03e8348,2017-03-13,2017-03-15,2017-03-28
4e102331fe4e,2017-02-26,2017-03-15,2017-03-28
658f5bdcdd43,2017-03-25,2017-03-25,2017-03-28
e92ff8d4bef0,2017-03-07,2017-03-15,2017-03-28
4a03d2853e71,2017-02-14,2017-03-15,2017-03-15
d82d97ab763c,2017-03-25,2017-03-25,2017-03-28
67cb5cc73b09,2017-03-13,2017-03-15,2017-03-28
e8cce096038f,2017-02-20,2017-03-15,2017-03-21
779a4936c6f6,2017-03-05,2017-03-15,2017-03-28
7d48267d01f6,2017-02-26,2017-03-15,2017-03-28
3deb9420184b,2017-03-04,2017-03-15,2017-03-28
822253edfa99,2017-03-23,2017-03-23,2017-03-28
a3f18ac2acf1,2017-03-05,2017-03-15,2017-03-28
ed6097cd28ba,2017-02-19,2017-03-15,2017-03-21
1c08dfa29fbc,2017-02-22,2017-03-15,2017-03-23
7c9222e815a9,2017-03-15,2017-03-15,2017-03-28
19d05df24afb,2017-03-08,2017-03-15,2017-03-28
9052fb1c3419,2017-02-18,2017-03-15,2017-03-20
0710a33d1a89,2017-02-17,2017-03-15,2017-03-19
266c4f4163bd,2017-03-17,2017-03-17,2017-03-23
441d75de1f93,2017-02-26,2017-03-15,2017-03-28
a47375e0ee21,2017-02-28,2017-03-15,2017-03-28
7418c722266b,2017-02-16,2017-03-15,2017-03-18
f4d8d1fccc8b,2017-03-27,2017-03-27,2017-03-28
a2ae10c1407f,2017-03-13,2017-03-15,2017-03-28
a4890294708e,2017-03-22,2017-03-22,2017-03-28
4cb356591b76,2017-03-03,2017-03-15,2017-03-28
d8788bcd6533,2017-03-13,2017-03-15,2017-03-28
c9448befe2a1,2017-03-22,2017-03-22,2017-03-28
122c08227daa,2017-02-18,2017-03-15,2017-03-20
4fac62c6dc51,2017-02-28,2017-03-15,2017-03-28
d1a365fcbc02,2017-03-04,2017-03-15,2017-03-28
f58cd1f0d5f4,2017-03-23,2017-03-23,2017-03-28
025a2b9bcad3,2017-02-24,2017-03-15,2017-03-26
41d6424de0e9,2017-02-15,2017-03-15,2017-03-16
91d60bf54ea6,2017-02-17,2017-03-15,2017-03-19
6db0fb8f0519,2017-03-11,2017-03-15,2017-03-28
6e89c9e11319,2017-02-27,2017-03-15,2017-03-28
70918d4a513e,2017-02-16,2017-03-15,2017-03-18
0e88083dfc4b,2017-03-08,2017-03-15,2017-03-28
1515b36c1468,2017-03-18,2017-03-18,2017-03-28
8ce1b9b063a7,2017-03-28,2017-03-28,2017-03-28
5c936eb2da80,2017-02-22,2017-03-15,2017-03-24
46f0c7716651,2017-03-01,2017-03-15,2017-03-28
755528e2312e,2017-03-12,2017-03-15,2017-03-28
e1553a55f27c,2017-02-27,2017-03-15,2017-03-28
557e9793a6f5,2017-03-13,2017-03-15,2017-03-28
69513930d9e3,2017-03-03,2017-03-15,2017-03-28
6e7a349139e4,2017-03-04,2017-03-15,2017-03-28
bd36cdb6a1b7,2017-02-27,2017-03-15,2017-03-28
f56cc34f03f9,2017-03-23,2017-03-23,2017-03-28
9ef5da032e77,2017-03-18,2017-03-18,2017-03-28
e7b00745778e,2017-03-13,2017-03-15,2017-03-28
4ad11f690508,2017-03-10,2017-03-15,2017-03-28
163f315d781f,2017-03-08,2017-03-15,2017-03-28
85c433cf357b,2017-02-27,2017-03-15,2017-03-28
8eb9cd194fcd,2017-03-02,2017-03-15,2017-03-28
3eda1ec9fcb8,2017-02-20,2017-03-15,2017-03-22
f97fe99513fd,2017-03-22,2017-03-22,2017-03-28
29ac14b8a153,2017-03-09,2017-03-15,2017-03-25
11025583faea,2017-03-04,2017-03-15,2017-03-28
975de6367474,2017-03-05,2017-03-15,2017-03-28
ad552ede5aef,2017-03-16,2017-03-16,2017-03-28
01370b615c9e,2017-03-05,2017-03-15,2017-03-28
2bf90395d565,2017-03-21,2017-03-21,2017-03-28
ba374cbd58c2,2017-02-14,2017-03-15,2017-03-16
3c7b13d2fae1,2017-03-08,2017-03-15,2017-03-28
28ca4b025212,2017-03-20,2017-03-20,2017-03-28
45158f49d256,2017-02-20,2017-03-15,2017-03-22
7de67950733e,2017-02-17,2017-03-15,2017-03-28
cc940fa40465,2017-03-16,2017-03-16,2017-03-28
f165595d9b68,2017-03-24,2017-03-24,2017-03-28
e6fea097129b,2017-03-09,2017-03-15,2017-03-28
c930fada0d84,2017-02-22,2017-03-15,2017-03-24
e62c69274862,2017-03-10,2017-03-15,2017-03-28
1e6c10bbf6cf,2017-02-21,2017-03-15,2017-03-22
07b1c648b501,2017-03-09,2017-03-15,2017-03-28
5febfad569bd,2017-03-09,2017-03-15,2017-03-28
f3accd50348c,2017-02-27,2017-03-15,2017-03-28
b370cb734e39,2017-03-02,2017-03-15,2017-03-28
e61011f413f9,2017-03-19,2017-03-19,2017-03-28
0d790e9dcf93,2017-03-12,2017-03-15,2017-03-28
533458e13677,2017-02-19,2017-03-15,2017-03-21
c33e6efb1751,2017-03-09,2017-03-15,2017-03-28
dd0ac9ac3c4c,2017-02-27,2017-03-15,2017-03-28
074f557bd3d7,2017-02-17,2017-03-15,2017-03-18
7e1740a5b92f,2017-03-12,2017-03-15,2017-03-28
85a72dece78d,2017-03-14,2017-03-15,2017-03-26
006675a1f604,2017-02-15,2017-03-15,2017-03-17
