item_id,activation_date,date_from,date_to
814022efae4b,2017-03-23,2017-03-23,2017-03-28
3fb6e71cf1ab,2017-03-21,2017-03-21,2017-03-22
3297fbf09bdb,2017-03-05,2017-03-15,2017-03-28
075fbc08f86b,2017-03-07,2017-03-15,2017-03-28
70b67008571d,2017-03-27,2017-03-27,2017-03-28
2c170491bf2c,2017-02-19,2017-03-15,2017-03-20
b36b47ab956a,2017-03-07,2017-03-15,2017-03-28
04371d27bd4a,2017-02-17,2017-03-15,2017-03-16
776cd2e2693c,2017-02-22,2017-03-15,2017-03-24
7834402c24f2,2017-02-15,2017-03-15,2017-03-17
cd3ee400b30a,2017-03-19,2017-03-19,2017-03-28
90a5b382eaf0,2017-02-25,2017-03-15,2017-03-27
25ab2853df38,2017-03-11,2017-03-15,2017-03-28
b049e5bdeb9d,2017-03-09,2017-03-15,2017-03-28
0ac8a16b4f5f,2017-03-03,2017-03-15,2017-03-28
8dfe1c7db7fe,2017-03-22,2017-03-22,2017-03-28
7c262ffcfa2c,2017-03-12,2017-03-15,2017-03-28
05819f9fe9f6,2017-03-16,2017-03-16,2017-03-28
6154c3e6a5d0,2017-03-07,2017-03-15,2017-03-28
0c06cc00ea3a,2017-02-17,2017-03-15,2017-03-19
840ee3fa7ff1,2017-03-04,2017-03-15,2017-03-28
a7efba8d0266,2017-03-23,2017-03-23,2017-03-28
fc143023b36e,2017-02-17,2017-03-15,2017-03-19
9565b876a3df,2017-03-09,2017-03-15,2017-03-28
ab0484d9cb36,2017-03-28,2017-03-28,2017-03-28
632a4ac40f26,2017-03-12,2017-03-15,2017-03-28
ec87a10ef4e7,2017-03-15,2017-03-15,2017-03-28
06769da0f298,2017-02-14,2017-03-15,2017-03-15
2685be5adbaa,2017-03-03,2017-03-15,2017-03-28
c0985dc899c8,2017-03-28,2017-03-28,2017-03-28
447702622cbd,2017-03-13,2017-03-15,2017-03-28
4793575318d7,2017-03-04,2017-03-15,2017-03-28
561f734a0e04,2017-03-06,2017-03-15,2017-03-28
4ee7fc654a7a,2017-03-04,2017-03-15,2017-03-28
4f5f36fd73da,2017-02-19,2017-03-15,2017-03-16
1e015c23930a,2017-03-07,2017-03-15,2017-03-28
75421f92ed34,2017-03-03,2017-03-15,2017-03-28
b4eb78fcd2f0,2017-02-27,2017-03-15,2017-03-28
325ecdcd4fc3,2017-03-12,2017-03-15,2017-03-28
3ee091ed4451,2017-03-26,2017-03-26,2017-03-28
f8ebfe013e16,2017-03-12,2017-03-15,2017-03-28
dcfd787795b5,2017-02-27,2017-03-15,2017-03-17
767b8155eb43,2017-02-21,2017-03-15,2017-03-22
09f9de8488cb,2017-02-28,2017-03-15,2017-03-25
d851ddd936bd,2017-03-20,2017-03-20,2017-03-28
06f87cd47bd2,2017-03-23,2017-03-23,2017-03-28
77a38d095d8c,2017-02-28,2017-03-15,2017-03-28
1582c5f1df42,2017-03-03,2017-03-15,2017-03-27
